timestamp,pod_name,namespace,log_level,message,score_hbos,anomaly_vote_count
2025-11-10T03:55:42.322Z,backend-api-12,dev,ERROR,2025-11-10T03:55:42.322Z ERROR [backend-api-12] ERROR: Segmentation fault (core dumped) in worker thread,0.5939327569383335,1
2025-11-08T21:27:47.116Z,backend-api-07,prod,ERROR,2025-11-08T21:27:47.116Z ERROR [backend-api-07] ERROR: OOMKilled - process terminated due to out-of-memory,0.5938100838480644,2
2025-11-10T07:58:34.882Z,nginx-frontend-11,staging,ERROR,2025-11-10T07:58:34.882Z ERROR [nginx-frontend-11] ERROR: CrashLoopBackOff: container restarted 7 times,0.5929608227111531,1
2025-11-12T20:02:05.495Z,backend-api-11,staging,ERROR,2025-11-12T20:02:05.495Z ERROR [backend-api-11] ERROR: Segmentation fault (core dumped) in worker thread,0.5917951429865522,1
2025-11-09T22:48:57.694Z,auth-service-08,dev,ERROR,2025-11-09T22:48:57.694Z ERROR [auth-service-08] ERROR: Segmentation fault (core dumped) in worker thread,0.5914652419572275,1
2025-11-06T19:52:03.938Z,auth-service-13,staging,ERROR,2025-11-06T19:52:03.938Z ERROR [auth-service-13] ERROR: connection refused from payments.internal:8080,0.5913987841304484,1
2025-11-11T05:46:12.685Z,nginx-frontend-07,dev,ERROR,2025-11-11T05:46:12.685Z ERROR [nginx-frontend-07] ERROR: CrashLoopBackOff: container restarted 10 times,0.590837430948306,1
2025-11-10T05:49:26.952Z,nginx-frontend-14,prod,ERROR,2025-11-10T05:49:26.952Z ERROR [nginx-frontend-14] ERROR: CrashLoopBackOff: container restarted 5 times,0.5904139141525384,3
2025-11-10T20:34:05.192Z,nginx-frontend-09,staging,ERROR,2025-11-10T20:34:05.192Z ERROR [nginx-frontend-09] ERROR: OOMKilled - process terminated due to out-of-memory,0.5901161504924413,1
2025-11-06T19:29:36.460Z,auth-service-07,staging,ERROR,2025-11-06T19:29:36.460Z ERROR [auth-service-07] ERROR: CrashLoopBackOff: container restarted 13 times,0.5900336872722525,1
2025-11-12T22:18:37.620Z,auth-service-06,dev,ERROR,2025-11-12T22:18:37.620Z ERROR [auth-service-06] ERROR: OOMKilled - process terminated due to out-of-memory,0.5899168130083883,1
2025-11-06T15:40:13.993Z,nginx-frontend-10,prod,ERROR,2025-11-06T15:40:13.993Z ERROR [nginx-frontend-10] ERROR: database deadlock detected; rolling back transaction,0.5887020523256661,2
2025-11-09T12:35:07.767Z,nginx-frontend-04,prod,ERROR,2025-11-09T12:35:07.767Z ERROR [nginx-frontend-04] ERROR: 503 Service Unavailable - downstream overloaded,0.5883964273863946,2
2025-11-07T10:57:09.119Z,nginx-frontend-04,staging,ERROR,2025-11-07T10:57:09.119Z ERROR [nginx-frontend-04] ERROR: 503 Service Unavailable - downstream overloaded,0.5882494375073652,1
2025-11-10T15:59:09.945Z,nginx-frontend-06,dev,ERROR,2025-11-10T15:59:09.945Z ERROR [nginx-frontend-06] ERROR: Segmentation fault (core dumped) in worker thread,0.5881636143213229,1
2025-11-08T11:55:23.388Z,backend-api-14,dev,ERROR,2025-11-08T11:55:23.388Z ERROR [backend-api-14] ERROR: OOMKilled - process terminated due to out-of-memory,0.5875346868422859,1
2025-11-09T03:48:53.720Z,auth-service-07,dev,ERROR,2025-11-09T03:48:53.720Z ERROR [auth-service-07] ERROR: database deadlock detected; rolling back transaction,0.5873875198806298,1
2025-11-12T07:31:18.141Z,orders-01,staging,ERROR,2025-11-12T07:31:18.141Z ERROR [orders-01] ERROR: CrashLoopBackOff: container restarted 6 times,0.5872326999612145,1
2025-11-12T12:31:23.710Z,backend-api-18,prod,ERROR,2025-11-12T12:31:23.710Z ERROR [backend-api-18] ERROR: connection refused from cache.internal:8080,0.5868240877103141,2
2025-11-07T18:32:23.140Z,nginx-frontend-10,staging,ERROR,2025-11-07T18:32:23.140Z ERROR [nginx-frontend-10] ERROR: connection refused from auth.internal:9000,0.5867478026552191,1
2025-11-09T11:56:58.678Z,auth-service-18,prod,ERROR,2025-11-09T11:56:58.678Z ERROR [auth-service-18] ERROR: CrashLoopBackOff: container restarted 2 times,0.5865873599732727,3
2025-11-06T05:45:00.049Z,nginx-frontend-14,staging,ERROR,2025-11-06T05:45:00.049Z ERROR [nginx-frontend-14] ERROR: 503 Service Unavailable - downstream overloaded,0.5862859746356479,1
2025-11-10T05:36:19.924Z,orders-13,dev,ERROR,2025-11-10T05:36:19.924Z ERROR [orders-13] ERROR: connection refused from inventory.internal:8080,0.5862171813835761,1
2025-11-11T02:35:15.677Z,nginx-frontend-17,staging,ERROR,2025-11-11T02:35:15.677Z ERROR [nginx-frontend-17] ERROR: connection refused from auth.internal:5432,0.585230115345766,1
2025-11-12T06:06:50.588Z,backend-api-05,staging,ERROR,2025-11-12T06:06:50.588Z ERROR [backend-api-05] ERROR: Segmentation fault (core dumped) in worker thread,0.584299711465984,1
2025-11-10T18:59:50.271Z,nginx-frontend-17,prod,ERROR,2025-11-10T18:59:50.271Z ERROR [nginx-frontend-17] ERROR: database deadlock detected; rolling back transaction,0.5841761281922357,2
2025-11-10T18:56:15.931Z,orders-05,prod,ERROR,2025-11-10T18:56:15.931Z ERROR [orders-05] ERROR: 503 Service Unavailable - downstream overloaded,0.5841302566187041,2
2025-11-09T10:30:26.612Z,orders-14,staging,ERROR,2025-11-09T10:30:26.612Z ERROR [orders-14] ERROR: 5xx gateway error from upstream payments.internal:5432 - response=502 Bad Gateway,0.5833347926666881,1
2025-11-12T17:08:16.295Z,nginx-frontend-13,dev,ERROR,2025-11-12T17:08:16.295Z ERROR [nginx-frontend-13] ERROR: 503 Service Unavailable - downstream overloaded,0.5828187628343549,1
2025-11-07T23:40:46.591Z,backend-api-15,dev,ERROR,2025-11-07T23:40:46.591Z ERROR [backend-api-15] ERROR: connection refused from cache.internal:6379,0.5826060393573593,1
2025-11-10T03:53:29.858Z,nginx-frontend-19,prod,ERROR,2025-11-10T03:53:29.858Z ERROR [nginx-frontend-19] ERROR: ImagePullBackOff: failed to pull image myorg/payments:2.1.0,0.582461115022002,1
2025-11-07T15:38:23.003Z,auth-service-07,dev,ERROR,2025-11-07T15:38:23.003Z ERROR [auth-service-07] ERROR: Segmentation fault (core dumped) in worker thread,0.5815865025627751,1
2025-11-09T08:13:32.339Z,backend-api-15,dev,ERROR,2025-11-09T08:13:32.339Z ERROR [backend-api-15] ERROR: 5xx gateway error from upstream inventory.internal:5432 - response=502 Bad Gateway,0.5811393392982045,1
2025-11-07T17:17:40.926Z,auth-service-16,dev,ERROR,2025-11-07T17:17:40.926Z ERROR [auth-service-16] ERROR: connection refused from db.internal:5432,0.5802864119792268,1
2025-11-11T05:11:20.246Z,backend-api-08,dev,ERROR,2025-11-11T05:11:20.246Z ERROR [backend-api-08] ERROR: OOMKilled - process terminated due to out-of-memory,0.5796452637536929,1
2025-11-12T18:27:09.625Z,backend-api-06,prod,ERROR,2025-11-12T18:27:09.625Z ERROR [backend-api-06] ERROR: OOMKilled - process terminated due to out-of-memory,0.5796236559408761,1
2025-11-11T07:00:39.413Z,nginx-frontend-18,prod,ERROR,2025-11-11T07:00:39.413Z ERROR [nginx-frontend-18] ERROR: database deadlock detected; rolling back transaction,0.5794847470017852,2
2025-11-10T17:33:03.316Z,backend-api-08,dev,ERROR,2025-11-10T17:33:03.316Z ERROR [backend-api-08] ERROR: connection refused from cache.internal:6379,0.5791868887623348,1
2025-11-08T11:28:44.971Z,auth-service-03,dev,ERROR,2025-11-08T11:28:44.971Z ERROR [auth-service-03] ERROR: database deadlock detected; rolling back transaction,0.5784841512586496,1
2025-11-07T18:59:35.385Z,auth-service-06,prod,ERROR,2025-11-07T18:59:35.385Z ERROR [auth-service-06] ERROR: database deadlock detected; rolling back transaction,0.5761573512030393,2
2025-11-06T04:08:21.701Z,auth-service-03,staging,ERROR,2025-11-06T04:08:21.701Z ERROR [auth-service-03] ERROR: database deadlock detected; rolling back transaction,0.5757783527745799,1
2025-11-08T08:21:37.301Z,auth-service-06,dev,ERROR,2025-11-08T08:21:37.301Z ERROR [auth-service-06] ERROR: connection refused from payments.internal:5432,0.5747084597102252,1
2025-11-10T02:34:37.820Z,orders-20,dev,ERROR,2025-11-10T02:34:37.820Z ERROR [orders-20] ERROR: 5xx gateway error from upstream cache.internal:9000 - response=502 Bad Gateway,0.5743630454633881,1
2025-11-08T10:36:00.706Z,payments-09,prod,ERROR,2025-11-08T10:36:00.706Z ERROR [payments-09] ERROR: 503 Service Unavailable - downstream overloaded,0.5741560282479172,2
2025-11-07T06:35:46.435Z,nginx-frontend-13,prod,ERROR,2025-11-07T06:35:46.435Z ERROR [nginx-frontend-13] ERROR: connection refused from payments.internal:5432,0.5739994175660832,2
2025-11-13T05:06:50.099Z,payments-19,staging,ERROR,2025-11-13T05:06:50.099Z ERROR [payments-19] ERROR: 5xx gateway error from upstream db.internal:5432 - response=502 Bad Gateway,0.5739168754019333,1
2025-11-13T03:56:38.427Z,backend-api-12,staging,ERROR,2025-11-13T03:56:38.427Z ERROR [backend-api-12] ERROR: OOMKilled - process terminated due to out-of-memory,0.573426253938206,1
2025-11-13T00:55:25.775Z,nginx-frontend-16,dev,ERROR,2025-11-13T00:55:25.775Z ERROR [nginx-frontend-16] ERROR: connection refused from auth.internal:6379,0.572096587897954,1
2025-11-09T00:18:04.809Z,auth-service-14,dev,ERROR,2025-11-09T00:18:04.809Z ERROR [auth-service-14] ERROR: 5xx gateway error from upstream inventory.internal:8080 - response=502 Bad Gateway,0.5719898427646437,1
2025-11-10T19:53:16.986Z,payments-10,staging,ERROR,2025-11-10T19:53:16.986Z ERROR [payments-10] ERROR: connection refused from auth.internal:8080,0.5718642957437203,1
2025-11-11T23:36:40.993Z,nginx-frontend-20,dev,ERROR,2025-11-11T23:36:40.993Z ERROR [nginx-frontend-20] ERROR: database deadlock detected; rolling back transaction,0.5711849107927036,1
2025-11-08T08:52:33.203Z,backend-api-15,prod,ERROR,2025-11-08T08:52:33.203Z ERROR [backend-api-15] ERROR: connection refused from inventory.internal:8080,0.5704685374927809,2
2025-11-06T19:04:41.889Z,payments-04,staging,ERROR,2025-11-06T19:04:41.889Z ERROR [payments-04] ERROR: 503 Service Unavailable - downstream overloaded,0.5703572470905587,1
2025-11-13T11:05:45.381Z,payments-01,prod,ERROR,2025-11-13T11:05:45.381Z ERROR [payments-01] ERROR: 503 Service Unavailable - downstream overloaded,0.5700426635616433,2
2025-11-13T08:19:52.660Z,auth-service-09,staging,ERROR,2025-11-13T08:19:52.660Z ERROR [auth-service-09] ERROR: CrashLoopBackOff: container restarted 6 times,0.5692283822360822,1
2025-11-07T10:19:02.762Z,payments-17,staging,ERROR,2025-11-07T10:19:02.762Z ERROR [payments-17] ERROR: connection refused from inventory.internal:8080,0.5686947545867302,1
2025-11-08T08:04:57.176Z,backend-api-08,dev,ERROR,2025-11-08T08:04:57.176Z ERROR [backend-api-08] ERROR: connection refused from cache.internal:6379,0.5684337980733467,1
2025-11-12T19:50:22.798Z,auth-service-13,dev,ERROR,2025-11-12T19:50:22.798Z ERROR [auth-service-13] ERROR: connection refused from db.internal:6379,0.5682994080047976,1
2025-11-07T18:55:35.361Z,payments-08,dev,ERROR,2025-11-07T18:55:35.361Z ERROR [payments-08] ERROR: request timeout after 4608ms while calling payments,0.5671595171188377,1
2025-11-06T17:24:38.364Z,backend-api-18,prod,ERROR,"2025-11-06T17:24:38.364Z ERROR [backend-api-18] WARN: latency spike: p95=3803ms, p99=2780ms for endpoint /api/v1/items",0.5656633182933377,2
2025-11-11T04:24:12.214Z,payments-03,dev,ERROR,2025-11-11T04:24:12.214Z ERROR [payments-03] ERROR: 503 Service Unavailable - downstream overloaded,0.5654942528349873,1
2025-11-11T16:04:47.998Z,orders-09,dev,ERROR,2025-11-11T16:04:47.998Z ERROR [orders-09] ERROR: 503 Service Unavailable - downstream overloaded,0.5654518798551811,1
2025-11-12T08:15:02.880Z,orders-14,prod,ERROR,2025-11-12T08:15:02.880Z ERROR [orders-14] ERROR: connection refused from auth.internal:5432,0.5618915751906846,2
2025-11-09T17:52:08.509Z,nginx-frontend-03,staging,ERROR,"2025-11-09T17:52:08.509Z ERROR [nginx-frontend-03] WARN: latency spike: p95=1952ms, p99=5254ms for endpoint /health",0.5612876532814393,1
2025-11-06T15:45:57.312Z,orders-02,staging,ERROR,2025-11-06T15:45:57.312Z ERROR [orders-02] ERROR: connection refused from inventory.internal:6379,0.5596725100812101,1
2025-11-11T19:19:14.962Z,orders-02,dev,ERROR,2025-11-11T19:19:14.962Z ERROR [orders-02] ERROR: connection refused from auth.internal:5432,0.5591749353903492,1
2025-11-09T01:19:36.772Z,auth-service-20,staging,ERROR,2025-11-09T01:19:36.772Z ERROR [auth-service-20] ERROR: connection refused from inventory.internal:9000,0.5590948757458438,1
2025-11-07T14:34:42.728Z,nginx-frontend-08,prod,ERROR,2025-11-07T14:34:42.728Z ERROR [nginx-frontend-08] ERROR: request timeout after 8147ms while calling auth,0.5586449375686802,2
2025-11-11T02:37:15.436Z,payments-19,staging,ERROR,2025-11-11T02:37:15.436Z ERROR [payments-19] ERROR: connection refused from payments.internal:6379,0.5584984899061882,1
2025-11-13T10:33:38.054Z,payments-18,prod,ERROR,2025-11-13T10:33:38.054Z ERROR [payments-18] ERROR: 503 Service Unavailable - downstream overloaded,0.5578229466885132,2
2025-11-08T19:26:58.905Z,backend-api-05,dev,ERROR,2025-11-08T19:26:58.905Z ERROR [backend-api-05] ERROR: 503 Service Unavailable - downstream overloaded,0.5570071395777179,1
2025-11-13T03:58:30.809Z,backend-api-10,staging,ERROR,2025-11-13T03:58:30.809Z ERROR [backend-api-10] ERROR: 5xx gateway error from upstream cache.internal:9000 - response=502 Bad Gateway,0.5567502888688685,1
2025-11-08T16:41:13.442Z,payments-13,prod,ERROR,2025-11-08T16:41:13.442Z ERROR [payments-13] ERROR: request timeout after 18961ms while calling db,0.5563570013086903,1
2025-11-07T14:21:44.335Z,auth-service-12,dev,ERROR,2025-11-07T14:21:44.335Z ERROR [auth-service-12] ERROR: 5xx gateway error from upstream auth.internal:5432 - response=502 Bad Gateway,0.5554547795569977,1
2025-11-08T11:30:17.106Z,auth-service-01,dev,ERROR,2025-11-08T11:30:17.106Z ERROR [auth-service-01] ERROR: 5xx gateway error from upstream db.internal:8080 - response=502 Bad Gateway,0.5554284756766599,1
2025-11-07T16:24:33.107Z,payments-14,prod,ERROR,"2025-11-07T16:24:33.107Z ERROR [payments-14] WARN: latency spike: p95=1863ms, p99=8436ms for endpoint /api/v1/payments",0.5539474107645783,2
2025-11-11T17:05:30.809Z,orders-03,prod,ERROR,2025-11-11T17:05:30.809Z ERROR [orders-03] ERROR: 503 Service Unavailable - downstream overloaded,0.5536237529750543,2
2025-11-13T08:47:41.662Z,orders-01,staging,ERROR,2025-11-13T08:47:41.662Z ERROR [orders-01] ERROR: 5xx gateway error from upstream inventory.internal:9000 - response=502 Bad Gateway,0.5534735517142271,1
2025-11-12T18:37:46.913Z,orders-02,prod,ERROR,2025-11-12T18:37:46.913Z ERROR [orders-02] ERROR: connection refused from payments.internal:9000,0.5529890996579532,1
2025-11-08T05:54:29.515Z,orders-16,dev,ERROR,"2025-11-08T05:54:29.515Z ERROR [orders-16] WARN: latency spike: p95=1482ms, p99=2734ms for endpoint /login",0.5526093511561325,1
2025-11-08T22:58:26.044Z,backend-api-19,dev,ERROR,2025-11-08T22:58:26.044Z ERROR [backend-api-19] ERROR: 503 Service Unavailable - downstream overloaded,0.5525483936446105,1
2025-11-07T05:02:35.538Z,auth-service-01,dev,ERROR,2025-11-07T05:02:35.538Z ERROR [auth-service-01] ERROR: connection refused from db.internal:9000,0.5518089569657967,1
2025-11-12T21:47:11.851Z,auth-service-05,prod,ERROR,2025-11-12T21:47:11.851Z ERROR [auth-service-05] ERROR: connection refused from payments.internal:8080,0.5503279479571561,1
2025-11-08T20:32:09.738Z,auth-service-19,dev,ERROR,"2025-11-08T20:32:09.738Z ERROR [auth-service-19] WARN: latency spike: p95=2135ms, p99=3065ms for endpoint /api/v1/items",0.5499693595231085,1
2025-11-08T12:30:22.233Z,backend-api-19,dev,ERROR,2025-11-08T12:30:22.233Z ERROR [backend-api-19] ERROR: request timeout after 11448ms while calling inventory,0.5492751409504706,1
2025-11-13T06:16:27.549Z,backend-api-02,staging,ERROR,2025-11-13T06:16:27.549Z ERROR [backend-api-02] ERROR: 503 Service Unavailable - downstream overloaded,0.5483859029264373,1
2025-11-07T18:01:15.203Z,orders-17,staging,ERROR,2025-11-07T18:01:15.203Z ERROR [orders-17] ERROR: 5xx gateway error from upstream db.internal:6379 - response=502 Bad Gateway,0.5481272589382176,1
2025-11-10T07:46:04.807Z,nginx-frontend-12,prod,ERROR,"2025-11-10T07:46:04.807Z ERROR [nginx-frontend-12] WARN: latency spike: p95=3340ms, p99=7789ms for endpoint /api/v1/payments",0.5478335001123571,1
2025-11-08T19:39:05.304Z,auth-service-11,prod,ERROR,2025-11-08T19:39:05.304Z ERROR [auth-service-11] ERROR: 503 Service Unavailable - downstream overloaded,0.5472366023880166,1
2025-11-09T12:36:38.198Z,nginx-frontend-04,prod,ERROR,2025-11-09T12:36:38.198Z ERROR [nginx-frontend-04] ERROR: request timeout after 14567ms while calling inventory,0.5472281766475877,2
2025-11-10T00:22:02.365Z,backend-api-08,prod,ERROR,2025-11-10T00:22:02.365Z ERROR [backend-api-08] ERROR: request timeout after 16920ms while calling db,0.5471570654518563,1
2025-11-09T08:57:07.200Z,nginx-frontend-03,dev,ERROR,2025-11-09T08:57:07.200Z ERROR [nginx-frontend-03] ERROR: request timeout after 7371ms while calling db,0.5452612941682191,1
2025-11-10T04:29:52.498Z,auth-service-20,prod,ERROR,2025-11-10T04:29:52.498Z ERROR [auth-service-20] ERROR: connection refused from auth.internal:6379,0.5448823309740276,2
2025-11-10T15:26:59.619Z,payments-05,staging,ERROR,2025-11-10T15:26:59.619Z ERROR [payments-05] ERROR: request timeout after 26976ms while calling db,0.544564211745957,1
2025-11-10T19:16:13.223Z,backend-api-04,dev,ERROR,2025-11-10T19:16:13.223Z ERROR [backend-api-04] ERROR: connection refused from auth.internal:9000,0.5427513971526059,1
2025-11-11T02:06:44.176Z,backend-api-17,prod,ERROR,2025-11-11T02:06:44.176Z ERROR [backend-api-17] ERROR: connection refused from inventory.internal:5432,0.5426620952569592,1
2025-11-09T10:57:21.549Z,payments-10,dev,ERROR,2025-11-09T10:57:21.549Z ERROR [payments-10] ERROR: request timeout after 3834ms while calling db,0.542384003381843,1
2025-11-12T15:58:34.934Z,auth-service-18,dev,ERROR,"2025-11-12T15:58:34.934Z ERROR [auth-service-18] WARN: latency spike: p95=2963ms, p99=6965ms for endpoint /login",0.5417994797416097,1
2025-11-12T16:59:37.393Z,payments-12,dev,ERROR,"2025-11-12T16:59:37.393Z ERROR [payments-12] WARN: latency spike: p95=1846ms, p99=3664ms for endpoint /api/v1/items",0.5413898833635846,1
2025-11-11T09:50:32.383Z,auth-service-15,dev,ERROR,2025-11-11T09:50:32.383Z ERROR [auth-service-15] ERROR: 503 Service Unavailable - downstream overloaded,0.5408457081095159,1
2025-11-08T11:57:09.454Z,backend-api-09,staging,ERROR,2025-11-08T11:57:09.454Z ERROR [backend-api-09] ERROR: request timeout after 18178ms while calling inventory,0.5405536060080292,1
2025-11-08T02:32:45.423Z,orders-16,staging,ERROR,2025-11-08T02:32:45.423Z ERROR [orders-16] ERROR: request timeout after 28265ms while calling db,0.5393197223197865,1
2025-11-07T23:08:44.927Z,auth-service-07,dev,ERROR,2025-11-07T23:08:44.927Z ERROR [auth-service-07] ERROR: request timeout after 18770ms while calling inventory,0.5378998379595146,1
2025-11-12T03:01:55.267Z,orders-11,dev,ERROR,2025-11-12T03:01:55.267Z ERROR [orders-11] ERROR: 5xx gateway error from upstream auth.internal:5432 - response=502 Bad Gateway,0.5374802424814868,1
2025-11-07T03:36:33.734Z,auth-service-10,dev,ERROR,"2025-11-07T03:36:33.734Z ERROR [auth-service-10] WARN: latency spike: p95=2146ms, p99=7020ms for endpoint /checkout",0.5372716641941548,1
2025-11-12T07:03:30.443Z,nginx-frontend-02,dev,ERROR,2025-11-12T07:03:30.443Z ERROR [nginx-frontend-02] ERROR: request timeout after 2741ms while calling inventory,0.5371671134260998,1
2025-11-10T04:46:38.745Z,auth-service-07,dev,ERROR,"2025-11-10T04:46:38.745Z ERROR [auth-service-07] WARN: latency spike: p95=1602ms, p99=4821ms for endpoint /login",0.5369453329729543,1
2025-11-09T01:16:54.644Z,payments-09,staging,ERROR,"2025-11-09T01:16:54.644Z ERROR [payments-09] WARN: latency spike: p95=2227ms, p99=3709ms for endpoint /api/v1/orders",0.5362843061647258,1
2025-11-10T05:38:07.477Z,auth-service-18,staging,ERROR,2025-11-10T05:38:07.477Z ERROR [auth-service-18] ERROR: connection refused from db.internal:9000,0.5362664461380104,1
2025-11-07T03:56:57.171Z,orders-18,prod,ERROR,"2025-11-07T03:56:57.171Z ERROR [orders-18] WARN: latency spike: p95=1642ms, p99=5605ms for endpoint /api/v1/payments",0.5359160423489437,1
2025-11-10T10:00:49.822Z,payments-14,staging,ERROR,"2025-11-10T10:00:49.822Z ERROR [payments-14] WARN: latency spike: p95=2117ms, p99=8244ms for endpoint /api/v1/payments",0.5349145049279582,1
2025-11-06T00:09:54.067Z,backend-api-02,staging,ERROR,2025-11-06T00:09:54.067Z ERROR [backend-api-02] ERROR: request timeout after 6426ms while calling db,0.5342401114796616,1
2025-11-10T02:18:05.243Z,auth-service-13,staging,ERROR,2025-11-10T02:18:05.243Z ERROR [auth-service-13] ERROR: 5xx gateway error from upstream payments.internal:5432 - response=502 Bad Gateway,0.5331728137805438,1
2025-11-10T20:19:00.876Z,backend-api-13,prod,ERROR,2025-11-10T20:19:00.876Z ERROR [backend-api-13] ERROR: request timeout after 22964ms while calling db,0.5323738857098586,1
2025-11-12T02:18:45.866Z,orders-16,dev,ERROR,2025-11-12T02:18:45.866Z ERROR [orders-16] ERROR: connection refused from auth.internal:9000,0.5321176041496427,1
2025-11-07T13:14:01.196Z,auth-service-18,dev,ERROR,2025-11-07T13:14:01.196Z ERROR [auth-service-18] ERROR: 503 Service Unavailable - downstream overloaded,0.5315631438356232,1
2025-11-10T22:40:49.047Z,backend-api-08,dev,ERROR,2025-11-10T22:40:49.047Z ERROR [backend-api-08] ERROR: request timeout after 22857ms while calling auth,0.5298482901157606,1
2025-11-08T12:07:36.229Z,backend-api-09,dev,ERROR,2025-11-08T12:07:36.229Z ERROR [backend-api-09] ERROR: request timeout after 17344ms while calling db,0.529627053000858,1
2025-11-09T18:30:45.564Z,nginx-frontend-18,staging,ERROR,2025-11-09T18:30:45.564Z ERROR [nginx-frontend-18] ERROR: request timeout after 22224ms while calling payments,0.5283557701813493,1
2025-11-06T17:27:37.861Z,payments-09,dev,ERROR,2025-11-06T17:27:37.861Z ERROR [payments-09] ERROR: request timeout after 15704ms while calling auth,0.5276852362510702,1
2025-11-08T18:53:40.253Z,auth-service-12,prod,ERROR,2025-11-08T18:53:40.253Z ERROR [auth-service-12] ERROR: request timeout after 21149ms while calling inventory,0.5276665114349472,1
2025-11-08T00:17:58.849Z,auth-service-09,dev,ERROR,2025-11-08T00:17:58.849Z ERROR [auth-service-09] ERROR: 503 Service Unavailable - downstream overloaded,0.5254265543416423,1
2025-11-06T18:37:17.531Z,orders-18,dev,ERROR,2025-11-06T18:37:17.531Z ERROR [orders-18] ERROR: request timeout after 6920ms while calling payments,0.5246862959164091,1
2025-11-11T02:51:46.646Z,orders-19,staging,ERROR,2025-11-11T02:51:46.646Z ERROR [orders-19] ERROR: request timeout after 12259ms while calling payments,0.5245009304382533,1
2025-11-07T19:49:42.764Z,payments-14,staging,ERROR,2025-11-07T19:49:42.764Z ERROR [payments-14] ERROR: request timeout after 9746ms while calling auth,0.5241170959297761,1
2025-11-07T01:17:26.486Z,payments-18,prod,ERROR,2025-11-07T01:17:26.486Z ERROR [payments-18] ERROR: request timeout after 25544ms while calling auth,0.5229808964362159,1
2025-11-07T08:31:36.804Z,backend-api-14,dev,ERROR,2025-11-07T08:31:36.804Z ERROR [backend-api-14] ERROR: request timeout after 12046ms while calling auth,0.5227158007913575,1
2025-11-12T03:29:09.940Z,backend-api-20,staging,ERROR,2025-11-12T03:29:09.940Z ERROR [backend-api-20] ERROR: connection refused from payments.internal:6379,0.5219792091068953,1
2025-11-07T09:55:19.991Z,payments-03,dev,ERROR,2025-11-07T09:55:19.991Z ERROR [payments-03] ERROR: request timeout after 17615ms while calling auth,0.5216872006542199,1
2025-11-11T22:18:41.576Z,auth-service-01,staging,ERROR,2025-11-11T22:18:41.576Z ERROR [auth-service-01] ERROR: request timeout after 21434ms while calling auth,0.5152007690232514,1
2025-11-09T10:10:18.275Z,backend-api-15,dev,ERROR,2025-11-09T10:10:18.275Z ERROR [backend-api-15] ERROR: request timeout after 17173ms while calling payments,0.5131375649507732,1
2025-11-06T09:55:30.853Z,auth-service-01,dev,ERROR,2025-11-06T09:55:30.853Z ERROR [auth-service-01] ERROR: request timeout after 14839ms while calling auth,0.5121828237362109,1
2025-11-10T03:44:17.618Z,auth-service-07,dev,ERROR,2025-11-10T03:44:17.618Z ERROR [auth-service-07] ERROR: request timeout after 2254ms while calling payments,0.5118424109454827,1
2025-11-06T09:46:05.285Z,auth-service-18,dev,ERROR,2025-11-06T09:46:05.285Z ERROR [auth-service-18] ERROR: request timeout after 29763ms while calling auth,0.5108675657923101,1
2025-11-11T14:21:34.152Z,backend-api-02,prod,ERROR,2025-11-11T14:21:34.152Z ERROR [backend-api-02] ERROR: request timeout after 15710ms while calling payments,0.510468550949466,1
2025-11-11T08:17:39.045Z,backend-api-07,dev,ERROR,2025-11-11T08:17:39.045Z ERROR [backend-api-07] ERROR: request timeout after 8964ms while calling payments,0.50727875474275,1
