v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_hbos,anomaly_vote_count,GERCEK_ETIKET_label
0.17,-15.62,-10.49,0.18,-0.37,0.89,-7.56,31.72,-1.02,33.85,-28.18,0.5768124655410857,5.0,0
0.94,-15.81,-8.15,0.84,-3.04,-0.02,0.0,0.0,0.0,44.77,-14.05,0.5768110964447756,5.0,0
-9.16,-14.38,-11.35,-1.06,-0.93,-0.81,0.0,0.0,0.0,-7.34,-36.59,0.5768095088355026,4.0,0
-1.24,-17.75,-11.68,0.64,-2.75,-0.14,-5.07,28.13,22.3,7.46,-22.2,0.5767995019222675,5.0,0
6.49,-12.25,-7.12,-0.19,0.0,0.12,0.0,0.0,0.0,54.13,-45.35,0.5767981843887532,4.0,0
1.5,-11.73,-14.66,0.09,0.69,0.0,0.0,0.0,0.0,14.08,-66.24,0.5767891238034685,3.0,0
4.88,-8.91,-17.16,-0.03,-0.01,0.08,-23.41,15.05,46.16,21.52,-75.01,0.5767790647984344,4.0,0
-7.11,-16.05,-8.16,0.04,-0.13,-0.87,0.0,0.0,0.0,-12.93,-35.57,0.5767641381626235,5.0,0
4.0,-19.46,-12.84,-0.2,0.44,-0.17,-34.63,31.72,-17.84,23.07,-30.33,0.5767633840483991,5.0,0
-0.1,-15.21,-10.98,-0.04,-0.19,0.18,0.0,0.0,0.0,22.2,-34.95,0.5767628986254588,3.0,0
1.85,-16.52,-11.34,0.44,-0.68,-0.4,-33.38,27.6,-10.81,23.08,-16.75,0.576762252106867,5.0,0
1.2,-17.52,-8.7,0.11,0.13,-0.09,-35.87,29.75,-15.27,34.25,-34.47,0.5767332563004476,4.0,0
4.02,-18.09,-10.68,0.26,0.02,0.3,-49.58,19.53,9.26,36.36,-19.6,0.5767272387329759,5.0,0
4.62,-9.5,-16.95,-0.19,0.17,0.12,-23.94,13.44,43.58,21.34,-75.3,0.5767240484651343,4.0,0
4.88,-8.93,-17.42,-0.07,0.03,0.04,-24.66,13.8,45.3,22.05,-74.35,0.5767172766494565,4.0,0
-5.6,2.22,-9.29,0.02,-1.56,-1.23,0.0,0.0,0.0,-52.15,-64.18,0.5767112682931305,4.0,0
-0.85,-18.01,-11.07,0.65,1.08,0.34,0.0,0.0,0.0,28.1,-40.95,0.5767079196508215,5.0,0
1.53,-16.88,-11.49,0.07,0.16,-0.24,-37.12,26.34,-11.32,24.88,-17.17,0.576690113182157,4.0,0
0.72,-17.26,-10.07,-0.52,0.97,0.12,-16.82,32.08,-15.78,28.89,-35.46,0.5766513864190653,4.0,0
-9.21,1.79,5.36,-0.48,0.51,-0.33,59.98,-4.57,-18.2,-57.37,46.86,0.5765963060154861,2.0,0
2.42,-15.74,-7.02,-0.26,0.17,0.02,-49.94,19.53,5.49,43.01,-19.67,0.5765922988050155,5.0,0
4.82,-10.06,-17.07,-0.02,-0.03,0.02,-30.0,20.96,36.38,25.75,-73.22,0.5765523640196574,4.0,0
4.82,-10.06,-17.07,-0.02,-0.03,0.02,-30.0,20.96,36.38,25.74,-73.16,0.5765523640196574,4.0,0
5.14,-9.6,-17.36,0.01,-0.07,0.03,-32.31,20.78,35.52,26.08,-71.48,0.5765523640196574,4.0,0
5.05,-9.64,-16.9,0.0,-0.06,0.02,-32.31,20.78,35.52,26.24,-71.62,0.5765523640196574,4.0,0
5.05,-9.64,-16.9,0.0,-0.06,0.02,-32.31,20.78,35.52,26.12,-71.53,0.5765523640196574,4.0,0
5.14,-9.6,-17.36,0.01,-0.07,0.03,-32.31,20.78,35.52,26.11,-71.51,0.5765523640196574,4.0,0
4.89,-8.87,-16.98,-0.02,-0.02,0.09,-23.41,15.05,46.16,21.58,-74.93,0.5765439018820905,4.0,0
-0.04,-17.85,-8.02,0.29,-0.69,-0.35,-33.38,29.03,-13.9,33.1,-33.45,0.5765417430567031,4.0,0
-2.4,-15.75,-13.68,-0.12,-0.22,-0.71,0.0,0.0,0.0,17.47,-45.75,0.5765145020474886,4.0,0
4.81,-9.04,-17.17,-0.04,0.0,0.07,-23.41,15.05,46.16,21.5,-75.05,0.5764998949105676,4.0,0
-9.35,-5.15,-0.18,-0.69,-0.33,-0.28,83.25,11.2,-4.94,-44.68,2.13,0.5764961421222728,5.0,0
1.77,0.01,-10.23,-0.03,0.03,0.0,-25.52,0.8,63.62,9.19,-94.78,0.576477859117222,4.0,0
2.49,-17.78,-8.4,-0.39,1.48,-0.58,0.0,0.0,0.0,42.44,-30.51,0.5764698439592916,5.0,0
4.62,-9.5,-16.95,-0.19,0.17,0.12,-23.94,13.44,43.58,21.37,-75.24,0.5764448785772677,4.0,0
4.85,-8.85,-17.38,-0.09,0.06,0.05,-24.66,13.8,45.3,22.07,-74.32,0.5764381067615899,4.0,0
-10.02,6.11,2.91,0.44,-0.76,0.5,41.76,-37.9,7.19,-77.21,133.74,0.5764193005751711,5.0,0
-3.68,-17.23,-14.62,-0.01,0.27,-0.51,0.0,0.0,0.0,12.54,-44.89,0.5764177132602933,2.0,0
-8.86,3.02,-2.09,0.0,0.16,-0.39,50.6,-17.82,18.55,-73.06,-73.69,0.5764077315037958,5.0,0
6.46,-12.18,-7.07,-0.19,0.0,0.11,0.0,0.0,0.0,54.03,-45.3,0.5764014650616415,4.0,0
1.46,-11.45,-13.56,0.4,0.29,0.07,0.0,0.0,0.0,15.36,-65.02,0.576392404476357,3.0,0
1.5,-11.58,-14.02,0.18,0.58,0.01,0.0,0.0,0.0,14.15,-66.13,0.576392404476357,3.0,0
1.47,-11.47,-13.59,0.28,0.44,0.04,0.0,0.0,0.0,14.24,-66.01,0.576392404476357,3.0,0
0.85,-17.71,-8.9,0.01,-0.66,-0.55,-23.41,32.26,22.48,35.22,-29.1,0.5763781937842903,4.0,0
1.75,-15.27,-8.07,-0.18,-0.26,0.1,0.0,0.0,0.0,19.09,11.09,0.5763685742271142,1.0,0
-11.58,3.86,1.2,-1.52,1.53,-0.64,48.79,-35.93,2.5,-84.57,52.96,0.576348980087927,5.0,0
4.0,-19.46,-12.84,-0.2,0.44,-0.17,-34.63,31.72,-17.84,22.96,-30.21,0.5763379625696173,5.0,0
-5.44,-10.58,-2.08,0.27,-0.23,-1.94,0.0,0.0,0.0,11.31,-42.97,0.5763331386784728,5.0,0
3.55,-14.73,-11.79,0.0,0.0,0.0,0.0,0.0,0.0,45.63,-66.19,0.5763154689547775,4.0,0
-0.46,-16.17,-9.22,0.92,-0.31,-0.44,0.0,0.0,0.0,19.24,-31.69,0.5763105072610343,2.0,0
-9.81,2.76,4.87,1.62,-3.34,-0.19,48.97,-27.15,-9.44,-58.7,75.49,0.5762699674833817,5.0,0
-8.55,-14.93,-10.97,-1.13,-1.18,-0.96,0.0,0.0,0.0,-7.62,-37.21,0.576264044832835,4.0,0
-8.72,-14.69,-11.11,-1.13,-1.13,-0.91,0.0,0.0,0.0,-7.67,-37.27,0.576264044832835,4.0,0
-8.64,-14.82,-11.06,-1.13,-1.16,-0.94,0.0,0.0,0.0,-7.64,-37.24,0.576264044832835,4.0,0
-9.94,5.91,-19.14,-0.63,0.33,-0.4,47.71,-12.09,16.46,-66.94,-42.8,0.5762501949576054,4.0,0
4.81,-9.04,-17.17,-0.04,0.0,0.07,-23.41,15.05,46.16,21.57,-75.07,0.576220725022701,4.0,0
-7.91,1.17,3.0,-0.47,1.55,-0.44,56.37,0.08,-9.88,-56.32,24.94,0.5761969480388499,2.0,0
-0.4,-14.4,-6.73,0.5,-0.37,0.95,0.0,0.0,0.0,14.37,-29.11,0.576195426779916,5.0,0
5.11,-9.6,-17.02,-0.01,0.04,-0.03,-33.02,21.14,35.86,26.2,-71.8,0.5761673990112898,4.0,0
5.12,-9.63,-16.86,-0.02,0.04,-0.02,-33.02,21.14,35.86,26.19,-71.74,0.5761673990112898,4.0,0
5.12,-9.63,-16.86,-0.02,0.04,-0.02,-33.02,21.14,35.86,26.2,-71.77,0.5761673990112898,4.0,0
5.08,-9.68,-17.04,-0.04,0.01,0.01,-31.78,20.61,36.38,26.24,-71.67,0.5761673990112898,4.0,0
5.21,-9.56,-16.86,0.0,-0.01,0.07,-32.31,20.78,35.52,25.99,-71.28,0.5761673990112898,4.0,0
5.06,-9.65,-17.06,0.0,0.03,-0.04,-33.02,21.14,35.86,26.21,-71.85,0.5761673990112898,4.0,0
5.11,-9.6,-17.02,-0.01,0.04,-0.03,-33.02,21.14,35.86,26.2,-71.83,0.5761673990112898,4.0,0
5.13,-9.7,-16.75,-0.03,0.02,0.0,-33.02,21.14,35.86,26.27,-71.79,0.5761673990112898,4.0,0
5.11,-9.7,-16.85,-0.03,0.01,0.0,-31.78,20.61,36.38,26.26,-71.76,0.5761673990112898,4.0,0
5.11,-9.7,-16.85,-0.03,0.01,0.0,-31.78,20.61,36.38,26.26,-71.73,0.5761673990112898,4.0,0
5.08,-9.68,-17.04,-0.04,0.01,0.01,-31.78,20.61,36.38,26.25,-71.7,0.5761673990112898,4.0,0
5.08,-9.86,-17.0,0.0,0.03,-0.04,-31.6,20.43,35.86,26.03,-72.02,0.5761673990112898,4.0,0
5.1,-9.63,-17.12,-0.05,0.04,0.01,-31.78,20.61,36.38,26.26,-71.77,0.5761673990112898,4.0,0
5.0,-9.82,-16.75,0.0,0.02,-0.04,-31.96,21.86,36.89,25.91,-72.13,0.5761673990112898,4.0,0
5.23,-9.43,-17.3,-0.02,0.0,0.08,-32.31,20.78,35.52,25.88,-71.18,0.5761673990112898,4.0,0
5.25,-9.37,-17.54,-0.05,0.03,0.1,-32.13,20.96,38.09,25.86,-71.17,0.5761673990112898,4.0,0
5.23,-9.27,-17.22,-0.09,0.1,0.12,-32.13,20.96,38.09,25.85,-71.17,0.5761673990112898,4.0,0
5.1,-9.63,-17.12,-0.05,0.04,0.01,-31.78,20.61,36.38,26.25,-71.75,0.5761673990112898,4.0,0
5.13,-9.68,-16.76,-0.03,0.04,-0.02,-33.02,21.14,35.86,26.27,-71.85,0.5761673990112898,4.0,0
5.13,-9.68,-16.76,-0.03,0.04,-0.02,-33.02,21.14,35.86,26.27,-71.82,0.5761673990112898,4.0,0
5.16,-9.65,-16.85,-0.03,0.03,-0.01,-33.02,21.14,35.86,26.27,-71.79,0.5761673990112898,4.0,0
5.16,-9.65,-16.85,-0.03,0.03,-0.01,-33.02,21.14,35.86,26.26,-71.76,0.5761673990112898,4.0,0
5.13,-9.7,-16.75,-0.03,0.02,0.0,-33.02,21.14,35.86,26.26,-71.73,0.5761673990112898,4.0,0
5.21,-9.56,-16.86,0.0,-0.01,0.07,-32.31,20.78,35.52,25.98,-71.26,0.5761673990112898,4.0,0
5.23,-9.43,-17.3,-0.02,0.0,0.08,-32.31,20.78,35.52,25.97,-71.24,0.5761673990112898,4.0,0
5.25,-9.37,-17.54,-0.05,0.03,0.1,-32.13,20.96,38.09,25.87,-71.17,0.5761673990112898,4.0,0
5.11,-9.69,-16.57,-0.01,-0.01,0.02,-31.78,20.61,36.38,26.27,-71.69,0.5761673990112898,4.0,0
4.91,-9.95,-16.77,-0.03,0.05,0.0,-31.78,20.96,35.69,25.87,-72.75,0.5761673990112898,4.0,0
4.93,-9.97,-16.87,-0.05,0.08,0.0,-31.78,20.96,35.69,25.87,-72.8,0.5761673990112898,4.0,0
4.79,-10.1,-16.91,-0.03,-0.01,0.02,-30.0,20.96,36.38,25.77,-73.33,0.5761673990112898,4.0,0
4.77,-10.17,-16.73,-0.06,0.02,0.02,-30.17,22.58,35.52,25.84,-73.36,0.5761673990112898,4.0,0
4.79,-10.1,-16.91,-0.03,-0.01,0.02,-30.0,20.96,36.38,25.76,-73.27,0.5761673990112898,4.0,0
4.89,-10.01,-16.97,-0.03,-0.01,0.03,-30.0,20.96,36.38,25.64,-72.99,0.5761673990112898,4.0,0
4.99,-10.02,-16.89,-0.11,0.09,0.03,-31.78,23.11,35.35,25.6,-72.97,0.5761673990112898,4.0,0
4.93,-9.97,-17.25,-0.08,0.04,0.03,-30.0,20.96,36.38,25.55,-72.84,0.5761673990112898,4.0,0
4.86,-10.06,-17.0,-0.02,-0.02,0.03,-30.0,20.96,36.38,25.65,-73.04,0.5761673990112898,4.0,0
4.86,-10.06,-17.0,-0.02,-0.02,0.03,-30.0,20.96,36.38,25.72,-73.1,0.5761673990112898,4.0,0
4.98,-10.0,-17.1,-0.1,0.08,0.03,-31.78,23.11,35.35,25.54,-72.79,0.5761673990112898,4.0,0
4.98,-10.0,-17.1,-0.1,0.08,0.03,-31.78,23.11,35.35,25.54,-72.74,0.5761673990112898,4.0,0
4.93,-9.97,-17.25,-0.08,0.04,0.03,-30.0,20.96,36.38,25.55,-72.89,0.5761673990112898,4.0,0
4.89,-10.01,-16.97,-0.03,-0.01,0.03,-30.0,20.96,36.38,25.64,-72.93,0.5761673990112898,4.0,0
4.91,-9.97,-17.21,-0.05,0.0,0.03,-30.0,20.96,36.38,25.64,-72.89,0.5761673990112898,4.0,0
4.91,-9.97,-17.21,-0.05,0.0,0.03,-30.0,20.96,36.38,25.56,-72.93,0.5761673990112898,4.0,0
4.79,-10.28,-17.13,-0.06,0.05,0.03,-31.78,23.11,35.35,25.61,-72.8,0.5761673990112898,4.0,0
4.71,-10.32,-17.18,-0.06,0.06,0.02,-31.78,23.11,35.35,25.61,-72.74,0.5761673990112898,4.0,0
4.71,-10.32,-17.18,-0.06,0.06,0.02,-31.78,23.11,35.35,25.6,-72.68,0.5761673990112898,4.0,0
4.74,-10.2,-16.98,-0.06,0.09,0.0,-31.78,20.96,35.69,25.74,-72.85,0.5761673990112898,4.0,0
5.02,-9.78,-16.91,-0.01,0.04,-0.05,-31.6,20.43,35.86,26.02,-71.92,0.5761673990112898,4.0,0
5.06,-9.69,-16.96,0.0,0.02,-0.05,-31.6,20.43,35.86,26.15,-71.89,0.5761673990112898,4.0,0
5.04,-9.76,-16.88,0.0,0.03,-0.05,-31.6,20.43,35.86,26.15,-71.95,0.5761673990112898,4.0,0
5.04,-9.76,-16.88,0.0,0.03,-0.05,-31.6,20.43,35.86,26.15,-71.92,0.5761673990112898,4.0,0
5.08,-9.86,-17.0,0.0,0.03,-0.04,-31.6,20.43,35.86,25.96,-72.0,0.5761673990112898,4.0,0
5.09,-9.83,-17.04,0.0,0.01,-0.04,-31.6,20.43,35.86,25.96,-72.04,0.5761673990112898,4.0,0
5.09,-9.83,-17.04,0.0,0.01,-0.04,-31.6,20.43,35.86,25.96,-72.08,0.5761673990112898,4.0,0
5.03,-9.79,-16.87,0.0,0.01,-0.04,-31.96,21.86,36.89,25.96,-72.11,0.5761673990112898,4.0,0
5.03,-9.79,-16.87,0.0,0.01,-0.04,-31.96,21.86,36.89,25.96,-72.15,0.5761673990112898,4.0,0
5.04,-9.79,-16.96,-0.01,0.03,-0.05,-31.6,20.43,35.86,26.03,-71.95,0.5761673990112898,4.0,0
5.04,-9.79,-16.96,-0.01,0.03,-0.05,-31.6,20.43,35.86,26.03,-71.99,0.5761673990112898,4.0,0
5.02,-9.78,-16.91,-0.01,0.04,-0.05,-31.6,20.43,35.86,26.02,-71.88,0.5761673990112898,4.0,0
5.23,-9.63,-16.94,0.0,-0.01,0.05,-32.31,20.78,35.52,26.0,-71.32,0.5761673990112898,4.0,0
5.23,-9.63,-16.94,0.0,-0.01,0.05,-32.31,20.78,35.52,26.0,-71.34,0.5761673990112898,4.0,0
5.24,-9.63,-17.31,0.0,-0.04,0.04,-32.31,20.78,35.52,26.07,-71.45,0.5761673990112898,4.0,0
5.24,-9.63,-17.31,0.0,-0.04,0.04,-32.31,20.78,35.52,26.05,-71.42,0.5761673990112898,4.0,0
5.09,-9.7,-16.56,-0.05,0.06,0.01,-31.78,20.61,36.38,26.26,-71.69,0.5761673990112898,4.0,0
5.11,-9.72,-16.36,-0.04,0.03,0.01,-31.78,20.61,36.38,26.26,-71.65,0.5761673990112898,4.0,0
5.11,-9.72,-16.36,-0.04,0.03,0.01,-31.78,20.61,36.38,26.27,-71.72,0.5761673990112898,4.0,0
5.11,-9.69,-16.57,-0.01,-0.01,0.02,-31.78,20.61,36.38,26.26,-71.65,0.5761673990112898,4.0,0
5.09,-9.7,-16.56,-0.05,0.06,0.01,-31.78,20.61,36.38,26.25,-71.71,0.5761673990112898,4.0,0
4.83,-10.08,-16.97,-0.05,0.09,0.0,-31.78,20.96,35.69,25.77,-72.7,0.5761673990112898,4.0,0
5.06,-9.69,-16.96,0.0,0.02,-0.05,-31.6,20.43,35.86,26.14,-71.85,0.5761673990112898,4.0,0
5.06,-9.65,-17.06,0.0,0.03,-0.04,-33.02,21.14,35.86,26.14,-71.83,0.5761673990112898,4.0,0
4.87,-9.97,-16.82,-0.02,0.02,0.01,-31.78,20.96,35.69,25.86,-72.6,0.5761673990112898,4.0,0
4.85,-10.06,-16.96,-0.01,0.0,0.02,-31.78,20.96,35.69,25.83,-72.55,0.5761673990112898,4.0,0
4.91,-9.95,-16.77,-0.03,0.05,0.0,-31.78,20.96,35.69,25.87,-72.7,0.5761673990112898,4.0,0
4.87,-9.97,-16.82,-0.02,0.02,0.01,-31.78,20.96,35.69,25.87,-72.65,0.5761673990112898,4.0,0
4.97,-9.88,-16.8,-0.02,0.03,-0.04,-31.96,21.86,36.89,25.91,-72.22,0.5761673990112898,4.0,0
5.0,-9.82,-16.75,0.0,0.02,-0.04,-31.96,21.86,36.89,25.91,-72.17,0.5761673990112898,4.0,0
4.99,-10.02,-16.89,-0.11,0.09,0.03,-31.78,23.11,35.35,25.6,-72.93,0.5761673990112898,4.0,0
4.92,-10.06,-16.82,-0.1,0.08,0.04,-31.78,23.11,35.35,25.61,-72.88,0.5761673990112898,4.0,0
4.92,-10.06,-16.82,-0.1,0.08,0.04,-31.78,23.11,35.35,25.61,-72.83,0.5761673990112898,4.0,0
4.86,-10.17,-16.97,-0.08,0.06,0.04,-31.78,23.11,35.35,25.61,-72.77,0.5761673990112898,4.0,0
4.85,-10.06,-16.96,-0.01,0.0,0.02,-31.78,20.96,35.69,25.83,-72.5,0.5761673990112898,4.0,0
4.83,-10.2,-17.14,-0.01,0.01,0.02,-31.96,21.86,36.89,25.82,-72.45,0.5761673990112898,4.0,0
4.83,-10.2,-17.14,-0.01,0.01,0.02,-31.96,21.86,36.89,25.81,-72.39,0.5761673990112898,4.0,0
4.86,-10.28,-17.11,-0.03,0.03,0.0,-31.96,21.86,36.89,25.81,-72.34,0.5761673990112898,4.0,0
4.86,-10.28,-17.11,-0.03,0.03,0.0,-31.96,21.86,36.89,25.84,-72.39,0.5761673990112898,4.0,0
4.86,-10.21,-16.86,-0.03,0.05,-0.01,-31.96,21.86,36.89,25.84,-72.33,0.5761673990112898,4.0,0
4.86,-10.21,-16.86,-0.03,0.05,-0.01,-31.96,21.86,36.89,25.84,-72.29,0.5761673990112898,4.0,0
4.95,-10.08,-16.8,-0.03,0.04,-0.03,-31.96,21.86,36.89,25.84,-72.24,0.5761673990112898,4.0,0
4.95,-10.08,-16.8,-0.03,0.04,-0.03,-31.96,21.86,36.89,25.84,-72.2,0.5761673990112898,4.0,0
4.97,-9.88,-16.8,-0.02,0.03,-0.04,-31.96,21.86,36.89,25.91,-72.26,0.5761673990112898,4.0,0
4.93,-9.97,-16.87,-0.05,0.08,0.0,-31.78,20.96,35.69,25.77,-72.75,0.5761673990112898,4.0,0
4.77,-10.17,-16.73,-0.06,0.02,0.02,-30.17,22.58,35.52,25.84,-73.42,0.5761673990112898,4.0,0
4.86,-10.17,-16.97,-0.08,0.06,0.04,-31.78,23.11,35.35,25.62,-72.92,0.5761673990112898,4.0,0
4.79,-10.28,-17.13,-0.06,0.05,0.03,-31.78,23.11,35.35,25.62,-72.86,0.5761673990112898,4.0,0
4.74,-10.2,-16.98,-0.06,0.09,0.0,-31.78,20.96,35.69,25.74,-72.79,0.5761673990112898,4.0,0
4.83,-10.08,-16.97,-0.05,0.09,0.0,-31.78,20.96,35.69,25.73,-72.74,0.5761673990112898,4.0,0
4.65,-9.35,-16.87,-0.15,0.12,0.09,-23.94,13.44,43.58,21.4,-75.2,0.5761657086894011,4.0,0
4.85,-8.85,-17.38,-0.09,0.06,0.05,-24.66,13.8,45.3,22.08,-74.29,0.5761589368737231,4.0,0
-3.63,-17.29,-14.75,-0.01,0.29,-0.49,0.0,0.0,0.0,11.2,-44.52,0.5761253488299892,2.0,0
-2.45,-15.51,-13.66,-0.08,-0.18,-0.73,0.0,0.0,0.0,17.47,-45.75,0.5761177827203766,4.0,0
-3.75,-16.88,-14.8,0.0,0.05,-0.76,0.0,0.0,0.0,15.31,-45.48,0.5760983870014565,4.0,0
-9.94,1.76,-4.49,-0.69,0.46,-0.31,47.71,-12.09,16.46,-66.58,-43.56,0.5760938599212323,3.0,0
1.64,-14.83,-5.92,0.73,0.18,-0.3,0.0,0.0,0.0,38.54,-31.35,0.5760868055023579,3.0,0
-5.56,2.22,-9.76,0.03,-1.61,-1.23,0.0,0.0,0.0,-52.11,-64.0,0.5760773502048747,4.0,0
-8.42,-15.04,-11.03,-1.13,-1.19,-0.99,0.0,0.0,0.0,-7.6,-37.21,0.5760695954830265,5.0,0
0.1,-17.55,-8.53,0.43,-0.73,-0.3,-33.38,29.03,-13.9,33.52,-33.84,0.576057560726663,4.0,0
0.48,-16.39,-11.11,0.24,-1.97,-0.22,-21.27,26.52,27.28,24.11,-34.51,0.5760359463664603,5.0,0
-3.22,-18.73,2.15,-0.3,-0.63,-0.56,0.0,0.0,0.0,36.16,-25.87,0.5760351220608672,5.0,0
0.66,-15.32,-7.87,-0.38,1.64,-0.53,0.0,0.0,0.0,38.97,-27.85,0.5760156768796342,5.0,0
6.44,-12.13,-6.99,-0.18,0.0,0.1,0.0,0.0,0.0,53.92,-45.26,0.57600474573453,3.0,0
-11.85,-2.18,5.5,-1.1,1.77,0.09,83.25,0.08,-29.9,-52.12,18.46,0.5759843859490136,5.0,0
-1.06,-16.81,-10.88,-0.21,1.94,-0.58,0.0,0.0,0.0,39.78,-39.2,0.5759819488992391,5.0,0
4.99,-10.43,-16.73,-0.39,0.19,0.53,-27.15,19.17,40.49,23.23,-68.83,0.5759774222045765,5.0,0
5.27,-8.83,-16.91,0.19,-0.25,-0.06,-23.94,13.44,45.64,23.47,-72.96,0.5759732543476449,4.0,0
-11.97,-1.45,1.53,-0.22,0.23,-0.71,79.28,-7.43,-12.22,-55.7,14.42,0.5759623538769129,2.0,0
4.69,-9.7,-17.82,-0.37,0.13,0.19,-25.72,16.3,42.9,20.78,-72.17,0.5759520609525289,4.0,0
-5.32,2.19,-11.41,0.16,-1.45,-1.03,0.0,0.0,0.0,-51.12,-70.39,0.575942468295834,5.0,0
4.77,-9.16,-16.99,-0.07,0.02,0.08,-23.94,13.44,43.58,21.52,-75.17,0.5759415551348345,4.0,0
4.77,-9.16,-16.99,-0.07,0.02,0.08,-23.94,13.44,43.58,21.55,-75.12,0.5759415551348345,4.0,0
5.11,-9.14,-17.16,0.01,-0.08,0.02,-23.23,13.8,44.61,22.24,-73.85,0.5759414910969806,4.0,0
4.65,-9.35,-16.87,-0.15,0.12,0.09,-23.94,13.44,43.58,21.43,-75.14,0.5758865388015341,4.0,0
-1.17,-8.71,5.15,-1.9,2.27,-0.13,0.0,0.0,0.0,5.61,1.2,0.5758800642257306,5.0,0
4.91,-8.76,-17.36,-0.11,0.08,0.07,-24.66,13.8,45.3,22.12,-74.5,0.5758797669858565,4.0,0
3.74,-15.43,-15.17,-0.08,-0.08,-0.26,-37.3,34.76,0.85,20.87,-49.43,0.5758784046962079,4.0,0
3.6,-16.78,-8.37,-0.19,0.46,0.16,-24.3,30.64,24.36,47.74,-38.99,0.5758768229954757,5.0,0
3.67,-16.86,-8.33,-0.13,0.38,0.19,-24.3,30.64,24.36,47.49,-38.79,0.5758768229954757,5.0,0
3.6,-16.78,-8.37,-0.19,0.46,0.16,-24.3,30.64,24.36,47.64,-38.89,0.5758768229954757,5.0,0
3.67,-16.86,-8.33,-0.13,0.38,0.19,-24.3,30.64,24.36,47.36,-38.69,0.5758768229954757,5.0,0
-1.83,-12.3,-2.19,-0.62,-0.03,-0.42,0.0,0.0,0.0,33.52,0.19,0.5758559059346814,1.0,0
-10.47,4.74,0.97,1.05,-1.27,0.65,44.28,-35.03,5.8,-82.38,128.05,0.5758288795693213,5.0,0
-10.19,4.91,2.31,0.91,-1.12,0.62,44.28,-35.03,5.8,-81.96,128.46,0.5758276137946011,5.0,0
0.48,-15.38,-7.65,-0.36,1.64,-0.54,0.0,0.0,0.0,41.44,-28.53,0.5758212275298259,5.0,0
1.26,-16.04,-6.62,0.2,-1.53,1.1,0.0,0.0,0.0,10.52,-17.86,0.5758203799937339,5.0,0
-9.77,3.32,-2.8,0.0,-0.53,0.88,60.52,-17.82,15.51,-66.79,-70.43,0.5758179795083146,5.0,0
-3.83,-16.99,-14.78,-0.02,0.09,-0.74,0.0,0.0,0.0,14.03,-45.18,0.575806022571152,3.0,0
-3.89,-17.16,-14.87,-0.04,0.12,-0.71,0.0,0.0,0.0,14.05,-45.21,0.575806022571152,3.0,0
-3.89,-17.4,-15.03,-0.06,0.15,-0.68,0.0,0.0,0.0,14.0,-45.22,0.575806022571152,3.0,0
1.19,-14.18,-5.77,0.15,0.45,0.06,0.0,0.0,0.0,32.53,-44.29,0.5757971208288079,5.0,0
2.75,-15.72,-9.6,-0.13,0.5,0.12,-8.45,33.33,5.66,42.88,-38.58,0.5757743195428645,5.0,0
-10.19,4.91,2.31,0.91,-1.12,0.62,44.28,-35.03,5.8,-81.0,129.91,0.5757631670937543,5.0,0
1.63,-15.69,-9.8,0.48,0.07,0.34,0.0,0.0,0.0,15.1,-27.18,0.5757571082787493,3.0,0
4.39,-15.3,-9.12,-0.11,0.66,-0.6,0.0,0.0,0.0,28.89,-19.9,0.5757569330411859,5.0,0
-4.66,-8.03,1.38,-2.29,1.75,-1.01,0.0,0.0,0.0,-6.52,2.32,0.5757564807672514,3.0,0
-0.97,-13.41,-9.01,-0.32,1.25,-0.49,0.0,0.0,0.0,23.2,-48.43,0.5757284216940818,3.0,0
-3.83,-17.54,-15.1,-0.06,0.18,-0.61,0.0,0.0,0.0,14.03,-45.29,0.5757134219930892,3.0,0
-3.89,-17.53,-15.15,-0.07,0.17,-0.64,0.0,0.0,0.0,14.01,-45.26,0.5757134219930892,3.0,0
1.27,-13.47,-11.32,-0.12,-0.87,0.07,-29.46,29.75,-20.42,14.01,-15.37,0.5756983297315362,5.0,0
-10.57,-3.8,3.13,-0.76,1.26,-0.14,80.0,8.33,-29.9,-45.36,18.94,0.5756920339661132,2.0,0
1.79,-16.81,-10.81,0.43,-0.63,-0.41,-33.38,27.6,-10.81,23.14,-16.92,0.5756741433189013,5.0,0
3.71,-19.72,-9.51,0.28,-0.03,-0.3,-43.17,20.96,-12.35,41.06,-30.23,0.57567247121353,5.0,0
2.54,-15.74,-7.93,-0.48,1.25,0.0,-26.44,28.49,21.96,47.16,-26.99,0.5756545415031845,5.0,0
-11.35,4.76,2.78,0.61,-0.39,0.65,47.53,-31.09,6.84,-86.51,113.81,0.5756506670695191,5.0,0
0.59,-14.77,-11.1,0.65,-2.01,0.0,0.0,0.0,0.0,13.64,-26.0,0.5756438987502214,5.0,0
1.03,-14.92,-10.92,0.58,-1.86,-0.01,0.0,0.0,0.0,13.7,-26.07,0.5756438987502214,5.0,0
4.91,-8.76,-17.36,-0.11,0.08,0.07,-24.66,13.8,45.3,22.14,-74.47,0.5756005970979899,4.0,0
-6.62,-16.52,-10.67,-0.25,-0.77,-0.77,0.0,0.0,0.0,2.74,-44.7,0.5755836967791309,5.0,0
5.45,-8.47,-15.96,0.19,-0.17,-0.13,-23.94,13.44,45.64,23.45,-72.98,0.5755765350205334,4.0,0
