v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_random_forest,anomaly_vote_count,GERCEK_ETIKET_label
-12.25,-55.08,-22.36,0.68,1.7,0.24,51.68,35.21,20.97,-34.88,-6.16,0.6696793846518814,4.0,0
-22.21,5.94,-25.44,-1.75,-1.09,0.01,47.17,17.82,5.54,-34.95,-2.97,0.6695919181099221,3.0,0
-3.6,-6.6,-17.32,-0.18,-0.63,-0.09,52.4,31.99,15.08,-36.95,-2.56,0.6695110902710361,5.0,0
-24.96,12.96,-23.14,0.5,-0.38,0.61,47.71,19.44,13.34,-35.56,-6.06,0.669404155096165,4.0,0
-23.28,-14.46,-35.88,1.2,1.52,0.32,53.84,34.85,23.05,-35.32,-8.03,0.6693454361916013,4.0,0
19.47,-6.94,3.42,1.14,1.21,0.1,55.65,35.57,20.63,-34.15,-2.59,0.6693222556653259,4.0,0
10.4,-17.6,-12.5,-1.01,0.74,-0.21,51.86,18.54,10.74,-36.83,-4.31,0.669223197481562,5.0,0
-23.99,-1.86,17.98,0.67,-0.31,0.5,57.45,37.72,23.75,-33.94,-7.37,0.6690948968112035,6.0,0
-5.05,-4.13,-4.51,-0.48,1.23,0.11,53.12,19.07,11.26,-34.57,-6.82,0.6690873979030729,3.0,0
-10.64,7.71,-1.35,0.82,-0.59,0.47,89.74,21.59,3.72,-41.95,0.57,0.6613867736231923,3.0,0
-20.75,-78.02,-39.71,-0.13,0.39,0.33,85.23,21.05,2.5,-41.27,-2.53,0.6613104713032218,3.0,0
-7.82,-11.28,-4.38,1.45,-1.9,1.0,53.12,19.8,15.42,-37.32,-6.7,0.6603807974885731,3.0,0
3.01,-35.9,10.41,-0.15,-0.51,-0.07,54.2,18.72,12.3,-33.13,-4.53,0.6601970921372013,5.0,0
-13.14,0.67,4.45,-1.27,0.13,0.66,52.58,16.75,10.74,-36.0,-4.19,0.6601175995122064,4.0,0
-0.88,-11.2,10.62,0.24,0.77,-0.31,46.81,17.47,9.01,-37.88,-0.86,0.659809822925927,4.0,0
-2.11,-2.0,-4.47,-0.37,0.51,-0.11,55.65,37.0,22.71,-36.36,-7.58,0.6591971509710515,3.0,0
-18.2,2.37,4.76,0.5,-0.64,0.9,51.68,20.52,13.0,-34.56,-5.14,0.6591003929976881,3.0,0
-23.5,10.06,10.43,-0.86,-0.59,0.34,61.78,37.0,19.23,-36.15,-6.04,0.659017978701857,5.0,0
-3.31,-3.59,5.09,0.87,-1.13,1.02,83.25,23.03,1.99,-45.13,2.71,0.6514603747672396,10.0,1
2.99,-4.71,4.78,0.63,0.87,0.06,85.23,24.64,0.08,-43.45,4.88,0.651421392887514,10.0,1
22.75,-14.0,-0.97,-0.08,0.04,0.06,53.84,20.16,14.38,-33.93,-6.81,0.6506249875805956,5.0,1
-10.68,-3.1,6.86,0.94,-0.64,0.81,54.74,21.05,15.94,-37.81,-2.84,0.6506122977908751,5.0,1
-0.5,-7.99,-10.97,0.08,-1.18,0.04,55.47,17.82,14.21,-38.0,-1.9,0.6505195454861316,7.0,0
-17.96,10.56,-2.24,0.74,-0.09,1.09,55.65,18.72,12.3,-37.8,-2.69,0.6505134371772225,5.0,1
-21.59,9.78,-5.52,0.97,-0.49,0.84,53.84,15.86,10.92,-36.21,-4.16,0.6503325785749434,2.0,0
-1.5,-9.8,-24.29,-0.18,0.32,0.2,49.51,18.01,14.04,-38.38,-1.44,0.6502393031300956,8.0,0
-15.31,5.93,-13.63,0.83,-0.66,0.78,54.74,16.04,12.13,-35.7,-6.34,0.6501961441946505,3.0,0
-5.94,-10.18,-15.01,-0.42,-1.84,0.43,46.27,17.29,6.76,-37.3,1.94,0.6495707416064691,5.0,0
-7.02,-0.16,-6.61,1.52,-1.82,1.1,89.02,23.03,4.76,-43.82,0.85,0.641482645674815,10.0,1
-16.97,2.22,10.17,1.18,-0.42,1.65,48.79,19.07,12.65,-37.16,-5.17,0.6407493944384786,4.0,1
-15.31,5.93,-13.63,0.83,-0.66,0.78,54.74,16.04,12.13,-37.33,-4.86,0.640461853656407,3.0,0
-9.48,-10.11,-8.85,1.6,-1.83,1.04,52.94,19.26,13.52,-38.09,-2.39,0.6404140244047394,6.0,0
-17.05,14.78,13.86,0.81,-1.52,0.45,48.07,21.95,14.73,-36.98,-1.65,0.6403082336288777,6.0,0
-16.7,-0.75,-19.85,0.84,-1.55,0.46,49.51,21.59,13.34,-36.32,-1.99,0.6402187338588146,6.0,0
0.86,-13.15,-2.85,0.04,0.64,0.09,51.68,18.72,11.26,-37.12,-4.77,0.6402175910204603,2.0,0
-7.42,-10.9,-10.87,0.57,-0.94,-0.02,57.09,39.86,20.97,-36.39,-0.53,0.6396438152607573,5.0,0
-25.53,7.12,-4.38,1.41,-0.27,0.84,53.84,19.07,11.96,-36.79,-4.03,0.6395811286393259,3.0,0
-0.55,-4.63,-9.55,-0.67,0.59,-0.13,49.15,14.06,6.41,-36.24,-3.44,0.6394670405205511,6.0,0
-9.23,-7.23,-25.06,0.15,-1.86,0.83,46.45,21.05,10.4,-35.22,-4.98,0.6392590487403377,3.0,0
41.35,-62.63,19.37,1.52,1.29,-0.17,56.55,35.03,19.41,-33.28,-3.21,0.6392037025047526,3.0,0
-4.95,-17.48,-22.27,-0.15,-0.43,0.0,52.94,18.19,12.48,-33.38,-5.91,0.6391813810335037,3.0,0
-15.89,-39.32,-20.56,-0.28,1.21,-1.09,64.48,36.83,20.8,-33.5,-8.11,0.6391792542951994,5.0,0
-1.8,0.55,-9.05,1.14,1.47,0.39,61.78,37.0,21.67,-35.32,-6.8,0.6390806484905858,2.0,0
6.51,-10.32,-2.74,0.07,-0.16,-0.06,82.17,17.64,-0.78,-43.28,0.97,0.631480328165791,10.0,1
-17.53,6.69,-14.85,1.18,-0.31,0.52,78.38,21.77,0.08,-42.28,2.07,0.6313197810859189,5.0,0
-9.06,-3.35,-13.72,0.77,-1.21,1.22,85.05,23.74,0.26,-45.16,2.85,0.6312451551881707,6.0,0
-2.31,-13.93,-26.81,0.9,-0.94,0.95,53.66,16.75,14.21,-36.03,-7.02,0.630614346699518,5.0,1
-10.57,-7.94,7.58,1.15,-0.59,1.0,48.43,18.72,11.26,-38.92,-0.18,0.6304372888492914,6.0,0
-15.3,4.13,-22.32,0.66,-0.47,0.93,52.4,17.64,9.52,-38.36,-1.39,0.6304250237600387,5.0,0
-7.7,17.55,11.36,0.84,-1.39,0.02,55.11,35.75,19.76,-40.11,-2.0,0.629827695724071,6.0,0
10.5,-45.18,-28.13,0.19,0.4,0.5,60.52,36.83,20.8,-34.31,-6.72,0.6296954661781946,3.0,0
-12.25,-55.08,-22.36,0.68,1.7,0.24,51.68,35.21,20.97,-35.26,-5.25,0.6295348645351062,3.0,0
1.06,-0.27,-15.07,0.59,0.47,0.06,50.42,16.75,9.69,-36.88,-2.67,0.6294934453103489,6.0,0
-24.43,5.59,-21.12,0.66,-0.76,0.17,51.86,37.54,21.84,-34.49,-2.97,0.6294346005027223,7.0,0
44.04,-69.05,37.15,1.54,1.3,-0.25,61.96,34.67,18.72,-33.69,-3.95,0.6293971295895602,4.0,1
-22.95,0.37,3.17,-0.88,-0.49,0.3,52.22,31.09,20.8,-35.4,-8.58,0.6292254311136569,3.0,0
-10.41,18.37,20.34,0.42,-0.83,-0.12,57.27,36.83,20.11,-34.44,-2.14,0.6291844086287092,6.0,0
-10.92,-10.3,-12.65,0.62,-0.6,0.63,83.07,18.54,0.08,-43.43,-0.44,0.6214510669483431,7.0,1
-9.33,-3.18,-24.41,2.02,-1.14,1.06,91.91,20.87,1.64,-42.79,0.58,0.6213980715959027,6.0,1
10.96,20.3,-42.79,0.01,0.0,-0.52,53.3,16.75,12.82,-34.52,-5.99,0.6208633859843748,5.0,1
-18.13,-5.24,6.34,1.05,-1.06,0.91,48.07,21.95,14.73,-35.19,-5.81,0.6204340311167487,4.0,0
8.26,30.55,-47.18,0.04,0.11,-0.19,53.48,30.91,18.55,-35.34,-5.8,0.6201629475238547,3.0,0
-0.68,-13.82,-24.9,0.47,-0.52,0.91,52.58,16.75,10.74,-36.57,-4.9,0.6200049615547543,3.0,0
-6.88,-12.82,-6.45,0.66,-0.74,0.6,46.27,16.93,11.61,-33.26,-7.05,0.6197145384403014,3.0,0
-1.43,-8.0,24.39,1.03,-1.03,0.0,54.38,35.75,19.76,-36.13,-0.9,0.6197013032749276,6.0,0
-23.73,-19.69,-3.48,0.48,-0.53,0.55,47.89,16.39,9.01,-35.27,-0.12,0.61955686251668,4.0,0
-6.9,-13.97,-14.22,0.5,-2.06,0.07,54.02,36.47,19.76,-37.38,-0.9,0.6194265252015263,6.0,0
-5.01,-6.25,-17.43,-0.26,-1.63,0.0,54.2,36.29,20.63,-37.04,-3.02,0.6193852143619253,6.0,0
-25.53,7.12,-4.38,1.41,-0.27,0.84,53.84,19.07,11.96,-36.07,-4.36,0.6193222638133971,4.0,0
12.35,-16.55,8.47,-0.76,0.67,-0.28,52.4,18.01,10.92,-37.29,-4.09,0.619162606436037,6.0,0
-14.56,-13.57,-7.91,-0.39,0.9,0.23,53.3,35.39,20.8,-34.8,-6.36,0.6190947372871075,2.0,0
-4.95,-17.48,-22.27,-0.15,-0.43,0.0,52.94,18.19,12.48,-33.12,-6.26,0.6190605250023365,3.0,0
-16.42,-67.02,-17.14,1.42,1.37,0.08,61.78,37.0,19.23,-34.17,-6.18,0.6190595276062102,3.0,0
-21.48,-9.0,-16.73,1.53,-0.32,0.94,52.94,18.19,12.48,-34.74,-4.89,0.618991440479989,3.0,0
-8.86,-52.18,-18.25,0.44,-0.86,0.45,54.38,20.7,14.56,-33.05,-6.31,0.6189760960928191,3.0,0
10.31,-47.09,-30.34,0.24,0.87,0.49,88.84,20.34,3.9,-40.73,-1.88,0.6115807585637171,7.0,1
-10.31,3.7,-5.23,0.87,-0.87,0.96,77.66,22.85,0.08,-43.55,2.85,0.6113845531608753,5.0,1
21.36,-78.5,-1.68,-0.03,0.12,-0.08,52.76,19.8,14.38,-34.11,-6.25,0.6112841670921979,4.0,1
-6.59,-13.14,-17.89,0.89,-1.3,0.4,45.91,20.16,16.12,-35.77,-5.41,0.6105589623435274,7.0,0
-16.8,2.8,-10.34,0.65,-0.4,1.01,51.68,17.64,12.3,-38.88,-4.39,0.61039377030166,3.0,0
-6.26,-4.44,-14.0,1.17,-1.72,0.95,53.48,19.07,12.3,-37.01,-4.22,0.6103741754510954,3.0,0
-1.17,-7.14,-21.68,0.21,-1.76,0.22,53.12,19.8,15.42,-37.29,-6.54,0.6103009141170173,3.0,0
-8.34,-8.5,-0.49,0.71,-0.32,0.56,49.15,15.86,8.14,-38.46,2.3,0.6102377957743004,6.0,1
-11.66,-7.27,7.32,1.13,-0.69,1.11,49.51,18.01,14.04,-38.45,-0.5,0.6101954715715987,7.0,0
8.6,-12.07,-5.5,-0.38,0.41,-0.17,52.58,16.75,10.74,-35.97,-5.29,0.6101854210873048,3.0,0
-13.14,0.67,4.45,-1.27,0.13,0.66,52.58,16.75,10.74,-36.49,-4.21,0.6099961285758008,3.0,0
6.2,-5.16,-5.15,0.28,0.46,-0.1,52.94,31.81,18.03,-34.36,-5.08,0.6099449212861368,2.0,0
28.24,-34.79,-2.67,0.13,-0.13,0.15,47.89,16.39,9.01,-33.8,-1.63,0.6098756661885651,4.0,0
6.2,-5.16,-5.15,0.28,0.46,-0.1,52.94,31.81,18.03,-33.81,-5.58,0.6098556345532773,2.0,0
-5.74,0.36,-7.2,0.16,-0.56,0.76,47.89,14.6,6.93,-38.18,-0.94,0.6097233861808323,3.0,0
-5.84,14.61,19.41,1.22,-1.11,0.15,53.84,34.85,23.05,-37.53,-5.54,0.6096762929861708,6.0,0
-5.92,-8.05,1.14,-0.43,0.7,-0.01,50.78,33.6,14.9,-37.26,-3.7,0.6095730565676899,7.0,0
-2.87,-5.29,-6.62,0.21,-0.33,0.63,55.29,19.8,13.69,-35.76,-6.03,0.609485164715527,3.0,0
-4.74,-6.32,7.33,-1.17,1.71,-0.25,51.68,20.52,13.0,-34.34,-8.2,0.6094315080776106,6.0,0
-23.99,-1.86,17.98,0.67,-0.31,0.5,57.45,37.72,23.75,-34.39,-6.61,0.6093453635648122,6.0,0
-23.5,10.06,10.43,-0.86,-0.59,0.34,61.78,37.0,19.23,-36.78,-5.72,0.6093412773894964,6.0,0
-9.23,-7.23,-25.06,0.15,-1.86,0.83,46.45,21.05,10.4,-34.67,-5.62,0.6092629873212315,3.0,0
48.55,-75.09,6.35,1.67,1.57,-0.06,52.76,35.21,19.59,-32.92,-5.09,0.609217974997524,4.0,0
24.02,-22.31,-10.36,-0.02,0.06,0.13,52.22,15.68,11.78,-34.16,-6.41,0.6009409251301776,4.0,1
-6.32,-0.86,-9.14,-0.13,0.16,0.32,57.81,17.64,11.26,-38.09,-4.61,0.600448252505989,3.0,0
-13.52,-33.43,-3.06,0.64,-0.98,0.18,52.04,16.93,12.3,-38.46,-5.24,0.6003535879280807,7.0,0
4.34,-18.97,-1.28,-0.01,0.15,0.06,53.48,17.64,11.61,-36.12,-4.66,0.6002553461392512,5.0,0
10.41,-12.32,-24.03,0.22,-0.9,0.16,53.84,18.01,12.3,-37.42,-3.58,0.6001271949626564,3.0,0
5.73,-12.24,-8.35,-0.43,-0.12,0.27,56.91,18.54,13.52,-37.06,-5.99,0.6001101734492539,5.0,0
-5.08,-11.2,-15.56,0.0,-0.83,-0.07,59.07,35.75,21.84,-36.47,-7.38,0.5998736456459836,7.0,1
-11.01,-4.51,-7.04,0.13,-0.74,0.24,60.16,34.67,19.76,-35.56,-4.79,0.5997011507334924,2.0,1
-13.8,9.35,-21.7,0.74,-0.13,0.51,55.47,18.19,13.86,-35.2,-7.25,0.5992485586376194,3.0,0
-8.11,8.94,16.2,0.09,0.39,0.47,47.89,16.39,9.01,-34.35,-1.23,0.5991409829606366,3.0,0
-22.28,7.84,-15.18,0.2,0.68,0.32,53.12,35.93,20.97,-36.57,-7.43,0.5990585095221809,3.0,0
11.22,-18.62,-6.63,0.19,0.47,-0.08,80.9,25.71,-0.95,-43.19,-2.42,0.5913461561040044,9.0,0
-18.45,5.94,-4.28,0.55,-0.74,0.42,75.67,21.23,1.3,-42.97,-0.54,0.591277003768303,3.0,0
-10.64,7.71,-1.35,0.82,-0.59,0.47,89.74,21.59,3.72,-42.66,1.03,0.5911720172960393,4.0,0
-5.19,-2.95,-6.44,1.05,-1.27,1.1,52.58,16.04,12.48,-35.6,-5.81,0.5904052999140175,3.0,0
-4.09,-10.92,-14.21,0.54,-0.72,0.47,48.07,18.37,15.42,-33.93,-2.96,0.5903058825769977,7.0,1
-18.23,4.8,-8.01,1.11,-0.71,1.04,54.38,17.11,10.74,-35.01,-6.4,0.5902490264320756,3.0,0
-6.71,-5.09,-5.96,0.13,-0.72,0.78,47.35,16.93,10.22,-39.39,0.96,0.590072504925936,5.0,1
-5.55,-4.76,2.08,-0.55,0.86,0.08,51.86,17.47,9.69,-34.95,-8.49,0.5899662942681502,3.0,0
10.49,-5.55,-12.01,-0.51,-0.67,-0.27,46.27,16.93,11.61,-32.8,-7.36,0.5898631274676714,8.0,0
-14.71,-6.12,16.93,0.75,-0.56,0.0,61.78,37.0,19.23,-36.91,-3.59,0.5897038812408496,6.0,0
29.18,-78.5,-6.54,1.6,0.76,0.06,49.69,18.89,11.09,-32.62,-5.25,0.5894292805639179,4.0,0
-1.71,-78.5,-30.49,0.0,0.36,0.14,49.69,18.89,11.09,-33.81,-5.44,0.5894023118702006,3.0,0
-7.36,26.19,26.59,0.9,-0.77,0.0,61.96,35.39,18.37,-34.97,-3.47,0.5891551968630908,6.0,0
-18.66,2.72,12.56,0.0,0.44,0.59,61.96,35.39,18.37,-34.54,-4.49,0.5891297594909282,3.0,0
-15.54,-4.47,-8.82,1.0,-0.82,0.93,73.15,22.31,0.95,-43.28,-1.66,0.5813109904774258,9.0,1
-18.45,5.94,-4.28,0.55,-0.74,0.42,75.67,21.23,1.3,-43.52,-0.16,0.5812505347339577,2.0,0
0.3,-5.88,-3.91,-0.19,0.11,0.0,83.43,22.13,5.28,-42.82,-1.23,0.5811339207055584,4.0,0
8.02,-23.11,0.55,0.47,0.38,0.14,84.69,19.8,-0.08,-41.69,3.57,0.5811264839042224,3.0,0
3.91,-14.94,-16.57,0.36,-0.38,0.17,51.86,17.82,12.82,-37.56,-5.13,0.5803495175360918,3.0,0
-17.05,14.78,13.86,0.81,-1.52,0.45,48.07,21.95,14.73,-35.89,-4.61,0.58031394992105,5.0,0
-24.31,1.77,5.59,1.3,-0.62,1.43,52.04,16.93,12.3,-38.73,-5.91,0.5803017773846847,4.0,0
-14.8,-4.2,-2.16,1.21,0.23,0.77,52.76,19.8,12.3,-35.82,-3.87,0.5802845976184916,4.0,1
2.71,-6.46,-1.44,0.43,-0.57,0.85,51.68,17.29,7.1,-35.99,-2.44,0.5801433869912442,5.0,0
9.9,-78.5,3.58,0.07,0.17,0.13,52.94,18.19,12.48,-33.63,-5.56,0.5799973424612527,3.0,0
-5.55,-4.76,2.08,-0.55,0.86,0.08,51.86,17.47,9.69,-35.04,-8.26,0.5799640094552027,3.0,0
-18.18,-13.66,-2.17,0.47,0.51,0.09,60.16,34.67,19.76,-35.14,-5.53,0.5795935719785648,2.0,0
-7.64,-5.24,1.09,-0.51,0.7,-0.01,55.29,28.4,17.16,-35.17,-9.83,0.5795452269044418,2.0,0
-20.05,8.08,2.45,0.36,0.39,-0.01,61.96,36.47,15.25,-35.97,-3.2,0.5789481792029726,2.0,0
-6.82,-0.05,-24.14,0.66,-1.05,0.86,79.28,21.23,2.34,-43.65,-3.71,0.5713670801276242,8.0,0
-11.28,-2.54,-17.91,0.21,-1.23,1.12,80.9,25.71,-0.95,-43.79,-1.97,0.5712167802892038,7.0,0
-12.23,-11.84,-14.49,0.41,-0.72,0.6,86.31,19.26,-0.6,-44.04,1.74,0.5711666873641639,8.0,0
26.12,-58.18,-20.81,-0.04,0.17,-0.02,53.48,14.42,13.0,-33.73,-6.96,0.5708558429888553,4.0,1
29.27,-48.3,10.85,0.03,0.02,0.01,54.74,17.82,11.44,-34.4,-3.93,0.5708229491190039,5.0,1
-17.96,10.56,-2.24,0.74,-0.09,1.09,55.65,18.72,12.3,-38.83,-2.52,0.5705147484884513,5.0,0
-4.67,-7.71,-10.39,0.75,-0.71,0.83,53.12,16.21,11.61,-34.08,-7.18,0.570503911620061,5.0,1
-21.59,9.78,-5.52,0.97,-0.49,0.84,53.84,15.86,10.92,-36.99,-3.9,0.5704382586304185,3.0,0
-13.76,-0.55,-3.7,0.76,-0.57,1.12,51.5,17.82,12.82,-39.87,-3.92,0.5704150714095745,3.0,0
-9.05,1.75,-3.79,0.54,-0.4,1.05,56.91,18.54,13.52,-37.18,-5.46,0.5701822598740968,5.0,0
-4.63,-5.18,-15.77,0.01,0.06,0.69,51.68,17.29,7.1,-36.35,-3.78,0.570082473407624,6.0,0
-1.67,-11.01,-27.53,-0.38,-0.34,-0.41,43.74,16.21,6.06,-35.74,-0.18,0.56952945691919,5.0,0
-6.32,-7.66,3.15,-0.51,0.92,-0.02,57.63,34.32,17.32,-39.83,-3.01,0.5692896394114847,6.0,0
-16.97,-1.28,2.77,-0.79,0.03,0.25,54.74,37.54,20.8,-33.78,-2.9,0.5691497582215206,2.0,0
-21.32,-78.02,-36.44,0.07,0.19,0.78,89.74,22.31,3.38,-40.6,-0.19,0.5613098731221837,5.0,0
2.65,-12.85,-13.15,0.13,0.03,0.12,53.66,60.84,14.21,-36.05,-7.38,0.5603384952387772,4.0,0
-3.49,-3.71,-2.71,0.38,-0.17,0.91,51.68,18.72,11.26,-37.62,-4.39,0.5602692945248121,3.0,0
-22.57,-47.28,-12.36,0.28,-0.73,0.08,48.79,19.07,12.65,-39.45,-2.97,0.5602050502172753,6.0,0
0.25,-19.64,3.28,0.69,-0.69,0.54,50.42,19.98,13.52,-36.73,0.91,0.560147683276671,5.0,0
-22.66,12.21,14.26,0.05,-0.31,0.23,53.84,15.86,10.92,-35.38,-4.49,0.5600582535884248,2.0,0
-7.25,-0.37,3.42,-0.62,1.06,0.02,51.86,17.47,9.69,-35.13,-8.11,0.5600181006986543,1.0,0
-15.13,4.63,-15.62,-0.03,-0.28,0.54,48.25,21.05,12.48,-33.69,-5.53,0.5598104829067436,3.0,0
-21.42,-0.71,-16.84,-0.54,-0.22,0.19,60.34,35.93,19.23,-35.5,-7.22,0.559737302526917,3.0,0
-11.92,-3.29,-4.03,0.73,-0.66,0.11,50.78,33.6,22.19,-36.4,-9.53,0.5597246097721654,5.0,0
-3.3,-13.4,-20.38,-1.35,-1.03,-0.27,61.96,35.39,18.37,-35.05,-2.81,0.5594433277339551,5.0,0
-8.11,8.94,16.2,0.09,0.39,0.47,47.89,16.39,9.01,-34.91,-0.84,0.5592118095389117,3.0,0
-18.55,1.11,-12.97,1.01,-1.03,0.62,54.38,19.26,14.21,-34.19,-5.09,0.5588921688023256,3.0,0
-17.53,6.69,-14.85,1.18,-0.31,0.52,78.38,21.77,0.08,-42.84,2.05,0.5511958148511631,5.0,0
27.67,-15.02,-3.8,-0.02,0.06,0.14,52.76,16.93,13.17,-33.96,-7.43,0.5510968349677479,5.0,1
-23.89,1.28,-6.0,1.58,-0.79,0.5,87.94,23.74,0.95,-42.04,1.12,0.5510865836341348,4.0,0
17.04,-22.47,30.96,-0.18,-0.15,-0.24,56.37,19.44,13.69,-33.34,-6.36,0.5504921384023469,5.0,1
-18.13,-5.24,6.34,1.05,-1.06,0.91,48.07,21.95,14.73,-34.61,-6.84,0.5504588909834968,3.0,0
-17.12,-2.89,20.86,0.92,-1.23,1.14,45.91,20.16,16.12,-35.81,-5.67,0.550410277672524,6.0,0
-16.8,2.8,-10.34,0.65,-0.4,1.01,51.68,17.64,12.3,-37.27,-5.04,0.5504079629677459,5.0,0
-14.7,-3.84,-9.48,1.07,-0.51,0.66,52.94,15.68,13.52,-35.93,-5.99,0.5503123006204871,3.0,0
-7.25,-0.37,3.42,-0.62,1.06,0.02,51.86,17.47,9.69,-34.9,-7.77,0.5501277112008067,1.0,0
1.19,-12.59,-16.04,1.12,-1.71,0.68,50.6,21.23,14.38,-37.35,-2.41,0.5500692268367972,4.0,0
-17.38,14.53,-17.55,0.83,-0.42,0.67,54.56,18.37,11.61,-33.81,-4.57,0.5498771081332596,3.0,0
7.38,21.33,40.15,-0.15,-0.12,-0.71,55.83,18.89,13.52,-34.87,-6.23,0.5498375614230793,5.0,0
7.82,39.07,-56.94,0.27,0.48,0.06,51.68,35.21,20.97,-35.36,-3.45,0.5497629509865272,5.0,0
7.22,-9.03,-39.46,-1.07,-0.19,-0.48,50.6,16.57,9.88,-35.1,-3.81,0.5497495266251218,8.0,1
-9.26,13.37,21.37,0.7,-1.12,-0.04,60.52,36.83,20.8,-34.8,-4.65,0.5495397256515971,6.0,1
-0.72,-7.23,-30.32,-0.78,-0.78,0.0,47.89,14.6,6.93,-38.07,-1.45,0.5494234431713885,5.0,0
-18.98,71.51,-0.7,-0.25,-0.07,0.57,52.94,18.19,12.48,-36.33,-5.09,0.5493644558303714,4.0,0
-17.17,1.85,-2.74,-0.17,1.56,0.09,49.33,30.02,20.11,-34.44,-7.31,0.5493275111386952,1.0,0
-21.48,-9.0,-16.73,1.53,-0.32,0.94,52.94,18.19,12.48,-34.3,-5.06,0.5488626471974354,3.0,0
7.08,-11.84,-3.66,0.79,-0.86,0.06,83.79,24.64,3.9,-41.65,0.74,0.5412669229360833,5.0,1
-8.69,-6.26,1.47,-1.37,0.66,-0.21,89.74,22.31,3.38,-40.39,-0.8,0.5411770339975029,6.0,1
-22.21,8.66,7.73,3.95,-2.24,1.01,81.08,21.95,2.68,-42.3,-1.32,0.5411071371135059,6.0,0
-0.53,-0.14,1.27,0.52,-0.54,0.77,83.61,24.46,-1.47,-43.86,4.62,0.5410272165121714,7.0,0
-0.35,-13.61,-17.86,-0.17,-1.05,-0.06,52.94,19.26,13.52,-37.76,-2.51,0.5404697047914286,6.0,0
-10.68,-3.1,6.86,0.94,-0.64,0.81,54.74,21.05,15.94,-38.28,-1.87,0.5403442091330003,3.0,0
-3.67,-7.21,-8.28,0.82,-0.88,0.68,49.87,17.64,11.26,-37.42,-2.44,0.5401551453218374,3.0,0
3.34,-7.53,-3.6,0.0,0.04,0.09,54.38,17.11,10.74,-34.15,-5.67,0.5401119160382404,5.0,0
-24.33,6.46,4.73,0.99,-0.65,0.85,56.01,16.57,9.88,-36.41,-2.73,0.5400839109606727,4.0,0
-10.22,60.13,-5.9,0.53,-0.78,-0.07,56.55,35.03,19.41,-35.0,-1.77,0.5397507762743401,7.0,0
-5.19,-5.66,-6.03,-0.88,-0.79,-0.15,47.17,36.11,19.76,-34.79,-5.87,0.5395673702459028,5.0,0
-4.65,-5.09,-0.41,-0.52,-0.06,0.0,56.37,28.4,15.77,-36.84,-4.01,0.5394973036299483,2.0,0
-23.73,-19.69,-3.48,0.48,-0.53,0.55,47.89,16.39,9.01,-35.09,-0.48,0.5394341139903921,3.0,0
16.92,-5.53,-13.1,-0.85,0.44,-0.09,55.11,19.62,13.52,-37.54,-1.74,0.5390917783694162,3.0,0
-22.49,7.72,20.88,-0.12,-0.11,0.52,56.55,35.03,19.41,-34.49,-2.27,0.5390244096179565,7.0,0
-19.54,-5.31,-8.13,0.23,0.73,0.13,55.65,35.57,20.63,-34.5,-3.65,0.5390107146385881,3.0,0
7.42,-1.91,1.34,0.46,-0.07,0.47,80.9,19.98,1.12,-45.26,-0.52,0.5312254322336213,10.0,1
-24.33,14.43,3.69,1.41,-0.66,0.54,84.33,23.38,5.11,-43.02,0.68,0.5311895719001928,3.0,0
23.24,-34.84,-11.56,-0.01,-0.01,0.49,83.61,20.16,-0.08,-40.78,1.02,0.5311405755146926,3.0,0
-26.34,-1.33,-5.24,0.81,-0.85,0.09,85.23,24.64,0.08,-42.18,4.67,0.5311180256468887,4.0,0
-5.05,-0.79,14.55,1.64,-1.46,1.02,84.87,20.7,-0.26,-45.94,13.6,0.5309882838163625,6.0,0
12.94,78.4,21.74,-0.41,0.28,-0.67,56.01,17.29,10.57,-35.64,-2.5,0.5307940191382439,6.0,0
14.32,-78.5,23.35,-0.03,0.12,-0.1,52.58,17.47,10.05,-33.87,-5.22,0.5304096417788099,3.0,0
-14.7,-3.84,-9.48,1.07,-0.51,0.66,52.94,15.68,13.52,-36.29,-5.87,0.5303187620327546,2.0,0
-12.12,-6.86,1.4,1.13,-1.42,1.31,53.66,20.7,14.56,-36.09,-3.28,0.5302902538986602,5.0,0
0.14,-10.64,-9.52,0.55,-0.53,1.0,53.84,19.8,10.22,-35.79,-3.72,0.5301335516872175,3.0,0
-15.13,4.63,-15.62,-0.03,-0.28,0.54,48.25,21.05,12.48,-34.23,-5.91,0.529902127035826,3.0,0
7.38,21.33,40.15,-0.15,-0.12,-0.71,55.83,18.89,13.52,-34.81,-5.62,0.5298803591659687,3.0,0
2.27,-17.25,-6.48,-0.7,0.88,0.0,55.47,18.89,13.52,-34.27,-5.87,0.5294525863476771,8.0,0
-21.27,-23.97,38.85,0.22,0.32,-0.13,48.61,16.75,11.78,-35.11,-2.49,0.5294166251441896,3.0,0
-15.6,-3.99,7.92,1.14,0.51,0.22,48.61,17.82,7.97,-34.15,-1.55,0.5294127541905993,2.0,0
-24.34,9.4,-2.23,-0.25,1.76,0.2,52.58,31.81,18.03,-35.53,-8.13,0.5294081462507297,2.0,0
-18.68,-2.98,-20.45,-0.16,0.82,0.46,60.88,35.39,20.11,-34.84,-5.52,0.5293883291781176,2.0,0
-23.28,-14.46,-35.88,1.2,1.52,0.32,53.84,34.85,23.05,-35.32,-7.06,0.529287555905891,3.0,0
