v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_isolation_forest,anomaly_vote_count,GERCEK_ETIKET_label
2.07,-21.46,-9.7,-0.56,0.6,-0.12,-42.64,28.31,-9.78,29.12,-33.39,0.5656854019880921,4.0,0
0.96,-17.5,-8.67,-0.21,-0.56,-0.93,-19.49,35.48,-17.33,23.31,-29.42,0.5656838897362242,6.0,0
0.69,-17.26,-43.02,-0.35,-0.07,-0.16,54.2,15.86,12.3,-38.49,-2.3,0.5656799588121101,7.0,0
-10.57,3.2,-2.36,-0.01,-0.28,-0.16,52.76,-27.33,12.22,-77.18,-63.2,0.5656632855956973,4.0,0
-9.11,4.68,-0.56,-0.37,0.48,-0.06,52.4,-19.62,13.69,-77.55,-82.31,0.5656625826614184,3.0,0
-0.72,5.73,-31.92,-0.56,0.36,-0.26,49.87,14.78,7.1,-37.49,3.12,0.565659833302518,5.0,0
-6.73,-4.12,-6.15,0.59,-0.79,0.14,38.33,14.42,32.4,-28.77,-41.55,0.5656456940033577,3.0,0
-8.26,-16.84,-9.76,0.96,-0.88,-1.18,0.0,0.0,0.0,3.43,-26.74,0.5656335993907214,5.0,0
1.38,-15.1,-11.74,0.07,-0.23,0.47,-29.82,30.46,1.54,23.01,-43.99,0.565620089609541,5.0,0
-7.16,-3.48,3.72,-0.56,1.31,0.0,65.56,30.73,-28.77,-32.4,34.36,0.5656131898923212,2.0,0
-10.44,-5.21,-2.46,-0.17,-0.15,-0.19,86.13,12.99,-2.86,-45.0,3.91,0.5655979462609384,5.0,0
-2.15,0.13,8.4,0.36,-0.18,0.06,59.07,19.62,-69.69,-14.23,85.1,0.5655974456290824,2.0,0
2.7,-15.49,-8.08,0.18,-1.3,-0.44,-44.06,28.67,-3.6,17.97,-27.42,0.5655945193959023,6.0,0
-9.03,4.43,-2.77,0.62,-0.55,-0.37,52.4,-17.82,12.3,-77.84,-56.87,0.5655872582095933,3.0,0
-1.61,-19.23,-10.71,1.01,-1.17,-0.88,0.0,0.0,0.0,24.13,-24.33,0.565587231812323,5.0,0
-0.7,-19.75,-9.33,-0.51,-2.08,0.36,0.0,0.0,0.0,3.38,-26.85,0.5655826767565979,5.0,0
-8.47,-10.48,-1.7,-0.99,0.46,-0.66,0.0,0.0,0.0,1.78,-20.49,0.5655761339988605,3.0,0
-8.36,-3.83,6.89,0.53,-0.89,0.54,50.05,15.32,-7.97,-36.12,31.85,0.565570478236656,3.0,0
-7.88,2.42,-4.91,-0.07,0.17,0.21,52.22,-15.86,22.88,-54.27,-71.63,0.5655687521817905,3.0,0
-12.45,-1.76,-3.55,0.8,-1.13,0.11,56.19,17.82,14.21,-36.23,-3.93,0.5655567624406932,5.0,0
-11.34,-3.75,-0.13,-0.12,-0.16,-0.2,83.25,19.8,-1.47,-44.09,4.69,0.565556094703688,6.0,0
-8.82,0.41,-2.1,0.39,-0.13,-0.74,57.99,-6.9,5.54,-63.22,-24.3,0.5655413453543545,4.0,0
-8.47,2.08,-1.15,-0.05,0.17,0.87,54.74,-5.46,13.86,-69.78,-26.66,0.5655404353991902,5.0,0
-9.88,-2.94,-2.88,-1.26,0.86,0.92,47.17,12.09,15.6,-45.16,-19.16,0.5655319176475417,4.0,0
2.74,-16.03,-9.76,0.16,-1.11,0.13,-14.51,29.39,23.16,25.78,-30.7,0.5655168630969883,3.0,0
-7.24,-13.58,-8.14,0.15,-0.24,0.04,28.22,5.73,12.87,-6.45,-29.69,0.5655166003757349,5.0,0
-10.7,-2.25,4.13,0.05,0.43,0.08,80.0,17.64,2.34,-46.26,6.7,0.5655148949664024,5.0,0
-11.4,-2.79,-1.02,-0.08,0.16,-0.3,84.33,15.5,-1.47,-43.8,3.4,0.5655145750188841,6.0,0
-3.13,-2.4,-10.85,0.9,-1.51,0.2,-16.14,-6.0,12.3,-7.39,-70.5,0.5655134537697669,5.0,0
-3.43,-12.48,-1.91,-1.55,0.58,-0.5,0.0,0.0,0.0,7.89,-14.47,0.5655088461323771,3.0,0
-12.58,-3.65,-3.7,-0.28,0.27,1.81,56.01,3.31,15.42,-63.08,-18.22,0.5654992836980592,5.0,0
4.49,-9.61,-18.85,-0.22,0.17,0.39,-20.38,15.95,44.61,23.05,-72.16,0.5654966640715015,5.0,0
-9.18,-11.37,-7.72,1.37,0.53,-1.06,0.0,0.0,0.0,10.16,-15.25,0.5654941332730316,6.0,0
-2.21,-19.72,-10.89,-0.16,1.22,0.3,0.0,0.0,0.0,19.78,-33.96,0.5654937356174179,4.0,0
-11.48,1.01,-4.91,-0.2,0.84,-0.52,59.62,-19.07,17.77,-63.92,-52.17,0.5654926275335933,3.0,0
1.41,-17.05,-8.18,0.54,-2.5,-0.06,-13.62,30.28,-7.89,21.21,-9.25,0.565472267153673,4.0,0
5.87,-8.85,-16.65,-0.18,0.24,0.33,-21.98,14.69,45.13,23.59,-72.47,0.5654670529976428,5.0,0
5.49,-15.14,-10.76,0.07,-0.12,-0.32,-23.59,32.08,26.08,35.25,-44.54,0.5654484327478216,5.0,0
0.95,-18.77,-8.34,-0.25,-0.55,-1.0,-19.49,35.48,-17.33,24.31,-30.1,0.5654366657446475,6.0,0
-9.2,-11.52,-7.63,1.43,0.44,-1.06,0.0,0.0,0.0,10.02,-15.31,0.565435311302319,6.0,0
-8.64,-3.61,3.17,0.86,-1.39,0.6,61.06,15.5,-10.92,-39.8,32.56,0.5654274908323065,3.0,0
-11.16,3.02,-1.83,0.11,-0.25,-0.23,57.81,-24.46,7.36,-77.0,-48.53,0.5654210016752204,4.0,0
-6.33,-2.29,4.15,-0.81,1.24,-0.12,59.07,28.22,-37.44,-28.97,44.47,0.5654144131058559,2.0,0
1.94,-15.96,-9.75,0.1,-1.01,0.1,-30.89,24.73,-14.24,25.66,-24.4,0.5654109424637377,4.0,0
-3.3,-15.81,-5.6,-0.69,1.75,-0.25,0.0,0.0,0.0,25.05,-32.33,0.5654091346398957,5.0,0
-2.54,-16.36,-7.49,0.59,-2.45,0.71,0.0,0.0,0.0,-7.34,12.0,0.5654086856513831,2.0,0
4.05,-16.0,-9.43,0.22,-1.0,-0.21,-50.29,23.11,-2.05,23.82,-25.64,0.5654057649855926,5.0,0
-8.23,-11.16,-10.98,-0.74,2.09,-0.2,0.0,0.0,0.0,-0.34,-37.15,0.5654047209391011,5.0,0
-3.5,1.66,10.68,-0.92,0.01,-0.24,17.39,-8.33,-5.8,-17.02,89.36,0.5653991072722203,2.0,0
-10.34,-0.08,4.72,-0.13,0.5,-0.02,68.81,-13.88,-32.33,-52.74,36.79,0.5653956303154408,2.0,0
-10.37,-0.69,5.38,-0.31,0.67,-0.07,68.81,-13.88,-32.33,-52.51,37.35,0.565389798954524,3.0,0
-8.0,-15.9,-11.42,-1.17,-1.03,-1.25,0.0,0.0,0.0,-7.52,-38.26,0.5653822466115522,6.0,0
-8.85,-8.11,-10.43,0.08,-0.31,-0.72,33.02,-15.95,10.98,-15.56,-32.65,0.5653758938656609,3.0,0
2.87,-17.13,-10.07,0.0,-0.66,0.2,-26.44,32.43,0.68,26.46,-45.6,0.5653722247517081,5.0,0
-7.31,-5.42,3.47,0.47,-0.37,0.04,47.71,17.29,7.45,-35.17,1.1,0.5653709006584319,3.0,0
0.76,-17.85,-11.33,-0.6,1.39,-0.41,-9.88,33.33,-18.01,31.44,-28.02,0.5653638903463755,6.0,0
-9.16,2.22,-4.04,-0.51,0.6,0.25,52.04,-12.45,20.97,-54.28,-69.53,0.5653463056995377,4.0,0
-10.62,-2.18,-1.83,0.34,-0.35,-0.88,67.19,0.98,12.22,-49.45,-16.95,0.5653318927109567,4.0,0
3.25,-16.36,-5.62,0.27,-1.33,0.27,-27.33,30.1,21.1,27.03,-24.04,0.5653275195548093,5.0,0
-1.75,2.8,11.66,-0.49,0.39,-0.24,17.76,-5.64,-86.85,-11.16,102.92,0.5653239860915922,3.0,0
-9.39,2.36,-4.68,0.34,-0.53,0.14,48.43,-24.1,24.35,-63.16,-76.14,0.5653211138058076,4.0,0
3.59,-14.78,-7.97,0.04,-0.14,-0.19,-28.75,31.9,21.79,30.99,-14.68,0.5653188242187346,5.0,0
1.79,-17.15,-6.56,0.38,-1.01,0.2,-49.94,19.53,6.17,39.72,-20.64,0.5652994237540765,5.0,0
-13.46,-4.34,0.9,0.42,-0.54,0.17,52.94,14.6,13.17,-38.07,-8.73,0.5652959242929926,4.0,0
3.57,-16.42,-9.22,-0.07,0.37,-0.13,-14.86,31.54,21.1,42.32,-38.57,0.5652951773921437,5.0,0
1.34,-16.58,-8.6,-0.12,0.78,0.29,-4.89,34.76,-0.17,49.41,-21.54,0.5652850089033383,4.0,0
-10.98,2.38,-3.78,0.0,-0.34,0.01,56.01,-24.82,3.9,-79.66,-49.27,0.5652740244093428,4.0,0
-3.87,0.83,8.3,1.29,-1.4,0.28,34.9,-13.53,4.42,-17.85,90.82,0.5652578431475718,3.0,0
-7.16,-3.48,3.72,-0.56,1.31,0.0,65.56,30.73,-28.77,-32.03,35.37,0.5652562223923221,2.0,0
-2.06,0.63,11.2,0.35,-0.01,0.13,147.47,70.88,-141.46,-14.04,80.78,0.5652516660565895,3.0,0
1.34,-16.58,-8.6,-0.12,0.78,0.29,-4.89,34.76,-0.17,49.19,-21.58,0.5652394145220945,5.0,0
-11.08,2.29,-1.8,-0.35,0.18,-0.28,58.53,-21.95,13.26,-71.3,-43.63,0.5652387365585398,4.0,0
-10.81,2.92,-1.94,-0.35,0.14,-0.15,55.29,-25.89,14.3,-72.22,-65.18,0.5652355157719211,4.0,0
-3.25,-0.96,9.11,0.65,-0.28,0.17,53.12,75.36,-91.01,-15.12,75.98,0.5652292001453655,2.0,0
-0.85,-18.73,-11.01,-0.37,1.87,0.26,0.0,0.0,0.0,33.86,-31.21,0.5652262303346067,5.0,0
-12.14,-10.04,-13.03,0.06,0.25,-0.09,0.0,0.0,0.0,-17.2,-34.4,0.5652235406806498,4.0,0
-1.25,-13.85,-13.02,-0.01,1.01,1.04,0.0,0.0,0.0,24.97,-37.59,0.5652177701998229,6.0,0
-9.36,2.14,-0.43,-0.26,0.5,-0.47,62.14,-13.17,11.61,-70.86,-12.7,0.5652175869207149,5.0,0
-6.92,-7.19,4.05,-0.27,0.42,-0.06,52.76,30.91,18.55,-37.63,-2.47,0.5652151808898931,4.0,0
0.82,-17.67,-11.77,-0.64,0.76,-0.05,-2.4,34.41,11.49,30.85,-28.21,0.5652043916882166,5.0,0
-11.37,3.86,-0.47,0.27,-0.71,0.28,61.42,-31.99,9.78,-83.04,-41.48,0.5651938514933873,3.0,0
-1.36,-16.05,-6.67,0.46,-1.25,-0.73,0.0,0.0,0.0,22.79,-14.86,0.5651936828525095,5.0,0
-10.99,2.95,-2.4,0.16,0.28,0.28,54.2,-26.61,11.87,-78.29,-57.1,0.5651866608327941,4.0,0
-10.19,-3.41,2.31,-0.28,0.45,-0.15,83.97,13.35,-1.82,-42.99,-6.56,0.5651777443106266,5.0,0
-5.09,-6.4,-1.12,-2.06,-0.11,-0.46,49.69,33.6,21.15,-35.84,-8.4,0.5651686474676293,4.0,0
-10.67,-3.27,0.02,-0.02,0.07,-0.07,85.05,19.8,4.07,-45.08,2.22,0.5651674325524202,6.0,0
-10.97,-9.49,-8.06,0.23,-0.29,0.1,0.0,0.0,0.0,-15.49,-35.4,0.565152946709286,6.0,0
-0.16,-16.67,-10.24,0.44,1.19,-0.63,0.0,0.0,0.0,16.84,-32.11,0.5651373784955663,5.0,0
-3.49,-10.57,-0.9,1.44,-0.2,0.81,0.0,0.0,0.0,-21.92,13.71,0.5651361394325743,3.0,0
0.1,-13.05,-3.83,0.97,0.84,-0.07,0.0,0.0,0.0,48.04,15.31,0.5651347829384326,5.0,0
3.09,-16.39,-7.98,-0.61,0.58,-0.12,-30.89,30.1,-20.42,26.34,-26.36,0.5651216028003735,5.0,0
3.36,-15.7,-8.5,-0.37,1.1,-0.11,-23.94,29.57,21.96,45.6,-25.08,0.5651157750521039,5.0,0
3.49,-15.25,-6.9,-0.08,-0.28,-0.32,-21.63,29.75,22.13,43.51,-29.5,0.5651126099192453,6.0,0
-12.56,-2.04,-0.51,-0.45,0.95,-1.06,74.05,-11.91,-7.19,-58.56,-0.14,0.5651086456824946,5.0,0
-8.91,3.31,-4.59,-0.4,0.45,-0.02,52.58,-18.37,8.32,-82.07,-69.0,0.5651070269595149,4.0,0
-5.89,-18.97,-9.93,-0.3,0.42,-0.02,0.0,0.0,0.0,21.22,-43.04,0.5651048912589419,6.0,0
4.5,-16.23,-9.52,-0.3,0.79,-0.31,-44.78,25.44,-14.24,35.82,-35.34,0.5650957353373103,4.0,0
-9.3,4.28,-1.38,0.64,-0.35,-0.02,48.61,-24.1,6.93,-83.33,-95.44,0.5650889987565568,4.0,0
1.48,-18.98,-7.74,0.05,0.94,-0.7,-13.97,32.43,-17.16,45.75,-24.64,0.5650865783390522,6.0,0
-8.65,0.67,-0.66,-0.05,0.13,0.8,56.01,-2.77,6.41,-70.32,1.37,0.5650812224614201,3.0,0
-0.45,-13.32,-2.26,0.99,0.94,-0.01,0.0,0.0,0.0,47.29,15.26,0.5650720030926866,5.0,0
3.78,-16.12,-10.16,0.17,-0.98,-0.2,-50.29,23.11,-2.05,23.96,-25.79,0.5650697608209213,5.0,0
3.77,-16.45,-8.12,-0.34,1.06,-0.08,-23.94,29.57,21.96,46.04,-25.54,0.5650636683769257,5.0,0
-7.53,2.0,-3.63,-0.54,1.01,0.06,41.58,-18.89,14.38,-66.81,-67.01,0.5650403281053343,3.0,0
-11.48,4.2,0.47,0.22,-0.52,0.31,61.42,-31.99,9.78,-82.55,-43.35,0.5650252859143512,3.0,0
-8.27,-5.4,4.41,-0.3,0.19,-0.13,61.6,32.52,19.41,-35.75,-9.77,0.5650134519462823,5.0,0
-9.4,1.5,-5.12,-0.25,-0.6,-0.26,48.07,-13.88,15.77,-66.84,-50.64,0.5650014250074232,2.0,0
-9.5,-12.07,-11.83,-0.22,-0.54,0.82,0.0,0.0,0.0,-21.94,-50.16,0.5649860626401939,6.0,0
5.08,-9.53,-15.83,-0.11,0.12,0.1,-20.38,15.95,44.61,23.57,-72.71,0.5649819552663284,5.0,0
-2.63,0.86,10.87,0.11,-0.9,0.16,13.25,-22.85,-27.13,-16.03,89.22,0.5649781602225151,3.0,0
2.68,-16.78,-8.04,-0.3,0.88,-0.13,-24.12,29.75,23.51,31.0,-33.12,0.5649775708845939,4.0,0
-11.95,-0.19,-1.2,0.46,0.05,-1.3,62.32,-15.32,1.3,-68.77,-15.45,0.5649704144678418,5.0,0
4.69,-9.56,-17.32,-0.22,0.2,0.15,-23.94,13.44,43.58,21.18,-74.94,0.5649700562097871,5.0,0
5.56,-9.9,-16.95,-0.11,0.01,0.13,-30.0,22.76,38.09,24.52,-70.16,0.564965076491579,5.0,0
-10.86,-0.14,-5.34,-0.01,0.17,-0.44,59.62,-19.07,17.77,-58.81,-52.87,0.5649592553036457,5.0,0
-10.66,2.67,-2.09,0.55,-0.42,0.01,52.4,-27.33,14.3,-77.88,-59.53,0.564958358634293,4.0,0
-1.04,-0.78,-9.89,-0.25,0.71,-0.33,-2.97,5.64,64.14,-2.4,-84.48,0.5649498370902737,5.0,0
2.2,-19.71,-7.77,-0.22,1.03,-0.2,-24.48,32.26,20.42,29.64,-20.31,0.5649418565456884,5.0,0
5.48,-9.04,-17.51,-0.13,0.19,0.22,-21.98,14.69,45.13,23.48,-72.45,0.5649405138861688,5.0,0
-8.9,3.77,-2.0,0.43,-0.37,-0.07,49.87,-23.56,10.57,-81.13,-70.78,0.5649403956004746,4.0,0
-9.28,-1.24,-0.33,-0.49,0.89,-1.47,55.65,-1.7,5.72,-53.01,-9.15,0.5649403937234788,4.0,0
-10.6,2.87,1.25,0.57,-0.92,-0.37,54.38,-15.5,13.52,-77.64,-33.97,0.564936480881867,5.0,0
0.91,-16.69,-10.84,0.37,-1.31,-0.11,-3.82,34.76,-3.26,19.7,-27.35,0.5649358256886752,5.0,0
-9.33,-5.46,-11.67,0.52,-0.72,0.08,55.83,17.82,14.21,-33.95,-5.16,0.5649350007509245,5.0,0
-9.05,3.09,-2.69,0.56,-0.46,-0.35,52.4,-17.82,12.3,-77.75,-55.32,0.5649308189453658,4.0,0
-10.56,-9.16,-9.36,-0.44,2.4,-0.11,0.0,0.0,0.0,-39.76,-41.67,0.5649251326191514,5.0,0
-10.84,2.5,-4.55,-0.22,0.13,-0.16,52.22,-25.36,13.08,-73.32,-66.5,0.5649224856380223,4.0,0
-7.04,-17.31,-9.45,0.15,-0.77,-1.16,0.0,0.0,0.0,9.43,-21.79,0.5649122434259053,5.0,0
-5.95,-2.96,2.1,0.88,-1.08,0.92,55.83,28.22,21.49,-45.89,-1.17,0.5649103388920337,5.0,0
3.78,-17.79,-10.12,-0.42,1.24,-0.04,-5.25,32.61,17.33,32.83,-34.43,0.564908644371121,6.0,0
-9.02,3.56,-0.19,0.23,-0.28,-0.43,54.38,-15.5,13.52,-77.27,-41.0,0.5648974693077554,5.0,0
-2.89,0.07,8.25,0.39,-0.55,0.12,119.15,19.07,-84.42,-15.58,84.59,0.5648965787141992,2.0,0
3.32,-15.38,-6.56,-0.74,-0.2,0.87,0.0,0.0,0.0,29.46,-21.17,0.5648925106488055,6.0,0
2.8,-15.42,-12.3,-0.22,-0.12,0.23,-29.82,30.46,1.54,24.06,-44.07,0.5648867061149494,5.0,0
-10.13,-1.61,0.52,0.78,-0.15,-1.57,54.74,3.13,9.01,-47.22,-9.91,0.5648745835535978,4.0,0
-11.48,0.18,-0.64,-0.21,0.38,0.75,64.84,-9.94,14.12,-63.62,-35.22,0.5648617099300282,5.0,0
-23.41,1.34,-29.77,0.64,-0.84,0.66,80.0,19.44,1.99,-43.49,-0.56,0.5648601115571196,5.0,0
-1.04,-0.78,-9.89,-0.25,0.71,-0.33,-2.97,5.64,64.14,-2.58,-84.31,0.5648537463391495,5.0,0
-11.1,2.12,1.31,-0.03,0.1,-0.69,61.6,-16.04,13.78,-67.61,-36.97,0.5648513701495665,4.0,0
-3.82,-1.53,7.34,0.06,-0.03,-0.17,47.35,14.06,-44.9,-24.91,69.52,0.5648386616118576,2.0,0
-8.01,2.12,4.13,-0.2,1.28,-1.89,75.48,-11.55,0.78,-55.5,-4.0,0.564838129880364,5.0,0
-7.96,5.76,-3.52,-0.06,0.01,-0.14,38.33,-33.78,15.68,-63.04,-111.16,0.564835124072255,4.0,0
-5.37,-2.04,-7.94,0.72,-0.57,0.82,81.08,19.8,3.72,-42.93,-17.68,0.5648284013415248,5.0,0
-0.58,-13.22,-2.02,1.04,0.92,0.0,0.0,0.0,0.0,46.09,18.63,0.5648221612635345,5.0,0
-9.46,-3.28,-5.03,0.3,-0.56,-0.11,58.89,15.14,11.61,-34.76,-3.45,0.5648154722523683,4.0,0
-10.85,-3.54,1.53,0.79,-1.0,0.51,81.8,8.69,-5.63,-50.25,19.36,0.5648015538891548,4.0,0
-1.36,3.82,8.6,0.28,-0.5,0.07,28.59,-2.41,-78.53,-10.19,104.95,0.5647777310689601,4.0,0
-10.11,2.45,-5.97,0.34,-0.46,-0.07,50.24,-21.95,20.89,-67.75,-55.89,0.5647706824134787,4.0,0
-5.44,-2.09,7.34,-0.42,-0.41,-0.1,58.35,23.92,-51.31,-25.91,64.02,0.5647626000675884,2.0,0
-10.14,1.21,-1.88,0.56,-0.62,-0.36,51.86,-8.69,17.32,-64.98,-34.81,0.5647568171853264,4.0,0
-10.84,3.16,-4.3,-0.24,0.03,-0.18,52.76,-27.33,12.22,-77.11,-61.95,0.5647565655488969,4.0,0
2.67,-15.76,-11.25,0.17,-1.3,0.15,-3.65,37.45,13.72,28.72,-39.92,0.5647466758605688,6.0,0
-1.37,0.82,9.53,-0.02,0.03,0.0,196.54,174.11,-308.24,-8.42,92.49,0.5647392728858776,5.0,0
-6.04,-2.83,6.49,-0.75,0.93,-0.1,56.91,24.64,-47.15,-27.27,49.87,0.564737506552599,2.0,0
1.89,-17.36,-8.56,-0.06,-0.28,0.01,-12.37,30.1,-0.51,49.45,-32.53,0.564736298887941,6.0,0
-6.45,-13.45,-13.46,1.34,-1.69,-0.59,0.0,0.0,0.0,7.22,-44.8,0.5647188558088682,6.0,0
-10.7,-1.75,-2.68,-0.73,-0.02,1.5,80.54,9.58,11.87,-52.07,-23.06,0.5647092690844214,6.0,0
-9.31,1.64,-2.56,-0.18,0.61,0.4,48.43,-10.66,10.22,-70.6,-49.8,0.5646888302647028,4.0,0
3.86,-12.78,-4.24,-0.18,-0.44,-1.39,0.0,0.0,0.0,47.28,-5.01,0.5646842742739633,5.0,0
-2.54,-1.86,7.88,-0.11,-0.04,-0.13,17.04,3.31,-69.86,-10.75,79.48,0.5646727654515807,2.0,0
-4.59,-19.28,-14.39,-0.23,-0.61,-1.02,0.0,0.0,0.0,5.99,-34.98,0.5646716978964424,6.0,0
-0.66,-14.54,-6.13,-0.18,2.34,-0.13,0.0,0.0,0.0,33.84,-27.0,0.5646699302265034,5.0,0
2.38,-18.58,-13.18,0.45,-0.13,0.39,-31.42,23.47,-8.92,22.04,-11.96,0.5646669643128285,4.0,0
-10.05,3.99,-2.29,0.21,-0.26,-0.03,55.47,-29.3,8.92,-83.84,-49.76,0.5646653675751833,4.0,0
-11.26,-1.18,5.26,-0.24,0.32,-0.2,78.38,-10.48,-11.7,-58.87,17.0,0.5646633570609909,4.0,0
-10.69,3.22,-4.04,0.33,-0.07,-0.12,50.78,-26.79,13.43,-77.58,-56.38,0.5646604610217041,4.0,0
-10.61,2.82,-3.14,-0.27,0.28,-0.19,53.48,-23.74,19.5,-66.34,-68.91,0.5646601165182685,3.0,0
-10.69,2.62,-3.02,-0.25,0.14,-0.18,51.5,-25.71,20.02,-67.21,-71.85,0.5646568227130483,3.0,0
-10.1,-1.65,-7.8,1.21,-0.92,1.13,76.03,18.37,-3.55,-45.88,9.29,0.5646425974680526,6.0,0
-9.01,-7.53,-13.42,-0.83,0.58,0.72,0.0,0.0,0.0,-15.93,-57.01,0.564639912447532,6.0,0
-9.77,-3.02,-4.08,-0.66,0.32,1.0,51.86,3.85,19.41,-55.31,-31.06,0.564639512701914,5.0,0
1.54,-17.27,-10.4,0.46,-1.5,-0.38,-7.21,31.72,19.9,14.57,-19.29,0.564632378427595,6.0,0
-9.83,-5.76,2.9,2.1,0.36,0.31,82.71,22.13,-0.95,-44.08,-1.23,0.5646303744557467,6.0,0
-1.47,-18.04,-8.48,-0.42,0.91,0.33,0.0,0.0,0.0,35.96,-33.68,0.5646296890979945,4.0,0
-1.13,1.61,7.73,-0.01,0.06,-0.11,201.23,81.99,230.27,-10.78,97.72,0.5646296674300194,3.0,0
0.71,-17.79,-8.86,0.22,0.0,0.07,-35.87,29.75,-15.27,33.96,-33.52,0.5646278049475654,5.0,0
-16.54,-6.85,-2.4,0.44,-0.56,0.11,83.97,22.31,0.6,-43.49,1.02,0.5646231682725674,5.0,0
-8.5,-0.23,-3.04,0.21,0.16,1.18,52.4,1.52,7.1,-59.05,-10.95,0.564617210906197,4.0,0
4.69,-9.56,-17.32,-0.22,0.2,0.15,-23.94,13.44,43.58,21.3,-75.35,0.5646132351118375,5.0,0
5.06,-9.55,-18.33,0.13,-0.1,-0.02,-23.41,15.41,44.44,23.09,-72.17,0.5646076995259334,4.0,0
-3.64,1.02,10.13,-0.94,-0.03,-0.1,22.09,-16.57,-10.66,-15.35,90.76,0.5645871294769711,4.0,0
-10.8,-12.69,-9.98,0.16,-0.3,0.26,0.0,0.0,0.0,-7.44,-30.91,0.5645843586163038,5.0,0
-5.72,-3.1,-7.15,0.56,0.23,-0.27,77.66,22.85,0.08,-43.65,2.37,0.5645818427711932,6.0,0
-10.0,-9.45,-9.86,0.02,-0.33,-0.02,0.0,0.0,0.0,4.47,-29.96,0.5645765067945941,5.0,0
-10.25,0.7,-4.11,0.31,-0.93,-0.26,50.96,-11.02,20.28,-66.21,-45.87,0.5645717125573118,3.0,0
-0.33,-13.3,-8.53,-0.2,0.1,0.05,-20.56,31.18,-19.04,15.87,-10.54,0.5645709863596744,4.0,0
1.5,-17.37,-11.61,0.18,-0.06,-0.28,-37.12,26.34,-11.32,24.84,-16.96,0.564564076802152,4.0,0
-8.63,0.25,4.21,0.59,-1.19,-0.27,64.13,-4.74,-0.69,-65.74,30.95,0.5645551169592588,2.0,0
-11.76,3.56,-0.55,0.21,-0.27,-0.32,59.44,-22.49,5.46,-76.83,-42.35,0.5645402174982459,3.0,0
-9.6,0.8,-4.66,-0.12,-0.63,-0.38,48.07,-13.53,18.55,-68.34,-41.8,0.5645383809290798,3.0,0
-0.93,-13.81,-9.14,-0.67,2.48,0.4,0.0,0.0,0.0,31.54,-27.89,0.5645336362908764,5.0,0
0.73,-23.52,-11.26,0.46,-0.63,-0.01,-4.71,33.87,1.02,29.6,-32.06,0.5645319254504315,5.0,0
-9.66,-4.72,-0.88,-0.79,0.88,-0.4,67.55,17.47,6.67,-40.02,-16.88,0.5645242654636687,4.0,0
-1.7,0.49,5.07,0.4,-0.68,-0.07,33.64,10.48,-38.31,-14.49,87.99,0.5645156213775496,2.0,0
-4.54,-17.33,-7.35,0.27,-1.45,0.72,0.0,0.0,0.0,4.3,-24.99,0.5645082571711852,3.0,0
-5.74,-16.52,-17.01,-0.63,2.86,0.05,0.0,0.0,0.0,1.18,-51.92,0.5645033212358391,4.0,0
-10.55,-4.8,-3.34,0.37,-0.79,-0.02,54.74,14.6,11.09,-34.42,1.94,0.564496574922932,5.0,0
-0.77,0.69,7.93,0.77,0.45,0.16,39.04,20.52,-1.9,-12.46,92.33,0.5644422472458412,3.0,0
1.2,-17.52,-8.7,0.11,0.13,-0.09,-35.87,29.75,-15.27,34.17,-34.41,0.5644382996942997,5.0,0
-10.3,-0.78,4.5,-0.56,0.9,-0.13,68.81,-13.88,-32.33,-52.07,39.53,0.56443738732993,4.0,0
5.27,-9.25,-16.9,-0.12,0.15,0.14,-32.13,20.96,38.09,25.91,-71.32,0.5644328886314882,4.0,0
2.99,-16.23,-12.2,-0.11,0.66,0.19,-54.39,16.84,6.34,27.99,-34.11,0.5644328174244844,5.0,0
-6.53,-8.76,3.71,-0.51,0.65,-0.09,54.2,32.34,23.4,-35.57,-8.59,0.5644317213745811,5.0,0
-10.53,-8.95,-7.75,-0.08,0.33,-0.18,0.0,0.0,0.0,-16.58,-34.9,0.5644282817854765,5.0,0
4.75,-9.54,-17.3,-0.24,0.21,0.17,-23.94,13.44,43.58,21.1,-74.98,0.5644261050941071,5.0,0
-9.28,-1.24,-0.33,-0.49,0.89,-1.47,55.65,-1.7,5.72,-53.59,-8.68,0.5644105265169698,4.0,0
-5.05,-0.01,9.61,0.75,-1.0,0.59,52.04,9.05,-46.28,-28.18,75.08,0.564405932666814,2.0,0
-9.92,-0.72,-4.42,0.01,0.09,0.41,66.65,-4.21,20.71,-54.65,-39.35,0.5643997053555087,3.0,0
3.63,1.12,5.51,0.07,0.4,0.23,80.9,19.98,2.86,-43.03,-17.38,0.5643829949888293,5.0,0
4.8,-9.96,-16.91,-0.05,0.02,0.09,-30.53,22.94,34.49,26.72,-75.54,0.564382768145055,5.0,0
-2.83,0.55,9.17,0.0,-0.79,-0.08,39.95,22.85,-50.27,-19.95,79.99,0.5643824045444646,1.0,0
5.57,-14.3,-17.05,-0.54,0.63,-0.36,50.42,17.11,12.48,-37.62,-7.2,0.5643810968561355,5.0,0
-11.56,3.43,-0.55,0.32,-0.41,-0.35,59.44,-22.49,5.46,-76.83,-39.83,0.5643753895201786,3.0,0
-0.38,2.17,15.44,-0.31,0.56,0.02,21.37,4.38,-79.22,-7.41,95.29,0.5643747464282848,3.0,0
