v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_pca,anomaly_vote_count,GERCEK_ETIKET_label
-3.66,4.88,7.97,-0.79,-1.06,-0.56,36.53,-25.36,-43.51,-31.27,107.71,0.15765077984713816,4.0,0
-10.82,-1.77,1.1,0.51,-0.6,0.22,83.97,21.23,-2.5,-44.79,1.13,0.1576434309649308,5.0,0
-10.41,-0.24,-0.15,0.81,-1.1,0.27,45.0,-4.74,8.32,-66.34,5.37,0.15764051981156396,4.0,0
-7.85,-4.91,-3.32,0.28,-1.02,-0.06,55.47,15.68,7.97,-36.64,-6.91,0.1576391160507402,3.0,0
-4.13,-0.46,10.62,0.1,-0.07,-0.13,19.39,12.99,5.11,-18.99,78.04,0.15763241689832574,3.0,0
2.97,-16.69,-6.72,-1.63,0.21,-0.36,-13.62,32.43,-15.44,24.67,-14.03,0.1576302009376803,5.0,0
-12.13,-0.91,11.44,-0.13,1.38,-0.15,91.91,20.87,1.64,-41.96,-7.03,0.1576289607706413,1.0,0
-8.73,-11.01,-9.62,1.08,0.83,-1.03,0.0,0.0,0.0,7.4,-17.66,0.1576288407779252,5.0,0
-9.59,-4.7,4.59,-0.68,0.27,0.3,36.34,5.82,-27.47,-28.6,12.71,0.15762831092562776,3.0,0
-0.35,-17.2,-8.98,0.37,-1.88,1.05,0.0,0.0,0.0,1.73,-10.36,0.1576185548065536,5.0,0
-7.43,-11.3,-8.33,0.81,1.59,-0.46,0.0,0.0,0.0,18.25,-9.4,0.1575989030590977,5.0,0
-9.08,-4.38,1.19,0.03,-0.45,-0.03,57.63,34.32,17.32,-39.65,-2.35,0.1575972600156632,4.0,0
6.55,-18.92,-11.44,0.16,0.35,-0.29,-40.32,27.06,-16.13,24.9,-23.05,0.1575912093336844,5.0,0
3.05,-16.2,-4.55,-1.57,0.84,-0.21,-31.78,26.34,-23.33,30.25,-28.83,0.1575883799547614,5.0,0
-3.82,3.0,11.42,0.53,3.21,0.21,29.67,7.61,-59.11,-17.16,96.18,0.15758578050431707,4.0,0
-10.47,-2.96,-9.3,1.49,-2.01,-0.38,0.0,0.0,0.0,-48.51,6.28,0.1575812735513152,4.0,0
0.51,-14.61,-10.97,0.72,-2.15,0.0,0.0,0.0,0.0,13.56,-25.87,0.1575809888416855,5.0,0
-1.77,-15.24,-11.34,1.4,-2.58,-0.76,-53.32,13.62,37.92,8.98,-55.46,0.15758001205111347,5.0,0
-4.7,-19.51,-18.18,-0.65,-1.05,-0.84,0.0,0.0,0.0,19.3,-35.01,0.1575778240525092,5.0,0
0.59,-14.77,-11.1,0.65,-2.01,0.0,0.0,0.0,0.0,13.64,-26.0,0.15757632316878512,5.0,0
-8.73,2.9,0.06,0.13,-0.22,0.84,52.58,-4.74,17.68,-68.55,-42.1,0.1575657294795078,4.0,0
-40.47,27.61,-13.61,0.73,-0.62,0.21,59.07,35.75,20.11,-37.45,-4.39,0.15754927110084038,2.0,0
-4.53,2.34,7.58,-0.16,0.03,-0.09,48.61,-5.09,-64.14,-27.8,91.22,0.15754793294980052,4.0,0
-42.28,-7.44,-8.48,0.31,-0.41,0.54,48.07,20.52,12.65,-37.73,-5.19,0.15753945152550386,1.0,0
-9.11,-2.91,8.39,-0.87,1.94,0.04,40.49,-4.74,-47.76,-38.97,49.88,0.15753880362075864,2.0,0
-14.77,-1.84,9.69,0.45,0.1,-0.01,80.36,16.93,2.34,-43.55,-0.9,0.15753508074947972,5.0,0
1.16,-13.15,-12.12,0.82,-1.72,-0.2,0.0,0.0,0.0,14.09,-24.01,0.1575305712494015,5.0,0
-1.3,-15.88,-10.15,0.2,2.71,-0.36,0.0,0.0,0.0,42.88,-25.73,0.15752992550108555,4.0,0
-12.1,-1.72,-2.38,0.23,0.28,0.3,50.96,18.01,10.22,-36.67,-3.1,0.1575263359618716,3.0,0
-5.66,-2.04,1.82,-0.94,1.33,-0.07,69.18,16.04,-29.81,-42.61,51.19,0.15752587219650252,4.0,0
-8.85,-3.06,8.48,-0.93,2.11,0.04,40.49,-4.74,-47.76,-37.9,52.27,0.15752308929264844,2.0,0
-10.3,-0.28,3.49,-0.36,0.95,0.02,76.39,16.21,-1.12,-42.25,-0.06,0.15749397129631343,4.0,0
-2.79,-17.59,-7.99,-0.82,2.08,0.21,0.0,0.0,0.0,18.77,-32.38,0.1574932562020125,5.0,0
-10.84,-2.27,-0.37,1.05,-0.28,-0.91,65.56,0.44,5.8,-51.94,-8.06,0.15748735349615467,4.0,0
-10.36,-13.65,-10.45,0.0,-0.17,-0.06,0.0,0.0,0.0,-8.41,-29.81,0.157483488210379,2.0,0
-1.66,2.77,13.64,-0.93,-1.11,-0.16,31.65,-0.08,-53.05,-22.98,85.52,0.15748112000957284,3.0,0
-8.01,-4.24,3.16,0.8,-2.0,0.28,54.74,35.39,1.38,-30.96,38.34,0.15747834257232576,2.0,0
-12.67,0.44,1.59,-0.26,1.11,0.15,82.35,25.36,3.9,-42.35,-0.12,0.15747616867187247,4.0,0
-8.69,-6.26,1.47,-1.37,0.66,-0.21,89.74,22.31,3.38,-40.18,-1.37,0.15747547816675025,1.0,0
-2.6,1.1,7.0,0.57,0.85,-0.1,91.18,5.64,-104.36,-16.98,85.78,0.15747053250442278,2.0,0
8.15,-1.8,-8.34,0.19,-0.28,0.07,80.0,17.64,2.34,-46.16,6.72,0.15746700534291674,5.0,0
3.62,-16.48,-9.56,1.02,-1.91,0.21,-13.97,37.45,14.41,21.1,-14.8,0.15746045862256156,5.0,0
0.51,-16.43,-6.81,0.57,0.94,-0.46,0.0,0.0,0.0,49.64,-59.24,0.15745887833894726,5.0,0
-9.85,-3.61,5.87,1.89,-2.66,0.53,63.58,2.41,-34.58,-39.52,47.2,0.15745837030770182,2.0,0
-5.44,2.15,-9.08,-0.02,-1.35,-1.19,0.0,0.0,0.0,-52.24,-64.83,0.15745408630059943,4.0,0
-8.06,-6.8,-11.73,-0.61,0.96,-0.11,80.72,19.8,-2.5,-42.76,-5.27,0.15744971805073996,5.0,0
-3.19,-14.97,-7.88,-0.51,2.18,0.18,0.0,0.0,0.0,26.84,-33.59,0.15744798809804775,4.0,0
-9.64,-2.61,5.69,0.8,-0.72,0.51,70.26,4.74,-38.57,-41.71,45.92,0.1574462178238229,3.0,0
-11.65,-1.92,0.09,-1.03,0.28,0.79,47.17,3.13,7.28,-62.02,-4.15,0.15744249594229087,3.0,0
-8.25,-2.93,3.48,1.27,-1.67,0.21,50.78,20.34,14.21,-40.54,25.36,0.15743125873985392,2.0,0
-12.97,0.34,-1.54,0.26,-0.64,0.05,81.44,21.59,1.3,-43.73,5.69,0.15742699314173436,5.0,0
-9.65,-1.59,6.77,-1.6,2.33,-0.43,52.22,-21.41,-49.32,-45.85,54.34,0.1574253986678803,4.0,0
-10.4,-4.94,-2.84,-1.52,1.82,-0.1,79.64,19.8,21.06,-38.02,-28.65,0.1574184504000202,3.0,0
-7.72,-18.57,-12.3,-1.42,0.67,-0.64,28.39,16.3,6.52,2.15,-36.82,0.15741387072815916,4.0,0
0.08,-14.94,-8.49,-0.35,2.09,-0.07,0.0,0.0,0.0,52.2,-25.01,0.15741333583416653,5.0,0
-11.71,-0.3,-2.47,0.26,0.47,-1.5,62.32,-15.32,1.3,-65.29,-15.26,0.15741286067644653,4.0,0
0.77,-15.17,-9.75,0.44,-0.79,0.79,-17.71,34.05,-16.3,21.11,-32.14,0.15741243371461142,5.0,0
-9.38,-3.57,8.14,0.53,0.88,0.02,50.42,19.98,13.52,-36.36,-0.49,0.15741128168059818,4.0,0
-28.54,31.27,14.53,1.13,-0.3,0.65,80.0,19.8,0.26,-41.89,-2.42,0.15741116089883567,1.0,0
0.78,-17.03,-16.75,-1.85,0.0,-0.11,-49.23,24.91,12.69,14.3,-37.89,0.15741017242048194,5.0,0
-11.75,-2.89,-4.96,-0.32,-0.44,-0.36,81.98,19.62,3.9,-40.45,-2.91,0.15740793744523793,4.0,0
5.99,-14.74,-12.89,0.2,0.53,-1.34,-0.8,33.15,-5.14,49.08,-22.16,0.15740476263664682,5.0,0
-11.32,-1.3,0.52,-0.53,0.4,1.24,82.71,0.26,12.56,-59.09,-25.77,0.15739760670484843,4.0,0
-7.48,-4.59,-4.26,0.38,-0.53,-0.01,55.29,17.64,11.61,-34.55,-7.0,0.15739297925300516,4.0,0
-0.12,-15.8,-8.27,-0.25,1.88,-0.04,0.0,0.0,0.0,53.71,-22.68,0.15739188873400095,5.0,0
-9.52,-0.74,-5.14,-1.12,1.73,-0.21,49.33,-4.03,18.03,-59.42,-36.1,0.15738906458424415,3.0,0
-7.38,-9.44,-0.22,-0.04,-0.16,0.14,57.45,37.72,23.75,-33.24,-7.46,0.1573845518506572,4.0,0
2.69,-15.85,-11.9,1.11,-1.32,-0.35,-29.46,28.67,25.56,27.68,-12.19,0.15737930253470525,5.0,0
-2.64,-15.92,-7.07,0.12,-2.14,0.53,0.0,0.0,0.0,-4.49,-1.94,0.15737842360329818,2.0,0
5.4,-13.21,-6.76,0.15,-0.06,-0.89,0.0,0.0,0.0,60.51,-46.09,0.15737279496283008,5.0,0
7.42,-1.91,1.34,0.46,-0.07,0.47,80.9,19.98,1.12,-45.19,-0.22,0.1573688315247192,4.0,0
-34.29,17.89,29.96,0.0,-0.2,0.0,0.0,0.0,0.0,-14.39,-34.18,0.1573674105810283,1.0,0
-5.53,3.92,2.24,-0.54,-1.49,-0.47,37.79,-35.03,-11.52,-47.11,103.01,0.1573669146309562,4.0,0
-9.13,-2.79,7.31,-0.74,1.51,0.03,40.49,-4.74,-47.76,-42.7,40.29,0.15736252725452654,2.0,0
-11.0,-2.5,-0.67,1.24,-0.64,-0.79,65.56,0.44,5.8,-49.53,-3.84,0.1573572611777428,4.0,0
1.99,-13.27,2.41,0.09,-0.04,0.42,80.72,19.8,-2.5,-43.53,-3.08,0.1573482429629289,4.0,1
-2.91,-15.99,-7.28,-0.04,0.84,-0.13,0.0,0.0,0.0,47.49,-4.11,0.15734786213833538,4.0,0
-3.01,2.91,8.13,1.09,-1.31,0.77,81.26,18.89,3.9,-46.46,7.4,0.15734746542422828,3.0,0
-12.74,-3.59,-7.33,-0.11,-0.3,-0.46,83.43,21.05,2.86,-43.02,-2.83,0.15734327821693006,5.0,0
-10.28,-4.23,1.7,-0.87,1.48,-0.34,73.87,19.8,-20.19,-43.71,0.51,0.1573414203255835,5.0,0
-5.53,0.24,12.13,0.22,-0.56,0.31,23.36,-25.36,-48.28,-27.75,83.29,0.15733776704274866,4.0,0
-9.58,-14.08,-10.94,0.02,-0.07,-0.08,0.0,0.0,0.0,-7.54,-32.76,0.15732629147945376,2.0,0
-4.73,1.38,9.48,-0.65,-0.95,-0.74,32.02,-21.05,-16.03,-25.97,89.99,0.1573168022345718,3.0,0
-10.62,0.89,0.82,0.19,-0.56,1.06,73.69,-11.2,10.48,-71.35,-20.19,0.1573147475640795,4.0,0
3.1,-18.71,-5.95,-1.16,-0.09,-0.1,-16.29,32.97,-20.07,24.3,-12.71,0.15730335813678717,5.0,0
3.54,-16.56,-6.51,0.86,-0.79,-0.25,-29.46,28.67,25.56,27.12,-14.6,0.15730224450656527,5.0,0
-17.05,14.78,13.86,0.81,-1.52,0.45,48.07,21.95,14.73,-35.89,-4.61,0.15729859471701707,3.0,0
-9.14,-0.25,-3.57,0.02,0.2,0.84,52.94,4.92,21.84,-55.11,-28.89,0.15729556357380692,4.0,0
0.69,-17.11,-12.68,0.49,-1.1,-0.61,0.0,0.0,0.0,24.72,-23.16,0.1572853820217079,5.0,0
-2.77,-16.4,-3.47,-0.21,1.42,0.08,0.0,0.0,0.0,25.97,-35.89,0.1572851561119209,4.0,0
-8.03,-11.39,-9.71,0.0,-0.02,-0.08,0.0,0.0,0.0,-13.68,-35.81,0.15728330023308612,1.0,0
0.8,-13.53,-6.64,0.21,-0.71,-0.41,0.0,0.0,0.0,13.73,-29.92,0.1572776196604619,5.0,0
2.38,-15.03,-6.27,1.25,-0.74,0.73,-7.38,34.05,-4.29,27.94,-21.15,0.15727099630462246,5.0,0
-8.6,-3.88,-9.27,0.04,0.95,-0.21,21.09,-37.27,10.46,-37.65,-76.76,0.15725986314996288,5.0,0
-10.15,-0.38,5.21,2.25,-2.37,-0.18,67.55,-6.9,-20.02,-56.29,36.7,0.1572513082960487,5.0,0
-1.36,-14.81,-7.11,0.15,-0.42,-0.12,0.0,0.0,0.0,23.55,-32.94,0.1572462898551506,4.0,0
-16.12,-6.03,2.27,0.24,-0.48,0.34,49.69,36.47,21.84,-38.09,-3.06,0.15724189168751812,4.0,0
-5.26,-6.13,-0.53,-0.56,0.52,-0.12,51.86,37.54,21.84,-33.26,-5.37,0.15724097461070818,4.0,0
12.91,-45.11,-34.61,0.05,0.4,0.38,61.96,34.67,18.72,-34.56,-3.88,0.1572358127681957,1.0,0
-7.28,-1.63,0.94,0.13,0.08,-0.27,83.07,16.75,-3.38,-43.77,1.06,0.15723049361224709,3.0,0
-11.61,-2.06,-3.3,0.04,-0.18,-0.32,48.79,16.21,9.18,-36.13,2.25,0.15723025606035052,2.0,0
-1.52,-16.32,-6.59,0.53,-1.12,-0.65,0.0,0.0,0.0,22.75,-14.98,0.15723016895621067,4.0,0
-10.86,-0.35,0.74,1.35,-2.1,-0.23,60.34,-11.91,14.99,-61.53,3.62,0.15722926208025648,4.0,0
-2.5,-6.68,-7.97,-1.25,1.21,-0.35,53.48,19.07,12.3,-36.39,-5.22,0.15722480108165002,4.0,0
-8.75,-7.67,-2.52,0.43,0.26,-0.46,57.27,17.47,16.64,-30.22,-7.38,0.15722198375862004,2.0,0
-8.89,-10.46,-8.97,-0.08,-0.21,-0.15,29.11,4.48,13.72,-2.8,-29.51,0.15721836508930406,4.0,0
-20.91,47.4,25.73,1.22,0.88,0.34,55.65,35.93,23.4,-35.26,-5.3,0.15721342938148078,1.0,0
-0.76,-15.98,-15.53,-1.35,0.34,0.07,-39.43,30.46,-8.06,21.07,-39.82,0.15721087891027233,5.0,0
-0.44,-12.82,-3.13,0.89,-0.41,-0.29,0.0,0.0,0.0,3.39,21.76,0.15720513800321337,4.0,0
-2.06,-18.42,-7.38,0.57,-2.45,0.23,0.0,0.0,0.0,7.29,-13.83,0.15719816288248956,4.0,0
11.15,-9.28,-5.43,-0.35,0.24,-0.11,-39.61,37.09,-2.4,59.24,-51.68,0.15719317230127214,5.0,0
-3.06,-18.51,-8.27,-0.32,1.44,0.46,0.0,0.0,0.0,19.51,-33.79,0.1571902642703814,4.0,0
8.15,-1.8,-8.34,0.19,-0.28,0.07,80.0,17.64,2.34,-46.31,7.07,0.15718556921396143,3.0,0
-0.09,-15.36,-8.28,-0.3,1.99,-0.04,0.0,0.0,0.0,52.0,-25.0,0.15717739847583911,5.0,0
-10.82,-5.88,-4.57,-0.34,-1.06,-0.18,84.33,18.37,2.34,-43.3,4.77,0.15717526574923343,5.0,0
-4.9,-6.51,0.9,-1.1,1.23,-0.03,57.27,33.6,19.76,-35.98,-5.29,0.15717223687603263,4.0,0
-1.25,-13.85,-13.02,-0.01,1.01,1.04,0.0,0.0,0.0,24.97,-37.59,0.15717101367815234,5.0,0
3.82,12.09,26.81,-1.5,0.26,0.07,89.74,23.03,4.76,-40.99,1.35,0.15716401555006135,1.0,0
-0.17,-17.08,-9.42,0.03,1.59,0.42,-23.41,31.9,-17.67,39.86,-31.51,0.15714318527345097,5.0,0
-8.86,0.47,-0.88,0.08,0.33,0.8,57.81,-2.77,13.34,-68.85,-20.94,0.15714018438869073,4.0,0
-6.88,-17.34,-9.27,-1.69,1.32,-0.04,0.0,0.0,0.0,3.92,-44.19,0.15713831435074682,5.0,0
-5.72,-4.21,-11.06,-0.73,-0.25,0.6,22.09,6.18,31.37,-23.88,-52.83,0.15713561040842106,4.0,0
-9.35,-5.15,-0.18,-0.69,-0.33,-0.28,83.25,11.2,-4.94,-44.68,2.13,0.15712794267041202,5.0,0
-7.81,-3.42,-1.33,-0.16,-0.08,-0.02,56.19,18.19,13.17,-36.81,-5.12,0.15712284004906324,3.0,0
4.58,-10.21,-16.7,-0.53,0.78,0.88,-33.2,24.91,30.88,24.71,-80.2,0.15712181841805284,5.0,0
3.32,-15.66,-10.28,0.09,0.95,0.12,-16.11,37.09,-5.49,56.4,-35.89,0.15712054292621108,5.0,0
-1.59,-16.12,-8.01,-0.57,1.18,0.73,0.0,0.0,0.0,31.13,-40.09,0.15711780586428215,5.0,0
-4.93,-3.42,-9.23,1.42,-2.27,0.34,-9.83,-3.67,21.84,-11.65,-64.09,0.15711649966872415,4.0,0
-11.64,-4.66,5.39,0.46,-0.26,0.17,52.94,18.54,12.82,-34.94,-3.17,0.1571126832213964,4.0,0
-4.88,2.67,7.45,-1.26,0.82,-0.45,50.42,16.39,11.09,-37.36,-1.49,0.15710956599819398,4.0,0
4.29,-13.11,-16.14,-1.07,0.59,0.57,-41.57,26.16,23.16,26.33,-81.24,0.15710674339406067,5.0,0
2.64,-13.77,-8.1,-1.06,-0.01,-0.54,-20.2,32.61,-14.93,20.1,-6.7,0.1571062139397922,5.0,0
-9.41,-4.11,3.14,0.49,-1.92,-0.28,55.83,14.78,-24.35,-34.2,31.58,0.15709651693089108,3.0,0
-6.98,-4.3,6.01,0.68,-1.46,0.22,57.63,32.52,-19.41,-29.85,41.92,0.1570895105519953,2.0,0
-10.46,-3.7,-0.22,0.0,-0.08,0.03,83.43,18.19,2.5,-43.7,-2.37,0.15708635160445486,2.0,0
-5.95,-8.02,2.46,-0.61,0.43,0.0,56.91,32.88,20.8,-36.99,-2.67,0.1570690920356251,4.0,0
3.4,-15.59,-11.24,-0.15,-0.49,-0.05,-25.72,25.98,25.39,24.18,-28.73,0.1570676271832689,4.0,0
0.21,-14.71,-8.77,-0.39,2.18,-0.13,0.0,0.0,0.0,52.45,-24.94,0.15706526433203408,5.0,0
-10.64,-0.32,0.82,-0.08,0.08,-0.49,80.0,14.06,-2.5,-41.0,1.61,0.15706430704540889,4.0,0
-1.92,-15.41,-7.6,0.23,-1.61,0.58,0.0,0.0,0.0,-7.03,16.02,0.15706393316206574,2.0,0
-5.72,-3.1,-7.15,0.56,0.23,-0.27,77.66,22.85,0.08,-43.85,3.33,0.15705039889820993,3.0,0
-4.44,4.32,-11.65,-0.01,-0.54,-1.04,0.0,0.0,0.0,-51.42,-46.63,0.15704852595984836,4.0,0
-6.27,-17.63,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,4.79,-28.79,0.1570402358048858,1.0,0
-6.01,-3.73,9.42,-0.45,1.24,0.1,53.12,19.07,11.26,-34.49,-9.43,0.1570365515561476,2.0,0
-6.78,-5.01,-2.93,-0.33,0.32,0.05,51.5,16.75,-6.24,-41.58,15.42,0.15703447223710024,2.0,0
-5.85,-2.69,-9.27,0.8,-1.57,0.12,20.29,6.18,42.12,-21.21,-57.42,0.1570342650031646,4.0,0
-5.09,1.43,10.01,1.6,-1.33,0.79,30.75,-30.91,-50.88,-32.64,81.91,0.15703035004854882,4.0,0
-0.76,-15.98,-15.53,-1.35,0.34,0.07,-39.43,30.46,-8.06,21.0,-40.05,0.15702146014703108,5.0,0
1.39,-15.42,-8.31,-0.21,-0.53,-0.97,5.96,36.02,5.14,26.43,-38.99,0.15701922135938917,5.0,0
-8.06,2.39,-3.41,0.2,-0.7,1.15,41.22,-8.86,19.59,-63.4,-65.41,0.15700927911983312,5.0,0
-8.69,-4.8,-15.73,-0.74,0.46,-0.05,77.11,18.01,2.68,-44.21,-1.25,0.1570052347346563,5.0,0
-8.23,1.34,-4.51,1.1,-1.34,0.48,42.84,-13.71,27.39,-56.22,-62.5,0.15700480897572025,5.0,0
-11.03,-4.87,-5.95,0.66,-0.87,0.08,56.19,18.19,12.48,-37.38,-5.24,0.15699686662368217,4.0,0
-7.97,-5.73,-5.63,0.33,0.13,-0.56,53.3,21.77,9.01,-30.51,-8.07,0.15697600145505447,2.0,0
-10.13,-4.49,-4.9,-0.52,0.37,-0.09,79.64,19.8,21.06,-37.52,-30.88,0.15697229070216362,3.0,0
-10.1,-6.72,-1.92,0.62,-0.99,1.36,80.9,16.75,-4.42,-42.3,2.6,0.15697135546532043,2.0,0
-7.28,-1.63,0.94,0.13,0.08,-0.27,83.07,16.75,-3.38,-43.81,0.99,0.15697134310274322,3.0,0
2.0,-19.63,-10.39,-0.62,1.97,0.98,-3.47,33.33,10.81,33.49,-25.85,0.15696659244117744,5.0,0
-1.45,-13.57,-6.13,-0.12,-0.72,-0.59,0.0,0.0,0.0,15.46,-27.32,0.15696551815121224,4.0,0
1.35,-15.54,-7.59,-0.54,-0.2,-1.14,5.96,36.02,5.14,26.03,-38.8,0.15696068479737119,5.0,0
4.06,-18.59,-7.53,-0.38,1.7,0.28,-45.67,25.62,-11.32,25.62,-29.72,0.1569574323082257,5.0,0
4.07,-12.63,-16.75,0.02,0.35,-0.57,-15.57,36.92,-2.23,44.98,-52.46,0.15694984225084035,5.0,0
-0.3,-20.2,-9.81,0.15,-1.53,0.35,0.0,0.0,0.0,4.0,-7.43,0.15693749427434303,4.0,0
-10.7,-5.09,2.18,-0.82,1.36,-0.04,81.44,13.71,-24.35,-41.75,19.74,0.15692605294456782,4.0,0
3.24,-15.85,-10.35,-0.48,2.33,0.17,-19.31,32.08,25.39,48.91,-39.54,0.15691165954316014,5.0,0
-12.51,-3.35,-2.41,0.35,-0.46,-0.08,85.23,17.82,-1.99,-43.14,-1.65,0.15690337129328194,5.0,0
-8.91,-3.33,-1.91,0.56,-0.85,-0.15,56.55,14.24,9.36,-32.5,-6.49,0.15689896375246373,1.0,0
-1.25,-19.27,-10.97,1.01,-1.29,-0.85,0.0,0.0,0.0,24.1,-24.34,0.15689855116656676,5.0,0
4.21,-12.37,-15.34,-0.81,0.25,0.47,-41.57,26.16,23.16,26.32,-81.12,0.1568946456180337,5.0,0
-8.4,-14.24,-11.05,0.0,-0.01,-0.12,0.0,0.0,0.0,-10.71,-27.23,0.15689172282473013,2.0,0
-6.36,-3.18,3.06,-1.31,1.9,0.4,45.0,18.54,-44.72,-27.98,51.41,0.15688665505148408,2.0,0
-5.84,-7.05,5.42,-0.49,0.62,-0.04,51.14,37.54,18.72,-36.05,-4.39,0.15688362374788314,4.0,0
-8.44,2.58,-3.81,-0.08,-0.35,1.08,41.22,-8.86,19.59,-62.8,-64.73,0.1568736974484636,5.0,0
-1.68,-18.95,-8.49,-0.52,1.48,0.32,0.0,0.0,0.0,36.27,-33.29,0.15686771934117275,4.0,0
2.61,-15.17,-8.97,-0.96,1.37,0.23,-12.01,36.2,11.15,52.38,-44.08,0.15686250928435744,5.0,0
-11.58,-4.25,7.61,0.34,0.19,0.13,54.2,13.35,9.52,-36.35,-7.21,0.15685987563508694,4.0,0
-9.24,-9.7,-9.26,0.18,-0.24,0.06,0.0,0.0,0.0,-15.32,-34.2,0.1568440553189414,2.0,0
-11.52,-9.88,-8.69,0.09,-0.29,-0.06,0.0,0.0,0.0,-16.19,-37.37,0.1568313745360001,2.0,0
-4.54,0.66,14.77,-0.57,0.85,-0.3,21.37,6.36,-7.88,-18.81,78.46,0.15682206297543236,3.0,0
-6.28,-17.65,-10.21,0.0,0.0,0.0,0.0,0.0,0.0,4.79,-28.79,0.15682199609318498,1.0,0
-7.15,-0.96,7.92,0.18,-1.79,-0.75,34.36,-18.72,-20.71,-29.18,76.5,0.15681742141350002,3.0,0
-9.52,-3.55,-0.81,1.05,0.21,-0.62,60.88,3.85,14.21,-41.54,-14.79,0.1568137716367149,3.0,0
-9.77,-3.52,3.45,1.3,-1.88,0.57,77.84,16.57,-23.31,-41.74,38.26,0.15681252144517832,4.0,0
-1.13,1.01,9.74,0.36,-0.09,0.2,35.26,11.02,-46.46,-9.95,89.01,0.156803408308394,2.0,0
-9.33,-5.65,-3.62,0.48,-0.66,0.08,54.2,16.57,14.04,-37.46,-6.5,0.15680231569464603,4.0,0
-11.0,-13.36,-9.75,0.02,-0.14,-0.09,0.0,0.0,0.0,-3.83,-34.65,0.156792915092491,3.0,0
-7.18,-1.93,5.17,-1.04,1.48,0.01,69.18,16.04,-29.81,-42.37,52.12,0.1567919884279471,4.0,0
-10.75,-2.64,-1.86,1.23,-0.67,-0.75,65.56,0.44,5.8,-49.12,-3.07,0.15678918025268507,4.0,0
-8.75,-14.57,-11.59,0.0,0.0,-0.1,0.0,0.0,0.0,-9.58,-31.52,0.15678316617864668,2.0,0
-0.89,-15.93,-12.72,-1.25,0.49,0.0,-39.43,30.46,-8.06,20.81,-43.07,0.15677989212226437,5.0,0
-9.23,-2.49,7.83,-1.31,1.81,0.1,69.18,16.04,-29.81,-41.89,53.78,0.1567493530365226,4.0,0
-8.26,-4.71,3.4,1.11,-1.94,0.45,56.91,34.32,0.0,-35.37,29.72,0.15674757934094263,2.0,0
-0.99,-21.61,-11.02,-0.21,-1.9,0.37,0.0,0.0,0.0,0.87,-25.55,0.15674387762634723,4.0,0
-2.96,-18.06,-2.43,0.8,-2.48,0.45,0.0,0.0,0.0,1.83,-21.64,0.15674224568191014,4.0,0
-5.19,-2.95,-6.44,1.05,-1.27,1.1,52.58,16.04,12.48,-35.35,-5.77,0.15674055546293622,3.0,1
-3.37,-12.95,-3.28,-1.78,0.85,-0.54,0.0,0.0,0.0,7.97,-14.7,0.15673954395053755,3.0,0
-9.46,-3.28,-5.03,0.3,-0.56,-0.11,58.89,15.14,11.61,-34.76,-3.45,0.15673356482851944,3.0,0
-3.38,3.5,4.01,0.33,-2.09,-0.17,27.14,-29.84,-19.67,-26.63,103.62,0.15672931657413122,4.0,0
-4.49,-6.83,-2.42,-0.43,0.96,-0.06,54.2,36.29,20.63,-36.11,-4.21,0.15672591522892027,4.0,0
2.14,-20.52,-0.55,-0.69,-0.43,-0.09,-28.93,27.42,-19.56,30.52,-31.96,0.15671985462289312,5.0,0
2.58,-16.37,-9.38,-0.59,1.51,0.96,-31.07,25.27,-18.87,27.92,-32.15,0.1567185396095402,5.0,0
2.04,-14.95,-9.77,0.02,0.32,-0.15,-20.03,35.3,-12.01,44.57,-43.82,0.15671731594902846,5.0,0
-10.24,-3.63,-2.63,0.38,-0.32,-1.02,52.22,7.07,13.86,-46.61,-11.91,0.156714519432709,1.0,0
-13.45,-2.87,0.67,0.88,-0.41,-0.96,71.7,9.76,4.07,-43.83,-4.24,0.15671318192432554,4.0,0
0.45,-14.85,-13.75,0.24,-1.34,-1.15,-41.39,31.0,-1.02,18.96,-45.23,0.15670972792753066,5.0,0
-10.22,-0.73,-10.02,0.88,-0.02,0.68,63.22,-12.99,20.19,-63.56,-47.94,0.15670780586542815,5.0,0
-10.99,-3.01,0.88,0.47,0.42,-0.72,67.01,7.43,-1.38,-51.32,22.2,0.1567076184167542,5.0,0
-2.38,-0.81,8.14,-1.84,1.48,-0.15,31.47,15.5,-35.88,-8.71,87.57,0.1567004592768233,3.0,0
-7.18,-1.93,5.17,-1.04,1.48,0.01,69.18,16.04,-29.81,-42.16,52.89,0.15669888110588936,4.0,0
3.86,-19.95,-19.16,-0.26,-1.22,0.19,-38.72,24.73,-10.81,23.48,-30.93,0.1566941045476167,5.0,0
-7.7,-4.63,-1.37,0.88,-1.1,0.0,40.13,15.5,20.28,-32.73,-13.31,0.15668402920269012,2.0,0
-6.67,3.46,-12.07,0.29,-0.39,0.86,0.0,0.0,0.0,-30.52,-112.3,0.15668191807908,5.0,0
0.13,-17.67,-9.06,0.28,-2.5,-0.65,-8.1,26.88,25.56,11.37,-30.76,0.15668191712939683,5.0,0
-14.63,-2.12,-1.91,-0.11,-0.41,0.19,80.0,14.06,-1.82,-44.74,1.84,0.1566730988060136,5.0,0
-10.57,-7.94,7.58,1.15,-0.59,1.0,48.43,18.72,11.26,-38.92,-0.18,0.15667091975750624,3.0,0
