Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,score_isolation_forest,anomaly_vote_count
26253,0c580099-80c3-3cbe-b46a-76e41df4fc4b,0.0264,0.8,5.0,8,private_ip,outlier,outlier,1.0,1.0,4.0,F,0.5904380663944211,3
12629,9998f63b-fea6-3ef7-a69a-d5ad2fb92746,7.440273037542663e-05,0.0266211604095563,1465.0,7,default,outlier,outlier,33.0,1.0,39.0,E,0.5903375262090972,4
13111,3fff3482-d15c-332f-b420-5e24b520fd63,2.516368421052632,0.2631578947368421,38.0,5738,private_ip,outlier,outlier,1.0,1.0,10.0,E,0.5903028768807143,3
11528,bbbffd1d-8874-30b4-9acf-b10b1d9f3cd3,9.991702702702703,0.3783783783783784,37.0,22182,private_ip,outlier,outlier,1.0,1.0,14.0,E,0.5902429676921175,3
27895,3bedb741-1613-3a9a-ac74-004510ca32c3,884.14,1.0,3.0,159146,default,outlier,outlier,1.0,1.0,3.0,F,0.5902284753823807,2
34086,b0cf849c-6f5e-3098-844c-563e3978ba4f,899.1963333333334,1.0,3.0,161856,default,outlier,outlier,1.0,1.0,3.0,F,0.5902284753823807,2
7272,575dcabe-049f-3b51-8486-825dd7f25d86,3.417861080485115e-05,0.0308710033076074,100.77777777777776,2,default,bingbot/2.0,bot,907.0,9.0,28.0,E,0.5902176768335919,4
5982,bd873697-8333-36ef-8962-5803abbb00d6,0.0001396648044692,0.0837988826815642,2.5211267605633805,2,default,BingPreview/1.0b,bot,166.0,71.0,15.0,E,0.5901570493095197,4
5169,69341a8f-08e0-3070-a3f0-fac0fa933957,54.64243,0.075,200.0,655710,default,outlier,outlier,1.0,1.0,15.0,E,0.5901363920452848,2
531,0b69f621-be9e-3996-a1b9-0e422bdee858,2.0594137931034484,0.6896551724137931,29.0,3584,private_ip,outlier,outlier,1.0,1.0,20.0,E,0.5901201069044962,3
13210,614b411e-640e-395f-9a91-5dd3c63cba67,1.2298666666666669,0.8,15.0,1107,private_ip,outlier,outlier,1.0,1.0,12.0,E,0.5899209718007469,3
26834,ab66f7f4-90e7-3aaf-ac68-994b1b293b6f,3.9735099337748346e-05,0.0198675496688741,2.0972222222222223,1,default,Normal,normal,75.0,72.0,3.0,F,0.5898461162551035,4
20166,1e3a4666-8fc4-3fdb-aa6f-b92bd8e26845,350.9840416666667,0.4166666666666667,24.0,505418,default,outlier,outlier,1.0,1.0,10.0,F,0.5897902425009551,2
3425,6a1905ec-8b11-3b6f-9eea-3f5470f1c989,11.707478260869566,0.5217391304347826,23.0,16157,private_ip,outlier,outlier,1.0,1.0,12.0,E,0.5897660315810331,3
23685,b96f007f-ff86-331e-bc60-2b18ebcf10c6,608.9978571428571,1.0,7.0,255780,default,outlier,outlier,1.0,1.0,7.0,F,0.5895878980927604,2
33398,b6d8139a-3665-3511-9436-b7322c9f58d9,0.9950372340425532,0.0416666666666666,1128.0,67345,default,outlier,outlier,15.0,1.0,47.0,F,0.58951270793776,2
33658,393ae6e3-7ecc-3a0a-bb19-7021f611cc74,725.256625,0.5,8.0,348124,default,outlier,outlier,1.0,1.0,4.0,F,0.5890694921421304,2
28140,0475c7f7-7a69-3a5b-b639-a81a3bc45e2b,186.06772727272727,0.1363636363636363,33.0,736829,default,Normal,normal,2.0,2.0,9.0,F,0.5888489963242396,2
26427,014877c0-41a5-33ec-ab24-77c334dceb79,0.1133052531945101,0.0137245622337908,82.86274509803921,28730,default,Normal,normal,59.0,51.0,58.0,F,0.5888449807680961,4
24100,a05be873-5235-385e-828e-03b1ace9b522,956.509,1.0,3.0,172172,default,outlier,outlier,1.0,1.0,3.0,F,0.5888190441275609,2
11807,b5f3df76-9d7e-390e-bcf8-528404103a59,2.997423076923077,0.25,52.0,9352,private_ip,outlier,outlier,1.0,1.0,13.0,E,0.5886958235072912,3
17360,435a614a-489f-3db0-a5c7-01fd5e469116,1.8455833333333331,0.25,36.0,3987,private_ip,outlier,outlier,1.0,1.0,9.0,E,0.5886561394005317,3
6393,46f26f2d-ccb1-346f-aa11-12d70a7e6332,3.235294117647059e-05,0.0376470588235294,94.44444444444444,2,default,bingbot/2.0,bot,850.0,9.0,32.0,E,0.5886099009517276,4
22360,de4465b6-7817-312c-9e37-b9f3932bc7a4,0.0015167464114832,0.0095693779904306,11.452054794520548,77,default,Normal,normal,74.0,73.0,8.0,F,0.5886007756240452,3
3960,5eca6957-d815-329f-a900-fd9a43f12413,0.0553684210526315,0.4736842105263157,19.0,64,private_ip,outlier,outlier,4.0,1.0,9.0,E,0.5883448992010731,3
24547,f86ef6ca-789e-30b4-91c9-4e2a074e5648,0.7220129613975768,0.007607776838546,709.8,153746,default,Normal,normal,22.0,5.0,27.0,F,0.5882592118671834,4
7939,c31b4b11-c819-3b02-87b6-7cc8be954fe8,1.9966129032258064,0.2419354838709677,62.0,7428,private_ip,outlier,outlier,1.0,1.0,15.0,E,0.5880722322469035,3
15411,b08e7c1b-7673-3a0b-aef1-5b60716ca18d,12.082607142857142,0.5,28.0,20299,private_ip,outlier,outlier,1.0,1.0,14.0,E,0.5879190104855175,3
8232,1a74de16-83ce-3d26-bc33-948e959921b3,0.2352843068261787,0.0612244897959183,1421.0,20061,default,outlier,outlier,1.0,1.0,87.0,E,0.5878615121151655,3
13938,35900811-4f73-3eeb-9db2-a3b591be6a08,1.636875,0.875,8.0,786,private_ip,outlier,outlier,1.0,1.0,7.0,E,0.5877171520307525,3
26198,8349a1e2-8054-3e7e-8647-ff3eae08a929,209.2447254901961,0.1176470588235294,51.0,640289,default,outlier,outlier,1.0,1.0,6.0,F,0.5877024768574136,2
1110,c29c49cd-f902-37d5-97e6-65ae540be1c5,0.2508304526748971,0.0847736625514403,1215.0,18286,default,outlier,outlier,2.0,1.0,103.0,E,0.5875810762254715,4
8438,5bc2ebe8-237e-3551-a044-8a8194a4085c,785.0155,0.3333333333333333,6.0,282606,default,outlier,outlier,1.0,1.0,2.0,E,0.5875654210877278,2
8440,5bc2ebe8-237e-3551-a044-8a8194a4085c,785.0155,0.3333333333333333,6.0,282606,default,outlier,outlier,1.0,1.0,2.0,E,0.5875654210877278,2
8439,5bc2ebe8-237e-3551-a044-8a8194a4085c,785.0155,0.3333333333333333,6.0,282606,default,outlier,outlier,1.0,1.0,2.0,E,0.5875654210877278,2
8441,5bc2ebe8-237e-3551-a044-8a8194a4085c,785.0155,0.3333333333333333,6.0,282606,default,outlier,outlier,1.0,1.0,2.0,E,0.5875654210877278,2
30023,6e56effd-4ac3-34d6-8ea3-401b007f2298,0.3366896955503513,0.0124121779859484,474.44444444444446,86260,default,Normal,normal,48.0,9.0,53.0,F,0.587542331457141,4
6353,bb89e321-a907-3d20-b050-5292b8e2e76c,0.2114502164502164,0.0606060606060606,1386.0,17585,default,outlier,outlier,2.0,1.0,84.0,E,0.5873959437752304,3
3654,efd831f5-2f25-32fe-a397-20c0b9374c8b,0.139,0.8888888888888888,9.0,76,private_ip,outlier,outlier,1.0,1.0,8.0,E,0.5873856528321799,3
7543,752d136c-75ee-3018-b64d-0ccc153a2587,0.0001612903225806,0.0967741935483871,2.619718309859155,2,default,BingPreview/1.0b,bot,177.0,71.0,18.0,E,0.587032661808245,4
24236,11b6661f-9213-328d-9b50-76a4ed10478b,0.003573402417962,0.0362694300518134,7.72,125,default,Normal,normal,110.0,75.0,21.0,F,0.5869641621969055,3
28535,dbdaff08-c8af-3c06-873b-01a92e079f93,0.0083630434782608,0.1130434782608695,7.540983606557377,231,default,Normal,normal,75.0,61.0,52.0,F,0.5869327481517721,2
6624,e1e077a6-4368-3348-aca9-a62e0361e84e,1.9412622950819676,0.2622950819672131,61.0,7106,private_ip,outlier,outlier,1.0,1.0,16.0,E,0.5869129032807535,3
27799,41e6512f-dd35-3309-aa62-b061d4e5c99b,0.0025788625036646,0.0055702140134857,44.88157894736842,528,default,Normal,normal,72.0,76.0,19.0,F,0.5867710491908636,4
1509,242d4254-b559-3888-b649-8178270911eb,4.192399999999999,0.8,5.0,1258,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.5866004483477333,3
7912,81b18b2e-0bf8-318d-9a40-e7059c352647,11.979818181818182,0.5454545454545454,11.0,7907,private_ip,outlier,outlier,1.0,1.0,6.0,E,0.586587285731589,3
14589,fad6be8a-3d22-3a6f-a41d-e2e0f20fc15d,3.787878787878788e-05,0.0349650349650349,95.33333333333331,2,default,bingbot/2.0,bot,858.0,9.0,30.0,E,0.5865785733758614,4
17583,c38348c0-df27-3960-889a-bfc93a023912,4.079254079254079e-05,0.0349650349650349,95.33333333333331,3,default,bingbot/2.0,bot,858.0,9.0,30.0,E,0.5865785733758614,4
2349,2a145953-126a-3e4d-8eaf-75ecd2d2be21,5.286777777777777,0.3492063492063492,63.0,19985,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.5863601461283946,3
11316,52c7e441-bf4f-3577-8105-0c35591f33cf,4.681821428571428,0.6428571428571429,28.0,7866,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.5863015842413645,3
4272,6336b5e5-ccfc-31d7-81e9-ca801a6a9c04,0.4567058823529412,0.7647058823529411,17.0,466,private_ip,outlier,outlier,1.0,1.0,13.0,E,0.5862678116286814,3
8924,66460f40-e541-3203-aeac-bbbef4215c99,51.00304020100502,0.1557788944723618,199.0,608977,default,outlier,outlier,1.0,1.0,31.0,E,0.5861648541745723,2
30599,73529478-f49a-32ea-be63-637775556432,0.2531058367196158,0.0066494274104174,676.75,82219,default,Normal,normal,32.0,8.0,36.0,F,0.5860220022725195,4
34035,efe26724-6ee3-37ec-bc60-d256c6f2f154,0.1205566958277254,0.022207267833109,64.6086956521739,21498,default,Normal,normal,54.0,46.0,66.0,F,0.5859772279564083,4
5569,e37cade8-e042-3482-90dd-8af2a79e03c7,862.7543333333334,1.0,3.0,155296,default,outlier,outlier,1.0,1.0,3.0,E,0.5859246713238707,2
9362,b9f091aa-c554-3b35-886b-31c2aec74c73,2.350714285714286,0.8571428571428571,7.0,988,private_ip,outlier,outlier,1.0,1.0,6.0,E,0.5858776351280898,3
3156,06c30d7a-e255-3541-b8a7-ddbeadd27900,11.9811,0.6,10.0,7189,private_ip,outlier,outlier,1.0,1.0,6.0,E,0.5857259751643213,3
17440,19020ea6-e2b3-3d2d-9a27-591474533071,4.807166666666667,0.6666666666666666,6.0,1731,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.5857014883254724,3
10178,fd0ac782-2bcd-33a3-a8fc-2b0f9ad0c0f1,204.24167441860465,0.2325581395348837,43.0,526944,default,outlier,outlier,1.0,1.0,10.0,E,0.5856640875694976,2
7185,5db21f2e-03ee-3ef2-8d7f-0b22200bec63,46.92459411764706,0.2941176470588235,170.0,478631,default,outlier,outlier,1.0,1.0,50.0,E,0.5855806830685456,2
7187,5db21f2e-03ee-3ef2-8d7f-0b22200bec63,46.92459411764706,0.2941176470588235,170.0,478631,default,outlier,outlier,1.0,1.0,50.0,E,0.5855806830685456,2
7186,5db21f2e-03ee-3ef2-8d7f-0b22200bec63,46.92459411764706,0.2941176470588235,170.0,478631,default,outlier,outlier,1.0,1.0,50.0,E,0.5855806830685456,2
7188,5db21f2e-03ee-3ef2-8d7f-0b22200bec63,46.92459411764706,0.2941176470588235,170.0,478631,default,outlier,outlier,1.0,1.0,50.0,E,0.5855806830685456,2
13811,d9e14b06-1328-379b-85b7-3b678cdf952e,6.277333333333333,0.6666666666666666,6.0,2260,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.5855082496529334,3
19831,350c1ec7-991a-30aa-a92b-c3c6414e4bcc,3.6145,0.5,2.0,434,private_ip,outlier,outlier,2.0,1.0,1.0,F,0.5854171971128447,3
6423,8a25780f-338b-3474-8093-a77e26b841a5,3.215077605321508e-05,0.0299334811529933,100.22222222222224,2,default,bingbot/2.0,bot,902.0,9.0,27.0,E,0.5853989619512258,4
10445,de0d33c7-bf1d-3b53-8e85-fda80cb0144c,3.11804008908686e-05,0.0300668151447661,99.77777777777776,2,default,bingbot/2.0,bot,898.0,9.0,27.0,E,0.5853989619512258,4
30659,14a069c2-a484-3bb6-8b43-ab3fc7020dd0,0.114300064808814,0.0220349967595593,70.13636363636364,21164,default,Normal,normal,52.0,44.0,68.0,F,0.5849131505884458,4
6967,ef2a3de1-3b84-3241-8cfb-02e027d9c6de,3.143,0.8,5.0,943,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.584901840798197,3
28678,d5c376cf-40dd-34c8-8fce-04ea7da383b7,0.0001187050359712,0.014388489208633,3.971428571428572,2,default,Normal,normal,73.0,70.0,4.0,F,0.5848383418534809,4
21189,5a6d9abb-26d7-30f1-a272-b8c822877570,698.0885,0.1666666666666666,6.0,251312,default,outlier,outlier,1.0,1.0,1.0,F,0.5846434633831191,2
19315,a932ef4a-e4a6-30ea-882b-0d0d07efa139,795.8918333333334,1.0,3.0,143261,default,outlier,outlier,2.0,1.0,3.0,F,0.5846394236003353,2
5149,34eff087-1434-392d-a434-633334fb09ec,9.718222222222222,0.5555555555555556,9.0,5248,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.5846215269973503,3
2657,81cb8d5b-51a2-3323-9d30-791e3962e1a9,7.189232558139535,0.5116279069767442,43.0,18549,private_ip,outlier,outlier,1.0,1.0,22.0,E,0.5844459963716889,3
7816,5eca9d7d-5685-3217-a7a4-8bea0e3fe790,3.1126,0.8,5.0,934,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.5844092375371104,3
23979,212d2bae-ecda-3076-ac25-e6cf23b9f6e8,553.1962307692307,0.4615384615384615,13.0,431494,default,outlier,outlier,1.0,1.0,6.0,F,0.5843805003046807,2
2016,2bbf83fb-d5cc-3ff7-a94e-b49f4a8c67ac,3.3980582524271844e-05,0.0400485436893203,91.55555555555556,2,default,bingbot/2.0,bot,824.0,9.0,33.0,E,0.58423554459587,4
27889,2f50bb9e-e96c-32e6-85e6-a4cfd2d29c84,0.0213784786641929,0.0834879406307977,9.135593220338984,692,default,Normal,normal,74.0,59.0,45.0,F,0.5841949528609981,2
11101,ec369be1-8375-3f81-9e33-3b325a003a15,3.7569591836734695,0.5102040816326531,49.0,11046,private_ip,outlier,outlier,1.0,1.0,25.0,E,0.5841148528588698,3
33448,637edb6b-1073-301e-a9b7-1b0544917a31,853.466,0.6,5.0,256040,default,outlier,outlier,1.0,1.0,3.0,F,0.5840877496846465,2
17086,0957a158-158f-3868-aa2d-3035d60f66cd,0.6644807692307693,0.2884615384615384,52.0,2074,private_ip,outlier,outlier,2.0,1.0,15.0,E,0.5840056656161698,3
15614,2a6e3267-84b2-337d-8c2a-267e06c07d8c,4.92072,0.28,25.0,7382,private_ip,outlier,outlier,1.0,1.0,7.0,E,0.5839930131834858,3
5316,0fd8836e-3c29-3020-8d4d-8071d337f8c1,3.254692307692308,0.6923076923076923,13.0,2539,private_ip,outlier,outlier,1.0,1.0,9.0,E,0.5839690011693702,3
804,5429d841-4443-3583-9fd9-47e3d360ff1c,0.3818196202531645,0.0759493670886076,1264.0,28958,default,outlier,outlier,2.0,1.0,96.0,E,0.5838615597301079,4
14497,fbdef86d-5041-3f78-8276-b63dcf6039fe,96.3358,0.07,100.0,578015,default,BingPreview/1.0b;Mobile Safari;bingbot/2.0;unknown,bot,1.0,1.0,7.0,E,0.5837377033038097,2
2716,460f83ce-5ddb-3dd2-ae3c-c3e221137fcb,1.7824166666666668,0.75,12.0,1284,private_ip,outlier,outlier,1.0,1.0,9.0,E,0.5836672472526443,3
32031,1ea4f8d9-fff2-37d1-b865-3b737d9a38a6,580.31625,0.125,8.0,278552,default,outlier,outlier,1.0,1.0,1.0,F,0.5834864484508514,2
4907,d0236f6f-5e18-3229-b5c7-87916b9971f3,1.113281690140845,0.3661971830985915,71.0,4743,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.5834181573225308,3
30697,5a4a84e6-7d06-326f-a937-e9252fe0f913,65.60315277777778,0.1666666666666666,144.0,566812,default,outlier,outlier,1.0,1.0,24.0,F,0.5833623994839362,2
24358,cda6d5c8-153e-38ba-b080-ebe1dae347f0,0.0022962441314553,0.0093896713615023,14.791666666666666,147,default,Normal,normal,72.0,72.0,10.0,F,0.5833278863902596,3
33300,8609414c-46cc-3b7f-a035-7978f12aa8bd,0.0983802334432885,0.0131946206546561,77.27450980392157,23263,default,Normal,normal,65.0,51.0,52.0,F,0.5832954329461975,4
16827,f68414b2-6328-3e6a-99be-21e713057bc7,0.0029473684210526,0.5263157894736842,19.0,4,private_ip,outlier,outlier,3.0,1.0,10.0,E,0.5830468861480589,3
7158,286dbbf7-f490-339c-92e8-cc0086f0214b,0.00182,0.32,25.0,3,private_ip,outlier,outlier,4.0,1.0,8.0,E,0.5829555742671773,3
5456,9b7bef01-5e01-3972-9c43-b73023ebd9c8,3.4478,0.8,5.0,1035,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.5827866726997918,3
29409,d6cba670-0eb7-3f49-9e8b-749831244852,0.5267476948868399,0.0078234143615535,894.75,113114,default,Normal,normal,25.0,4.0,28.0,F,0.5826805675369392,4
10267,fd0fadc0-306e-30ed-9cac-ae4b31e35a30,0.1758109756097561,0.0532734274711168,1558.0,16435,default,outlier,outlier,1.0,1.0,83.0,E,0.5826553724332137,3
2206,8a84db67-b6d9-3b6c-aa20-79986c91f0d4,4.107781818181818,0.3090909090909091,55.0,13556,private_ip,outlier,outlier,1.0,1.0,17.0,E,0.5825046756380848,3
22237,5f807c2f-7c1f-301a-a2a8-5f84a908f0dc,386.5187272727273,0.1818181818181818,22.0,510205,default,outlier,outlier,1.0,1.0,4.0,F,0.5822891728963556,2
5690,7f2dccbe-8667-3581-b1ee-80618841a18e,6.116440476190476,0.4523809523809524,42.0,15414,private_ip,outlier,outlier,2.0,1.0,19.0,E,0.5821869909668296,3
366,3b53da91-92df-3db8-842c-d493039e5346,0.80875,0.875,8.0,389,private_ip,outlier,outlier,1.0,1.0,7.0,E,0.5819936320430003,3
7648,69deb9d9-de94-3f7d-b8c3-1a2864679c0b,0.0001774193548387,0.0273889227023737,1643.0,18,default,outlier,outlier,24.0,1.0,45.0,E,0.5819900274427422,4
11886,7932d2d0-d0f9-3e72-bc78-01af2f478a4a,1.02058,0.52,50.0,3062,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.5819291888469598,3
198,48a284ad-2034-35e7-8667-2751a8126e7c,3.278688524590164e-05,0.0339578454332552,94.88888888888889,2,default,bingbot/2.0,bot,854.0,9.0,29.0,E,0.5818847713113573,4
30473,e505d992-84fb-3627-b8dc-aacd88f10f10,0.0166770833333333,0.1510416666666666,6.9818181818181815,385,default,Normal,normal,65.0,55.0,58.0,F,0.5818513682516482,2
4793,862c4c8a-6d8e-30b4-bd04-09c6b12dd152,0.0001890243902439,0.0670731707317073,2.6031746031746037,2,default,BingPreview/1.0b,bot,145.0,63.0,11.0,E,0.5816993433517406,4
10643,15c53a02-e575-37de-9bbb-51706f35d9ec,4.894066666666666,0.3,30.0,8810,private_ip,outlier,outlier,1.0,1.0,9.0,E,0.5813674390423849,3
23462,7a7ea196-59c4-3981-97c3-0cff22a6d285,0.2424186806937731,0.0122263292578902,879.25,51156,default,Normal,normal,36.0,4.0,43.0,F,0.5808873633565806,4
28278,903055b6-bdfd-38e7-a031-28859056962a,2.8215,0.6,10.0,1693,private_ip,outlier,outlier,1.0,1.0,6.0,F,0.5807748497833025,3
27723,2a7fdb44-37cc-3913-be33-d7b8ca7bfb12,361.3166875,0.875,16.0,346865,default,outlier,outlier,1.0,1.0,14.0,F,0.58076700180875,2
1601,6cecbed7-48a9-38e0-a6ea-300aa6e5e7f7,0.9471355932203388,0.4406779661016949,59.0,3353,private_ip,outlier,outlier,1.0,1.0,26.0,E,0.5807625622674717,3
9251,8aa5f78a-bb0a-361e-a9cf-75df1c3c77a0,9.229777777777777,0.5555555555555556,9.0,4985,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.5807589980187229,3
13925,1e23fe54-b32f-3d5e-8d79-670ba4600541,0.2295,0.875,8.0,111,private_ip,outlier,outlier,1.0,1.0,7.0,E,0.5807258983283384,3
7470,adf6a452-e3d0-34b4-a39f-f39f6c8093e5,2.5328000000000004,0.8,5.0,760,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.5805472716853582,3
15160,bacea694-9a6d-3509-b095-7430917bbb0b,9.784666666666666,0.4,15.0,8807,private_ip,outlier,outlier,1.0,1.0,6.0,E,0.5804034921200539,3
22299,2191c416-f3d0-3c89-88a0-574fef342371,857.7186666666666,1.0,3.0,154390,default,outlier,outlier,1.0,1.0,3.0,F,0.5802242347942852,2
625,38e4d2cb-205c-372b-94fa-71ef73299cf7,0.0001730769230769,0.1153846153846153,2.260869565217391,2,default,BingPreview/1.0b,bot,153.0,69.0,18.0,E,0.5801247600027252,4
1029,e30bde8e-143a-3071-af29-edfd7a1717d6,0.9182857142857144,0.2857142857142857,14.0,772,private_ip,outlier,outlier,1.0,1.0,4.0,E,0.580046093679451,3
14882,fae19b37-15d0-3bc2-aa58-00972c9418eb,5.014490196078431,0.3529411764705882,51.0,15345,private_ip,outlier,outlier,1.0,1.0,18.0,E,0.5799851985310592,3
18787,5e38bc82-4075-389a-82d5-30050f7ae13a,60.70225333333333,0.14,150.0,546321,default,outlier,outlier,1.0,1.0,21.0,F,0.579868412703059,2
31436,dd8b64aa-141d-3fbd-838b-f81154ca1a0a,617.8107777777777,0.3333333333333333,9.0,333618,default,outlier,outlier,1.0,1.0,3.0,F,0.5798196099837406,2
5222,fd5dcb63-2171-320e-b878-237c9e95dec0,0.169375,0.875,8.0,82,private_ip,outlier,outlier,1.0,1.0,7.0,E,0.5798165129686881,3
3708,916934c7-5d3e-3143-8899-01beacd313a8,4.424778761061947e-05,0.0429835651074589,87.88888888888889,3,default,bingbot/2.0,bot,791.0,9.0,34.0,E,0.5797811439526646,4
15331,a5b7cf8b-e3ec-34d2-a96e-dba64bf9a8b3,10.92595238095238,0.3809523809523809,21.0,13767,private_ip,outlier,outlier,1.0,1.0,8.0,E,0.5797267503405849,3
7056,fc31fc27-4eaa-33a7-a380-f67307d52793,0.1298,0.7333333333333333,15.0,117,private_ip,outlier,outlier,1.0,1.0,11.0,E,0.57966982656076,3
24922,679f6610-d582-32b8-9833-17ca768a3d06,0.1217856370029753,0.0151474168244522,77.02083333333333,27015,default,Normal,normal,52.0,48.0,56.0,F,0.5795498930112718,3
9821,da98caeb-ff3c-36ef-b2e3-b1d32588ab63,2.09775,0.6666666666666666,24.0,3021,private_ip,outlier,outlier,1.0,1.0,16.0,E,0.5794707284878087,3
4842,23d50d27-db07-35bd-bd9f-9b06ffc67a18,9.312818181818182,0.4545454545454545,11.0,6147,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.5794399747756745,3
23580,acb11cad-9a25-307a-9397-37a86624f370,0.0336871287128712,0.1128712871287128,9.528301886792454,1021,default,Normal,normal,74.0,53.0,57.0,F,0.5793392464052068,2
16307,c9473309-98f2-3fe4-ae1b-3651d94319b8,5.096434782608696,0.3043478260869565,23.0,7034,private_ip,outlier,outlier,1.0,1.0,7.0,E,0.5793115383842182,3
12149,7fa13d3e-6d42-32ba-83bd-04c688638687,0.373309152872444,0.1061343719571567,1027.0,23004,default,outlier,outlier,2.0,1.0,109.0,E,0.5791829729975734,4
15255,a9963227-1b88-31d1-b82d-b75ead4e1313,0.4049189189189189,0.3108108108108108,74.0,1798,private_ip,outlier,outlier,1.0,1.0,23.0,E,0.5791157423464006,3
25841,79d4a614-c6e9-370c-bf16-2f4178317b90,133.6147875,0.05,80.0,641351,default,outlier,outlier,1.0,1.0,4.0,F,0.57894691473493,2
3381,dc440d09-6a06-36d0-98b9-145628a1bed4,0.2512237403928266,0.0717335610589239,1171.0,17651,default,outlier,outlier,6.0,1.0,84.0,E,0.578897625340358,3
25926,8ee906ef-7087-3b35-a425-5501d98f6dc5,0.0013799822852081,0.0106288751107174,15.465753424657532,94,default,Normal,normal,73.0,73.0,12.0,F,0.5788537754043188,3
17830,a3e33277-f4fb-3d11-9f50-5a1b8a26463e,0.43825,0.5,2.0,53,private_ip,outlier,outlier,2.0,1.0,1.0,F,0.5787912292339767,3
4376,c43d1b1e-87bd-3050-b8c1-f5002b879142,0.9693432835820897,0.373134328358209,67.0,3897,private_ip,outlier,outlier,1.0,1.0,25.0,E,0.5785259963233603,3
3739,d935229e-9f20-3acd-b637-f0e2993f3555,5.99878947368421,0.5789473684210527,19.0,6839,private_ip,outlier,outlier,1.0,1.0,11.0,E,0.578307052445212,3
8955,dd21636f-aca0-3713-8a59-943486880a46,5.36453125,0.3125,32.0,10300,private_ip,outlier,outlier,1.0,1.0,10.0,E,0.5778003296971351,3
8954,dd0fcf38-bf06-3bcd-a7e2-42dadb50cb1f,1.5570625,0.3392857142857143,56.0,5232,private_ip,outlier,outlier,2.0,1.0,19.0,E,0.5776773468728623,3
21921,66cdc406-6bee-3d38-a8d6-c9badfeb0c4c,0.0004649681528662,0.0254777070063694,2.180555555555556,5,default,Normal,normal,73.0,72.0,4.0,F,0.5776516156929941,4
26088,4b32b37e-4898-3c5c-a12d-bbd8b9dcf65b,623.982625,0.75,8.0,299512,default,outlier,outlier,1.0,1.0,6.0,F,0.5776305298361537,2
6207,087853cc-0e1c-36d8-988b-276976eb2cd0,3.401086956521739,0.2826086956521739,46.0,9387,private_ip,outlier,outlier,1.0,1.0,13.0,E,0.5773814183319708,3
11281,e864545b-bff8-3da4-a7b1-7b06a901bd83,1.1528333333333332,0.8333333333333334,6.0,416,private_ip,outlier,outlier,1.0,1.0,5.0,E,0.5771534899289568,3
4017,0822f686-7de4-3789-ba2c-ad6faec21f89,0.0002163375224416,0.03770197486535,1114.0,15,default,outlier,outlier,40.0,1.0,42.0,E,0.576917563424692,3
4281,6df59206-999e-3f84-9287-f5764dffb741,3.1792,0.7,10.0,1908,private_ip,outlier,outlier,1.0,1.0,7.0,E,0.576743299710293,3
3705,8dc84113-8e78-3b8a-b84e-e7ccca2716f9,3.3939393939393945e-05,0.0339393939393939,91.66666666666669,2,default,bingbot/2.0,bot,825.0,9.0,28.0,E,0.5765540316777434,4
7479,c57d567f-ea0c-3291-917b-e70237743cde,0.6251428571428571,0.2857142857142857,21.0,788,private_ip,outlier,outlier,1.0,1.0,6.0,E,0.5762667234552526,3
34017,c26c4ac0-8635-3e21-8de5-16d5a5dc5982,617.5734285714285,0.1428571428571428,7.0,259381,default,outlier,outlier,1.0,1.0,1.0,F,0.5761271922456679,2
24825,46956e1f-86a0-3746-8108-c491d552a6b8,3.77360391198044,0.0317848410757946,818.0,185209,default,outlier,outlier,5.0,1.0,26.0,F,0.5761118730979882,2
1598,634ea014-a386-346a-bef9-7c159271bbe6,2.3680576923076924,0.4423076923076923,52.0,7389,private_ip,outlier,outlier,1.0,1.0,23.0,E,0.5758585079216995,3
24863,bafd88c1-9112-39fb-9d14-94a3d5fe722d,0.9481666666666666,0.6666666666666666,6.0,342,private_ip,outlier,outlier,1.0,1.0,4.0,F,0.5757081067889933,3
3182,611ec987-52f0-34a4-a361-e419519c6133,4.1144,0.3,40.0,9875,private_ip,outlier,outlier,1.0,1.0,12.0,E,0.5756026924802056,3
15524,2017e5c2-b330-36f2-b8d5-c38df06f19dc,0.3136,0.8,10.0,189,private_ip,outlier,outlier,1.0,1.0,8.0,E,0.5755843931129908,3
26657,b649da49-34ce-3569-9d34-0e94cc54b6dc,0.0034823711739635,0.016660209221232,44.5,540,default,Normal,normal,62.0,58.0,43.0,F,0.5755181812439114,4
19017,0feaee8f-10bf-39b1-8740-e6e68f35fd74,760.1331666666666,0.6666666666666666,6.0,273648,default,outlier,outlier,1.0,1.0,4.0,F,0.5753186065666639,2
