Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,score_copod,anomaly_vote_count
235,c9eb1369-9f3d-34ef-9424-33a4a478a984,3.601895734597156e-05,0.0284360189573459,117.22222222222224,3,default,bingbot/2.0,bot,1055.0,9.0,30.0,E,0.5561388122085872,4
8766,c3afbd2e-b6d6-36a9-bd5f-bbd6a47dd727,3.239289446185998e-05,0.0365726227795193,106.33333333333331,2,default,bingbot/2.0,bot,957.0,9.0,35.0,E,0.556110364784366,4
33899,51716448-9b83-31cd-be98-cec63cc7b28a,0.0002857142857142,0.0119047619047619,2.074074074074074,3,default,Normal,normal,82.0,81.0,2.0,F,0.55554040931493,4
20608,9a301ba6-2393-3e03-8764-4c5a5d3ccf07,0.1627389775493643,0.0175818230998106,77.02083333333333,36099,default,Normal,normal,57.0,48.0,65.0,F,0.5550413553027564,4
19595,48d59a36-33b6-374c-bb48-fe1bf3bff327,0.0001440677966101,0.0169491525423728,2.034482758620689,2,default,Normal,normal,88.0,87.0,3.0,F,0.5549701164951751,4
15406,a25dbda7-e883-3703-807c-31cb9b107a42,2.9082774049217e-05,0.0436241610738255,89.4,2,default,bingbot/2.0,bot,894.0,10.0,39.0,E,0.5547381729508674,4
27263,cefbd3c5-bd2d-34e8-bfa9-9782378591fb,0.0002322274881516,0.0236966824644549,2.1979166666666665,3,default,Normal,normal,97.0,96.0,5.0,F,0.5537817494696601,4
8807,375ebad4-2d49-38d8-8f79-3ea1c4f458b5,2.96220633299285e-05,0.0306435137895812,108.77777777777776,2,default,bingbot/2.0,bot,979.0,9.0,30.0,E,0.5534530481439633,4
21383,e196d5ef-7d62-37dc-a77d-8b17229511ed,0.0124794117647058,0.088235294117647,7.555555555555555,510,default,Normal,normal,114.0,90.0,60.0,F,0.5532622818040845,4
27200,08a24527-18df-3c74-8dcf-984e9fb60224,0.0089272340425531,0.0391489361702127,11.989795918367347,630,default,Normal,normal,152.0,98.0,46.0,F,0.5530229206818308,4
1549,c77af483-a0db-39a5-874e-5f386608d62f,3.215434083601286e-05,0.0396570203644158,103.66666666666669,2,default,bingbot/2.0,bot,933.0,9.0,37.0,E,0.5525112855473199,4
27450,05dc072b-b1cf-3c6a-9d15-5c70956fbdb2,0.0545025817555938,0.0413080895008605,581.0,1900,private_ip,outlier,outlier,25.0,1.0,24.0,F,0.5523451259391443,5
32395,a8c49b1f-65d1-3f80-939b-fe3f1f0638d6,0.0001,0.0147058823529411,3.5789473684210527,3,default,Normal,normal,96.0,95.0,5.0,F,0.552272386864545,4
26432,21f51cdf-f397-3d9b-8ef6-24333caa9362,0.0951554975340876,0.0182767624020887,58.42372881355932,19681,default,Normal,normal,67.0,59.0,63.0,F,0.5521718547081572,4
33891,2d4f5431-a053-3353-b05d-e0a0e0273ebd,0.0135307692307692,0.0384615384615384,390.0,317,private_ip,outlier,outlier,55.0,1.0,15.0,F,0.5509878643418807,5
30816,c5b96c8f-b589-385f-9ef4-1aec6c16a758,0.0188475967174677,0.0679953106682297,9.271739130434783,965,default,Normal,normal,115.0,92.0,58.0,F,0.5509382220437798,4
20334,5b909d47-b6ce-36ef-b5e4-6ea7b51b9883,705.8597931034483,0.0344827586206896,29.0,1228197,default,outlier,outlier,1.0,1.0,1.0,F,0.5508823951057487,4
23748,70f8c3ac-d900-3457-b2c8-feb800599f92,0.105388135203495,0.013106461255461,79.07272727272728,27500,default,Normal,normal,65.0,55.0,57.0,F,0.5507981619595884,4
25468,70182d22-0cd5-3346-9108-7d54fd2cc410,0.073778534923339,0.0340715502555366,587.0,2599,private_ip,outlier,outlier,29.0,1.0,20.0,F,0.5507049106149825,5
20492,224a26b8-c810-38f4-a621-0b62b98f629f,0.0656056680161943,0.0159244264507422,60.73770491803279,14585,default,Normal,normal,75.0,61.0,59.0,F,0.5504171591955285,4
22030,cda6ab04-efd3-39bf-ba8b-807a71ec24b8,0.0004130434782608,0.0163043478260869,2.0444444444444443,5,default,Normal,normal,93.0,90.0,3.0,F,0.5502135469663809,4
2142,b0d32d7d-7957-3d6a-acaa-5d7a3e9dc5db,0.2171667731629393,0.0741214057507987,1565.0,20392,default,outlier,outlier,2.0,1.0,116.0,E,0.5501831953793516,5
30599,73529478-f49a-32ea-be63-637775556432,0.2531058367196158,0.0066494274104174,676.75,82219,default,Normal,normal,32.0,8.0,36.0,F,0.5499786044567032,4
16293,a2a058c1-2ec8-37aa-ab40-b5468ebc6867,2.56136606189968e-05,0.0288153681963714,104.11111111111111,2,default,bingbot/2.0,bot,937.0,9.0,27.0,E,0.5499367251776686,4
32206,4c7c9c0f-97c5-3f43-8be4-503cdef24967,0.0897332552693208,0.0121779859484777,70.0,22990,default,Normal,normal,75.0,61.0,52.0,F,0.5497486568098399,4
8833,7a0b2cd0-5e4f-3bec-9c72-1dc927ecc61b,0.153570652173913,0.058695652173913,1840.0,16955,default,outlier,outlier,2.0,1.0,108.0,E,0.5496490783388135,5
32963,6e519370-1fbe-35b1-8ba8-dabe0246c846,0.0916027197668771,0.0131131617289946,67.50819672131148,22634,default,Normal,normal,73.0,61.0,54.0,F,0.5496267665551029,4
11445,c648601c-0af7-3f3b-a409-d8558180e1c6,3.3673469387755106e-05,0.0306122448979591,108.88888888888889,2,default,bingbot/2.0,bot,980.0,9.0,30.0,E,0.5491346432824428,4
30268,735384f7-d8e5-387e-a70f-b316cb30c392,1.7605633802816902e-05,0.0176056338028169,4.115942028985507,1,default,Normal,normal,71.0,69.0,5.0,F,0.5489504311524522,4
7403,f07da79f-4646-3781-9885-0fe0aa61b606,2.8969957081545062e-05,0.0343347639484978,103.55555555555556,2,default,bingbot/2.0,bot,932.0,9.0,32.0,E,0.5488768764078652,4
1800,cd37a81e-d634-3bee-a67b-744eebc344cb,2.714440825190011e-05,0.0347448425624321,102.33333333333331,2,default,bingbot/2.0,bot,921.0,9.0,32.0,E,0.5488325799393978,4
12338,7a21a002-d532-3bfe-9452-336888e324da,0.2095996847911741,0.1040189125295508,1269.0,15959,default,outlier,outlier,2.0,1.0,132.0,E,0.548556719955773,4
12754,10d42a89-3a17-30a6-8e24-d214d5810bf9,0.0001297376093294,0.0422740524781341,1372.0,11,default,outlier,outlier,53.0,1.0,58.0,E,0.5485121226890795,5
17196,48df3038-e707-3892-90a4-c7afcf4a8f81,3.495762711864407e-05,0.034957627118644,104.88888888888889,2,default,bingbot/2.0,bot,944.0,9.0,33.0,E,0.5483825527497346,4
32568,ccb24f41-d3fc-3fb2-94d8-058c7dde2c23,0.0375622406639004,0.0774550484094052,7.53125,1630,default,Normal,normal,118.0,96.0,56.0,F,0.5483628247256592,4
15978,1a6eb16a-ab3d-36f3-ae90-094bf99803b1,3.311965811965812e-05,0.0352564102564102,104.0,2,default,bingbot/2.0,bot,936.0,9.0,33.0,E,0.5482356768423253,4
23811,25dabbfc-bd81-3768-ab5c-72b356654118,0.3099343434343434,0.0488215488215488,594.0,11047,private_ip,outlier,outlier,16.0,1.0,29.0,F,0.5481348184332993,4
10191,256e3a0d-711f-30f6-95f9-a322d5ad08c1,0.0001065088757396,0.0650887573964497,3.6344086021505375,3,default,BingPreview/1.0b,bot,203.0,93.0,22.0,E,0.5479964082903371,4
12764,25685b22-15f7-3c10-91a7-1c868d3d95a7,8.353808353808354e-05,0.0466830466830466,4.329787234042553,3,default,BingPreview/1.0b,bot,201.0,94.0,19.0,E,0.5478798065943047,4
22933,ac1d8a09-6be9-3711-b1ad-75b40ad1af3b,1505.8366666666668,1.0,3.0,271051,default,outlier,outlier,1.0,1.0,3.0,F,0.5478662496830102,4
4778,535b6185-e136-3839-9f81-7d5826a20cb3,0.0001148648648648,0.0641891891891891,3.1157894736842104,3,default,BingPreview/1.0b,bot,227.0,95.0,19.0,E,0.5470358651411035,4
23455,63de311f-9aa8-3ef6-a5b6-19205e26a3b2,0.101130890052356,0.0159823642876825,62.56896551724138,22021,default,Normal,normal,71.0,58.0,58.0,F,0.5466843221611294,4
6120,25e915b9-5914-3dcf-9368-672f6e6d4640,3.3333333333333335e-05,0.0376344086021505,103.33333333333331,2,default,bingbot/2.0,bot,930.0,9.0,35.0,E,0.5466596872488747,4
26728,8611bd50-d8b3-3d3e-8739-42fd294cc28c,0.5530805116629044,0.0077752696262854,664.5,132308,default,Normal,normal,37.0,6.0,31.0,F,0.5464104273068392,4
33081,dd9041a3-eb88-3b6f-857e-65d7b32da627,0.1297802211302211,0.0142506142506142,76.79245283018868,31693,default,Normal,normal,60.0,53.0,58.0,F,0.5450379506858867,4
33499,1bceea5b-3d63-3ab1-a5de-4b5e0ede90b0,533.12364,0.04,50.0,1599371,default,outlier,outlier,1.0,1.0,2.0,F,0.5449555220757532,4
268,22dcbed5-eec5-3f2e-89ea-309dcabd51e0,0.1980051605504587,0.0619266055045871,1744.0,20720,default,outlier,outlier,2.0,1.0,108.0,E,0.5446359643615096,5
4323,ff91f32c-e795-3ab1-9114-09c39a537527,0.000114406779661,0.0932203389830508,2.744186046511628,2,default,BingPreview/1.0b,bot,189.0,86.0,22.0,E,0.5445818918539066,4
11592,69beb094-bd48-3935-ba17-ababd975a965,3.4261241970021415e-05,0.032119914346895,93.4,2,default,bingbot/2.0,bot,934.0,10.0,30.0,E,0.5442158717320794,4
23782,dd519d1f-2771-39e1-b75d-760cc72540ce,0.0001603773584905,0.0235849056603773,2.32967032967033,3,default,Normal,normal,96.0,91.0,5.0,F,0.5440779760206059,4
27228,551b82f5-9c17-37ce-b98a-ca62b1c5a1dc,0.1987459055305008,0.0106812247804414,842.6,50239,default,Normal,normal,36.0,5.0,45.0,F,0.543622719670456,4
26644,8cd55657-b25d-362f-bea5-7b2e486ecc61,0.0004331210191082,0.0127388535031847,2.0128205128205128,5,default,Normal,normal,79.0,78.0,2.0,F,0.5435908566226945,4
21665,12e1f8b0-3693-3df6-abc7-ee53bf07e9de,0.0076952714535901,0.1225919439579684,8.157142857142857,264,default,Normal,normal,89.0,70.0,70.0,F,0.5434876964026467,4
25995,43bc2c53-e7a2-3d7c-a4e3-dabb1d373d8a,0.0152237600922722,0.0761245674740484,11.56,792,default,Normal,normal,101.0,75.0,66.0,F,0.5433812636848833,4
2880,1e4c6a4a-9211-3ca7-8e3e-1b4795cfb8e0,3.176341730558598e-05,0.0372398685651697,101.44444444444444,2,default,bingbot/2.0,bot,913.0,9.0,34.0,E,0.5433308201182658,4
26427,014877c0-41a5-33ec-ab24-77c334dceb79,0.1133052531945101,0.0137245622337908,82.86274509803921,28730,default,Normal,normal,59.0,51.0,58.0,F,0.5432430710135769,4
1649,0413f9f6-cb9f-3625-a13a-57449340bb86,0.1476089866156787,0.0401529636711281,2092.0,18528,default,outlier,outlier,5.0,1.0,84.0,E,0.5429785242399994,5
22512,e29d4f0a-9700-33ec-96b7-1da2836551bd,0.0578880038387715,0.0028790786948176,62.023809523809526,18096,default,Normal,normal,84.0,84.0,15.0,F,0.5429052083740821,4
414,d0c9a537-8812-333f-9065-1f28e13f0346,0.0001308016877637,0.0843881856540084,2.7241379310344827,2,default,BingPreview/1.0b,bot,217.0,87.0,20.0,E,0.5427729675152345,4
24272,8dbd6445-720e-3a30-bed6-ca4d1649f452,0.3760477329687856,0.0061517429938482,877.8,99029,default,Normal,normal,31.0,5.0,27.0,F,0.5427519034469115,4
33857,be4fc207-e456-30fe-a812-00867b2ec17e,0.0002757009345794,0.0327102803738317,2.2291666666666665,4,default,Normal,normal,99.0,96.0,7.0,F,0.5424317156086687,4
33412,f9e2a426-79bc-3719-bee0-c9938e86d6c3,0.1005619204307508,0.0164522883637451,56.66101694915254,20171,default,Normal,normal,80.0,59.0,55.0,F,0.5422191084555852,4
21661,f4cd2e33-73e3-3589-9a13-03cba3a87bfd,1.292656561627443,0.0103709613083366,1253.5,194442,default,Normal,normal,18.0,2.0,26.0,F,0.5421468882788777,4
31472,4c1baee5-351f-3543-9d75-40ac60b3f228,0.1028692990511172,0.017447199265381,54.45,20165,default,Normal,normal,73.0,60.0,57.0,F,0.5419632724473012,4
3162,128e962f-c252-3f3e-808a-cfb496856d9c,3.2079646017699115e-05,0.0376106194690265,100.44444444444444,2,default,bingbot/2.0,bot,904.0,9.0,34.0,E,0.5416450114272514,4
14362,91a7b72a-ff50-3ce8-ad68-d413bdf36ea9,0.001833230389129,0.0321185917232859,1619.0,179,default,outlier,outlier,68.0,1.0,52.0,E,0.5415184528743635,4
27788,1e3db95f-19ca-35ed-9c69-9357312878b2,1484.03375,0.5,8.0,712337,default,outlier,outlier,1.0,1.0,4.0,F,0.5414706796040024,3
4726,9ee9f899-c80b-3a60-8b11-b89c660e1604,0.5341145510835913,0.1465428276573787,969.0,31054,default,outlier,outlier,2.0,1.0,142.0,E,0.5413568983453337,4
15069,cc228603-c22a-3842-8504-59adeee0e9f3,9.866220735785952e-05,0.0568561872909698,3.3222222222222224,2,default,BingPreview/1.0b,bot,200.0,90.0,17.0,E,0.5410972988843455,4
913,91c103bd-1c34-3d0b-a200-ef8cff9848f2,3.010752688172043e-05,0.0311827956989247,103.33333333333331,2,default,bingbot/2.0,bot,930.0,9.0,29.0,E,0.5410148393548199,4
4626,9af3accb-60ad-39a5-9f9b-c6edf4e3beab,3.28042328042328e-05,0.0285714285714285,105.0,2,default,bingbot/2.0,bot,945.0,9.0,27.0,E,0.5409680818940019,4
15428,0355d46f-0002-3d56-933b-e875b34a286f,11.56129,0.3,200.0,138736,private_ip,outlier,outlier,1.0,1.0,60.0,E,0.5407549384371789,4
26572,ab03e218-a62b-30a3-8e50-f53037c806c3,0.1219467787114846,0.0196078431372549,60.62264150943396,23509,default,Normal,normal,61.0,53.0,63.0,F,0.5403629352583841,4
23714,011d3d92-596b-3f51-9bf4-9bd19409b22d,80.43176470588234,0.0130718954248366,153.0,1476728,default,Normal,normal,2.0,2.0,4.0,F,0.5401103059821555,4
659,a2533b48-dbe9-3aa8-90a8-d8598bd5ae6f,0.0001435406698564,0.0813397129186602,2.375,2,default,BingPreview/1.0b,bot,199.0,88.0,17.0,E,0.5400643115321424,4
20295,0924ed98-82ca-3eef-976a-a69e18752659,0.1028966106965174,0.0183457711442786,57.42857142857143,19855,default,Normal,normal,72.0,56.0,59.0,F,0.5400010527864586,4
31027,2a4bd41a-ba58-308e-882f-4e449ae05496,0.0790097115109968,0.0168523279063124,66.05660377358491,16597,default,Normal,normal,73.0,53.0,59.0,F,0.5398121944079394,4
13931,2ea573a1-5b4f-3ee9-a8d4-d96840c188e2,0.000114186851211,0.0761245674740484,3.32183908045977,2,default,BingPreview/1.0b,bot,218.0,87.0,22.0,E,0.5393515976562051,4
185,1ed50b15-e106-3245-b908-cb81bd0e3890,9.963768115942029e-05,0.0797101449275362,3.1724137931034484,2,default,BingPreview/1.0b,bot,192.0,87.0,22.0,E,0.538771414546021,4
19495,e9dfabea-ecd1-3d2f-8114-8d2c4efe40b1,0.0614507924085306,0.0029348464097045,62.329268292682926,18845,default,Normal,normal,82.0,82.0,15.0,F,0.5386481983781638,4
32147,82a7af95-0492-3b3a-8c74-054bd8d2135d,0.0977012811867835,0.0212407282535401,53.92727272727273,17387,default,Normal,normal,67.0,55.0,63.0,F,0.5384042003058649,4
25288,2b97c787-371c-376f-a2d3-e30e2ce5bf16,0.0963647450110864,0.0163525498891352,68.0754716981132,20862,default,Normal,normal,66.0,53.0,59.0,F,0.5382461887215021,4
22268,cbe28dd6-9023-3c09-b270-f72a53017de8,0.0598526397215238,0.0029007928833881,63.83950617283951,18570,default,Normal,normal,81.0,81.0,15.0,F,0.5379441747825088,4
2549,6d2ee258-843b-34e1-bb19-0437f946ac9d,3.934987168520103e-05,0.0402053036783575,1169.0,3,default,outlier,outlier,69.0,1.0,47.0,E,0.5379251309983913,4
30902,cdad071c-7273-39cd-970e-f676315e7dd8,0.0020417780748663,0.0200534759358288,15.26530612244898,184,default,Normal,normal,102.0,98.0,30.0,F,0.5377523642487858,4
1360,79090920-d7b0-3553-8ba9-817dda4df452,1.4861052631578948,0.631578947368421,19.0,1695,google_bot,outlier,outlier,1.0,1.0,12.0,E,0.5376732413620595,3
24429,a5a6bf2a-00cf-3922-86e0-7f5ab79f3293,0.0002088353413654,0.0240963855421686,2.7065217391304346,4,default,Normal,normal,98.0,92.0,6.0,F,0.5376129266828978,4
20054,c9fd42a2-03bc-3cef-870b-bbeb2e08cfc2,9.929078014184398e-05,0.0212765957446808,2.073529411764706,1,default,Normal,normal,69.0,68.0,3.0,F,0.5371358862267013,4
31156,c65772ba-992e-33c0-8f3a-df9e2dc9a4bf,0.2624422110552764,0.0108040201005025,995.0,62672,default,Normal,normal,24.0,4.0,43.0,F,0.53705591261936,4
26268,37284957-785f-3d43-afcb-a2ee6608d439,0.0885074977947662,0.0161717142017053,56.68333333333333,18061,default,Normal,normal,73.0,60.0,55.0,F,0.5367824859439098,4
2041,73ca6a21-1f9b-3f87-9cc7-8364af3cc924,0.0001311475409836,0.0696721311475409,2.8705882352941177,2,default,BingPreview/1.0b,bot,212.0,85.0,17.0,E,0.5365797049904084,4
959,1b83953c-383b-3cf9-bceb-cf4c30f09e6f,3.250270855904658e-05,0.0314192849404117,102.55555555555556,2,default,bingbot/2.0,bot,923.0,9.0,29.0,E,0.5364561968732742,4
20002,244f38bb-fd40-3acb-8d7c-4151a3d0e133,0.0143331626120358,0.0099871959026888,229.7058823529412,3359,default,Normal,normal,177.0,17.0,39.0,F,0.5361081137234356,4
21864,bd5f1bb5-62ee-3f67-8555-ebcb03efe678,0.0844193185018304,0.0160518163897493,63.410714285714285,17987,default,Normal,normal,68.0,56.0,57.0,F,0.5359383132442185,4
14988,0dbed168-800f-3397-94d4-96f2f5b26b8c,3.0501089324618735e-05,0.0305010893246187,102.0,2,default,bingbot/2.0,bot,918.0,9.0,28.0,E,0.5359022241445537,4
30691,4b41ff46-6471-359f-aa5f-d598eb113ec5,0.0001978609625668,0.0213903743315508,2.1494252873563218,3,default,Normal,normal,90.0,87.0,4.0,F,0.5358153256332028,4
8473,c6a1b30b-eb58-3358-a63f-7205000e98e5,16.87733163265306,0.2346938775510204,196.0,198478,private_ip,outlier,outlier,1.0,1.0,46.0,E,0.5353921658426564,4
27931,980f26da-ff44-33a2-9980-f73b462125a2,0.1011733833177132,0.0187441424554826,60.39622641509434,19432,default,Normal,normal,67.0,53.0,60.0,F,0.5346130016209742,4
4314,d5b9b172-6a36-3c36-9caa-64d8f4af678f,0.0001266968325791,0.0814479638009049,2.6626506024096384,2,default,BingPreview/1.0b,bot,200.0,83.0,18.0,E,0.5344361072744578,4
30659,14a069c2-a484-3bb6-8b43-ab3fc7020dd0,0.114300064808814,0.0220349967595593,70.13636363636364,21164,default,Normal,normal,52.0,44.0,68.0,F,0.534388220602259,4
24884,f096db53-8aa6-3117-8e23-26dfc9c4c155,0.0894916548797736,0.0164073550212164,65.46296296296296,18982,default,Normal,normal,66.0,54.0,58.0,F,0.5343341415216555,4
20083,119d8d0a-5c31-3b98-aba2-d727d079fcd1,0.0974420121774427,0.0165265294288199,63.87037037037037,20165,default,Normal,normal,68.0,54.0,57.0,F,0.5343282445825346,4
19963,a82201c9-15f4-326c-80c8-d9d499ca9119,0.0079416183447548,0.0031628887717448,41.23913043478261,1808,default,Normal,normal,92.0,92.0,12.0,F,0.5343105526800762,4
26249,fa7f01ae-e5b7-3bec-bd91-6cc4fcb7601b,0.1025217988328184,0.0209406110538963,52.96363636363636,17919,default,Normal,normal,69.0,55.0,61.0,F,0.5342048078196754,4
15209,420d7e7c-4051-3d6e-8a9d-4ee6a38ddba3,3.322615219721329e-05,0.0278670953912111,103.66666666666669,2,default,bingbot/2.0,bot,933.0,9.0,26.0,E,0.5338472030449102,4
12341,84a8e080-d8bb-3f68-a102-f9dd28f61cbf,3.416856492027335e-05,0.0387243735763098,97.55555555555556,2,default,bingbot/2.0,bot,878.0,9.0,34.0,E,0.5337702029902944,4
8750,890cc4e1-a7cf-390b-a4c6-bd34943216bd,0.0001159322033898,0.0352542372881355,1475.0,11,default,outlier,outlier,35.0,1.0,52.0,E,0.5336712533110504,4
1220,0156fe29-b52d-3982-902b-f763106582e6,3.463203463203463e-05,0.0303030303030303,102.66666666666669,2,default,bingbot/2.0,bot,924.0,9.0,28.0,E,0.5334575532395451,4
27469,3b8d8623-1ea2-30a2-9dd2-d4681e62220c,0.5325141481035521,0.0114388922335942,830.5,106141,default,Normal,normal,29.0,4.0,38.0,F,0.533374144969728,4
21270,6a1e97ca-e305-36f1-9050-f789c36b797c,0.3201369350093608,0.0109654987964696,747.8,71820,default,Normal,normal,40.0,5.0,41.0,F,0.5331372827385757,4
21277,821a754b-7730-37f1-9934-58a916a72cbf,0.0360847280334728,0.0397489539748954,478.0,1035,private_ip,outlier,outlier,24.0,1.0,19.0,F,0.5326079648821789,5
25343,d2bb5a5c-6aeb-3a6c-96bc-b71425386d25,9.558823529411764e-05,0.0220588235294117,2.0923076923076924,1,default,Normal,normal,67.0,65.0,3.0,F,0.5324462175413184,4
3881,62d40a82-3b0a-36fb-9e80-8bd125eb1904,7.850911974623314e-05,0.0459952418715305,1261.0,6,default,outlier,outlier,34.0,1.0,58.0,E,0.5324075582884924,5
25090,a2817ccf-4dc1-3c64-bd08-f223c602f66d,0.0062707692307692,0.0876923076923077,8.125,245,default,Normal,normal,98.0,80.0,57.0,F,0.5318999540198589,4
34035,efe26724-6ee3-37ec-bc60-d256c6f2f154,0.1205566958277254,0.022207267833109,64.6086956521739,21498,default,Normal,normal,54.0,46.0,66.0,F,0.5318345983354268,4
31770,1cc45f84-f822-3854-96fb-4bf33f3d8a72,0.948323049540196,0.0080094927321269,561.8333333333334,191808,default,Normal,normal,26.0,6.0,27.0,F,0.5317622730249888,4
11668,280fc64f-31ff-3c74-a654-8cd831063763,0.0001141304347826,0.0833333333333333,3.325301204819277,2,default,BingPreview/1.0b,bot,184.0,83.0,23.0,E,0.5316911946932356,4
24977,320b2c41-7168-3b45-abbd-b4a9e0f72b1e,0.0004662162162162,0.0135135135135135,2.0273972602739727,5,default,Normal,normal,73.0,73.0,2.0,F,0.5313522624127003,4
23462,7a7ea196-59c4-3981-97c3-0cff22a6d285,0.2424186806937731,0.0122263292578902,879.25,51156,default,Normal,normal,36.0,4.0,43.0,F,0.531300847828523,4
22622,43793006-394b-36cc-b965-6bebe5f7949f,0.1504140681653372,0.0261058738216098,74.54054054054055,24891,default,Normal,normal,43.0,37.0,72.0,F,0.5311129011644737,3
1803,d755ddac-b533-3a6f-9bc1-5512e21d428c,3.571428571428571e-05,0.023469387755102,108.88888888888889,3,default,bingbot/2.0,bot,980.0,9.0,23.0,E,0.5311111661814385,4
17495,c0a66205-317b-3a75-aec1-64121bb8e09d,0.0001155234657039,0.0685920577617328,3.2209302325581395,2,default,BingPreview/1.0b,bot,192.0,86.0,19.0,E,0.5309813394871965,4
6203,ffdb1b2e-be18-362f-8460-11841aa2e901,3.397508493771234e-05,0.0351075877689694,98.11111111111111,2,default,bingbot/2.0,bot,883.0,9.0,31.0,E,0.530733342701469,4
29648,d313b650-4439-3288-8b00-8b44e71bf596,0.0648573790822654,0.0031004547333608,60.475,18827,default,Normal,normal,80.0,80.0,15.0,F,0.5305896156951118,4
10445,de0d33c7-bf1d-3b53-8e85-fda80cb0144c,3.11804008908686e-05,0.0300668151447661,99.77777777777776,2,default,bingbot/2.0,bot,898.0,9.0,27.0,E,0.5299726208701807,4
7272,575dcabe-049f-3b51-8486-825dd7f25d86,3.417861080485115e-05,0.0308710033076074,100.77777777777776,2,default,bingbot/2.0,bot,907.0,9.0,28.0,E,0.529847741453068,4
6423,8a25780f-338b-3474-8093-a77e26b841a5,3.215077605321508e-05,0.0299334811529933,100.22222222222224,2,default,bingbot/2.0,bot,902.0,9.0,27.0,E,0.5294815384053991,4
10823,e00e65a0-0133-390e-a20a-e6f912858477,3.348729792147806e-05,0.0369515011547344,96.22222222222224,2,default,bingbot/2.0,bot,866.0,9.0,32.0,E,0.5292362207455311,4
19349,1ac4d01d-a306-37a0-a848-1623a5a2daf5,0.1009973975276512,0.0195185426154847,58.0,18628,default,Normal,normal,65.0,53.0,60.0,F,0.5291607250539977,4
29778,8e900e2e-16ed-3e19-af2b-7bb05985692f,416.9713333333333,0.6666666666666666,6.0,150110,private_ip,outlier,outlier,1.0,1.0,4.0,F,0.5288726921418367,4
12417,5b1f59e5-e305-3ed9-86ce-6cd8e2b6de24,3.530751708428246e-05,0.0353075170842824,97.55555555555556,2,default,bingbot/2.0,bot,878.0,9.0,31.0,E,0.528415860574383,4
31215,93ba1380-1e1e-3a28-942c-fa4af9675b30,0.0958980392156862,0.0154061624649859,70.0,20542,default,Normal,normal,67.0,51.0,55.0,F,0.5283227563677372,4
28727,5077db63-879a-3efb-87f2-5d3d8d13e302,81.39223255813954,0.0166112956810631,150.5,1469944,default,Normal,normal,2.0,2.0,5.0,F,0.5282748337465176,3
18470,7e5054c1-1dba-3cea-aba8-ff8688d74a8f,0.0285883989726027,0.0055650684931506,55.61904761904762,8014,default,Normal,normal,86.0,84.0,26.0,F,0.5282742383932538,4
13341,f17b89db-523b-3fd8-b675-fbbe178a72e9,3.023516237402016e-05,0.0291153415453527,99.22222222222224,2,default,bingbot/2.0,bot,893.0,9.0,26.0,E,0.528050423641041,4
26225,c4d20459-4a81-3301-8131-7c56c62e238e,0.1773475728155339,0.0446601941747572,515.0,5481,private_ip,outlier,outlier,21.0,1.0,23.0,F,0.5280491374093457,4
29409,d6cba670-0eb7-3f49-9e8b-749831244852,0.5267476948868399,0.0078234143615535,894.75,113114,default,Normal,normal,25.0,4.0,28.0,F,0.527824180645677,4
19826,2464cf06-719b-33d1-9137-72b6cf3b3fc9,684.291,0.125,8.0,328460,datacenter,outlier,outlier,1.0,1.0,1.0,F,0.5276763493312846,5
20606,8e5ea643-5a71-3bcc-9228-bc21bf840ed1,0.0012116200169635,0.008481764206955,11.909090909090908,86,default,Normal,normal,100.0,99.0,10.0,F,0.5275117239920846,4
9901,c029d1d9-12a9-3159-b9f5-b01d2ed45888,0.105788767812238,0.0268231349538977,1193.0,7573,private_ip,outlier,outlier,1.0,1.0,32.0,E,0.5274616592182384,5
6393,46f26f2d-ccb1-346f-aa11-12d70a7e6332,3.235294117647059e-05,0.0376470588235294,94.44444444444444,2,default,bingbot/2.0,bot,850.0,9.0,32.0,E,0.5273117177764781,4
18305,7990e260-f090-37c4-9645-2e360f31ae85,0.0035630936227951,0.0284938941655359,16.377777777777776,316,default,Normal,normal,95.0,90.0,42.0,F,0.5272255039028771,4
32894,bb8700cd-dd50-3c87-9485-2347783141a1,0.0587786008230452,0.0030864197530864,62.30769230769231,17140,default,Normal,normal,78.0,78.0,15.0,F,0.5269341691756413,4
13894,ba176141-b5d9-31b5-a55a-0905f7f5ef91,0.0282707112970711,0.0234309623430962,1195.0,2028,private_ip,outlier,outlier,1.0,1.0,28.0,E,0.5268567239553589,5
33246,dea40274-6119-3e64-bfb6-f09ebce60bc1,0.1388874439461883,0.0176382660687593,77.79069767441861,27875,default,Normal,normal,58.0,43.0,59.0,F,0.5266783253588107,3
20902,19fb78e5-9ff1-3f5d-b484-4fd9bb08b0f7,0.4712942357327215,0.0077430455979351,1162.3333333333333,98605,default,Normal,normal,19.0,3.0,27.0,F,0.5266517745769611,4
20616,b0881ef7-4b58-39c8-a6be-85ffb13cb1e5,0.0008011137629276,0.0047732696897374,14.284090909090908,61,default,Normal,normal,87.0,88.0,6.0,F,0.5266499093080534,4
33300,8609414c-46cc-3b7f-a035-7978f12aa8bd,0.0983802334432885,0.0131946206546561,77.27450980392157,23263,default,Normal,normal,65.0,51.0,52.0,F,0.5264920058054308,4
