Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_isolation_forest,anomaly_vote_count
30425,52bd58ee-b7b3-39af-8273-a3124eb54663,0.07275,0.9090909090909092,22.0,97,private_ip,outlier,outlier,2.0,1.0,20.0,F,20,20,0.05263157894736842,2,2,1,0.4887093686786478,3
9415,4cb6fac5-9127-3a3c-b046-89c805b45ada,0.5185475113122172,0.0565610859728506,884.0,27504,default,outlier,outlier,2.0,1.0,50.0,E,50,141,0.05755102040816327,16,10,9,0.4887083675720079,4
18289,2fd62090-dbc3-31b6-a11a-9d6e31030ddf,0.0019406986190089,0.0178716490658001,18.102941176470587,144,default,Normal,normal,82.0,68.0,22.0,F,22,44,0.09523809523809523,6,10,8,0.48862878577387975,2
20412,2a0f0c22-d89f-35e1-b7a9-75243a7dafb4,16.71808695652174,0.2898550724637681,69.0,69213,private_ip,outlier,outlier,3.0,1.0,20.0,F,20,46,0.12105263157894737,4,4,1,0.48859509738550316,3
32701,5ed8e7d1-330e-3f6b-8489-5741922e6416,2.397638655462185,0.1092436974789916,119.0,17120,private_ip,outlier,outlier,16.0,1.0,13.0,F,13,29,0.1858974358974359,4,7,2,0.4885661617345164,3
4675,28ab2195-08c2-38fe-bced-384c26f4881f,0.0014631578947368,0.1894736842105263,95.0,9,private_ip,outlier,outlier,27.0,1.0,18.0,E,18,26,0.08496732026143791,7,7,2,0.48850498198569525,3
10403,4dd80cb6-6f93-345b-9e0d-72577783eb41,1.4273333333333331,0.5333333333333333,60.0,5139,private_ip,outlier,outlier,1.0,1.0,32.0,E,32,49,0.04939516129032258,4,4,2,0.4884411876906213,3
7310,cabf13c2-6be1-30d3-bdf4-1ff85965aacd,31.954176470588237,0.3137254901960784,51.0,97780,private_ip,outlier,outlier,1.0,1.0,16.0,E,15,28,0.13333333333333333,8,4,2,0.4883434922315427,3
29095,e6733628-20f4-31eb-9f32-220ce7cf2169,0.207823315118397,0.0400728597449908,57.78947368421053,13692,default,Normal,normal,26.0,19.0,44.0,F,44,85,0.04492600422832981,9,19,9,0.48833829198107553,4
20703,a0ba0b6a-7043-37c7-b484-72af88ca8040,9.476631578947368,0.9473684210526316,19.0,10804,private_ip,outlier,outlier,1.0,1.0,18.0,F,18,18,0.058823529411764705,1,2,0,0.4880762640033206,3
10602,9ebb3cfd-cdc5-3503-bdac-b0d0eb09fb99,4.4582745591939545,0.1410579345088161,397.0,106197,default,outlier,outlier,1.0,1.0,56.0,E,56,150,0.048701298701298704,16,11,11,0.4880465987831214,4
323,ad62600f-b36f-3ae7-a210-5e5d6b78ec60,1.2299797160243409,0.1257606490872211,493.0,36383,default,outlier,outlier,1.0,1.0,62.0,E,62,169,0.0446853516657853,17,11,8,0.48792834734721746,4
2699,11231814-e047-305b-9e4f-eecae02e1a5e,7.605228346456693,0.2637795275590551,254.0,115904,default,outlier,outlier,1.0,1.0,67.0,E,67,150,0.033921302578018994,12,10,10,0.48788570851036495,4
20837,2c8705aa-347a-3b05-ab86-3ff8fb0c21fa,9.0715,0.75,4.0,2178,private_ip,outlier,outlier,1.0,1.0,3.0,F,2,1,0.5,1,1,0,0.48779636205914617,3
29686,3b51e56e-eeea-31c3-ba5b-b231bb1c5fc1,0.0602380952380952,0.9523809523809524,21.0,76,private_ip,outlier,outlier,2.0,1.0,20.0,F,20,19,0.05,2,2,1,0.4877756018882907,3
23803,15b6563c-9cfd-369b-8d6f-19b83fafa9f1,0.0097380952380952,0.9523809523809524,21.0,13,private_ip,outlier,outlier,2.0,1.0,20.0,F,20,19,0.05,2,2,1,0.4877756018882907,3
23180,8f959620-89cd-3e2b-8614-c4e7769806f5,1.005590361445783,0.0468540829986613,149.4,45071,default,Normal,normal,1.0,5.0,35.0,F,35,114,0.0957983193277311,11,22,9,0.4877270822121077,3
3624,a2a1f8c7-23d0-3f90-89ce-539f248474e6,26.76683333333333,0.5,6.0,9637,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,3,0.5,1,1,0,0.48766882236740355,3
23786,e0e47fe7-856a-3769-9aa9-f33bf160f72e,1.4260714285714289,0.219047619047619,105.0,8985,private_ip,outlier,outlier,5.0,1.0,23.0,F,23,60,0.11857707509881422,5,5,2,0.4876298603246545,3
13140,873c0151-99f6-3705-83a6-43d46534e38c,3.125965811965812,0.2393162393162393,117.0,21945,private_ip,outlier,outlier,1.0,1.0,28.0,E,28,49,0.06481481481481481,7,6,2,0.48755218615155743,3
30740,e1c69597-185b-36b2-b080-b932a4d922ec,2.1319791666666665,0.875,24.0,3071,private_ip,outlier,outlier,2.0,1.0,21.0,F,21,21,0.05,2,2,0,0.4874561850386437,3
28369,b23b88eb-3f71-344b-a321-9fe49f62752a,98.0952957746479,0.1830985915492957,71.0,417886,datacenter,outlier,outlier,1.0,1.0,13.0,F,13,16,0.10256410256410256,3,9,2,0.4873073947079229,2
8383,c2cf1224-cbfd-38eb-b317-c27ee0d76a51,2.0437065217391304,0.3478260869565217,92.0,11282,private_ip,outlier,outlier,1.0,1.0,32.0,E,32,41,0.04133064516129032,8,7,3,0.487281258005212,3
20632,d339e3ad-f70a-3060-ac1d-40484719405d,0.6893343685300207,0.0300207039337474,29.272727272727277,39954,default,Normal,normal,51.0,33.0,29.0,F,29,66,0.0812807881773399,13,8,11,0.4871888042643981,2
17799,2e913bbd-3d8b-3612-9645-0fc89fb4100b,0.0327641681901279,0.0292504570383912,218.8,2151,default,Normal,normal,45.0,5.0,32.0,F,32,157,0.15826612903225806,11,12,5,0.48710619282703327,2
26248,f92e11f5-c931-395a-8217-940161dbbeb1,12.14455,0.95,20.0,14574,private_ip,outlier,outlier,1.0,1.0,19.0,F,19,19,0.05555555555555555,2,2,1,0.4869903332806071,3
11886,7932d2d0-d0f9-3e72-bc78-01af2f478a4a,1.02058,0.52,50.0,3062,private_ip,outlier,outlier,1.0,1.0,26.0,E,26,39,0.06,8,6,2,0.48698754859545323,3
34136,5042087e-ee2d-3238-a2dc-224870822bb8,0.1334332524271844,0.1092233009708737,17.91304347826087,3299,default,Normal,normal,28.0,23.0,45.0,F,45,79,0.0398989898989899,10,19,7,0.48693629730948224,4
28466,0f4fb268-c516-3589-85c3-b1344261f3fe,0.028075,0.95,20.0,34,private_ip,outlier,outlier,2.0,1.0,19.0,F,19,19,0.05555555555555555,2,2,2,0.486867431026942,3
18434,0e27861b-12dc-3a21-a198-511002e92fc0,0.0092249999999999,0.95,20.0,12,private_ip,outlier,outlier,2.0,1.0,19.0,F,19,19,0.05555555555555555,2,2,2,0.486867431026942,3
20775,5ea7f3e0-3c9d-34ff-b040-261efb54edb1,676.9173125,0.3125,16.0,649841,default,outlier,outlier,1.0,1.0,5.0,F,5,5,0.25,1,2,1,0.48683034516129414,2
25119,2a6df63e-41cf-3b42-a785-68fec9addea0,0.0253684210526315,0.9473684210526316,19.0,29,private_ip,outlier,outlier,2.0,1.0,18.0,F,18,18,0.058823529411764705,1,2,2,0.4867991707149875,3
16331,1156765e-0fc7-3731-9f6f-168bbffafc05,0.5031475409836066,0.4262295081967213,61.0,1842,private_ip,outlier,outlier,3.0,1.0,26.0,E,25,36,0.06,8,6,3,0.4866896962166397,3
7806,4649e598-788e-3222-a6ef-cd126524a793,3.871817391304348,0.2,115.0,26716,private_ip,outlier,outlier,1.0,1.0,23.0,E,23,46,0.09090909090909091,9,10,2,0.4866241869662122,3
1662,2cfc9027-e17a-3a9a-a9e5-d81e2e9282f1,5.637302521008404,0.2689075630252101,119.0,40251,private_ip,outlier,outlier,1.0,1.0,32.0,E,32,53,0.05342741935483871,5,5,1,0.4866196865702021,3
25985,2b9d8714-2bb6-3617-8afa-ce2c32c01d69,1.7201599597585513,0.0744466800804829,124.25,51296,default,Normal,normal,2.0,4.0,37.0,F,37,101,0.07582582582582582,12,22,10,0.4865959934035899,3
3805,b019f3bb-0665-3c4e-abe6-44f96b5840f1,1.2341784,0.0992,625.0,46282,default,outlier,outlier,1.0,1.0,62.0,E,62,136,0.035959809624537285,16,12,3,0.4865890697310569,4
3328,522536a1-8a50-33db-8484-79d27c185dc7,5.818122580645161,0.1225806451612903,155.0,54109,private_ip,outlier,outlier,1.0,1.0,19.0,E,18,36,0.11764705882352941,8,8,3,0.4865867502054887,3
7977,45e3a0b6-b31e-30e2-a936-f03bde227c2e,0.4752332589285714,0.1383928571428571,448.0,12775,default,outlier,outlier,2.0,1.0,62.0,E,62,152,0.04019037546271814,17,13,6,0.4865855270355139,4
22090,6f448d80-6630-302e-86e3-c6af8c02cd2b,0.3614361809045225,0.04321608040201,58.52941176470589,21578,default,Normal,normal,19.0,17.0,43.0,F,43,81,0.044850498338870434,10,21,9,0.48635912698511,4
21496,2b5ef7b3-1b0f-3d35-8070-dc452ffb9637,494.7908695652174,0.3043478260869565,23.0,682812,default,outlier,outlier,1.0,1.0,7.0,F,7,11,0.2619047619047619,3,5,2,0.486342397273582,2
29797,cf021fc0-fbf8-3dad-a6ef-633b625f8305,0.0331904761904761,0.9047619047619048,21.0,42,private_ip,outlier,outlier,2.0,1.0,19.0,F,19,19,0.05555555555555555,2,2,0,0.4862171706552805,3
27301,3b849d87-6fa7-32e8-bd0e-142d3e3ec271,0.0114026402640264,0.1584158415841584,7.390243902439025,208,default,Normal,normal,51.0,41.0,48.0,F,48,64,0.028368794326241134,8,10,5,0.48620560387456985,3
29561,a0085840-d607-3bd8-881f-743a3ab538fa,0.4795,0.7419354838709677,31.0,892,private_ip,outlier,outlier,2.0,1.0,23.0,F,23,28,0.05533596837944664,3,3,1,0.4861984788037162,3
18846,fa57cd7c-11eb-35be-a283-0705fc4bb80b,0.1437689504373177,0.0597667638483965,20.78787878787879,5918,default,Normal,normal,42.0,33.0,41.0,F,41,77,0.04695121951219512,8,17,10,0.4861859396829799,4
8344,46e5a9d4-3e0f-39a7-865e-b1397448d8b6,0.535738144329897,0.1278350515463917,485.0,15590,default,outlier,outlier,1.0,1.0,62.0,E,62,153,0.04045478582760444,18,10,10,0.486024005790197,4
3218,e28423d9-994e-3a38-96b9-46f451654d6f,0.7096038647342995,0.1521739130434782,414.0,17627,default,outlier,outlier,1.0,1.0,63.0,E,63,159,0.040706605222734255,18,12,8,0.4860010015305572,4
2500,f8111cfc-9d59-30fe-8952-409c82e886bc,24.249425925925927,0.2037037037037037,54.0,78569,private_ip,outlier,outlier,1.0,1.0,11.0,E,11,22,0.2,6,4,4,0.48565516888285615,3
9927,1970863f-21e6-3a26-8cb9-d05f98d587ca,59.66189944134079,0.0055865921787709,179.0,640769,default,outlier,outlier,1.0,1.0,1.0,E,1,1,0.0,1,1,1,0.48565326401204334,2
24468,02370dec-f107-3181-a58e-8a313a063e4a,7.637363636363636,0.9545454545454546,22.0,10082,private_ip,outlier,outlier,1.0,1.0,21.0,F,21,21,0.05,2,2,1,0.4854658786122037,3
13827,fe176cc8-19a8-3539-b272-8f0df7125a73,2.2883835294117647,0.1764705882352941,425.0,58354,default,outlier,outlier,1.0,1.0,75.0,E,75,163,0.029369369369369368,12,10,10,0.4853741419937853,4
7459,8d3c4743-8302-3ad9-9981-01415cc4053b,2.798990909090909,0.1766233766233766,385.0,64657,default,outlier,outlier,1.0,1.0,68.0,E,68,144,0.03160667251975417,15,10,8,0.48532298651774425,4
8999,550f0572-7254-390e-9f72-1a764b97ae0b,23.22133333333333,0.6666666666666666,6.0,8360,private_ip,outlier,outlier,1.0,1.0,4.0,E,2,1,0.5,1,1,0,0.48530606478417804,3
25956,e84d9002-8cca-36a3-9849-0c69d60a5b90,3.723872093023256,0.2558139534883721,86.0,19216,private_ip,outlier,outlier,5.0,1.0,22.0,F,22,57,0.12337662337662338,4,4,1,0.4850397070245561,3
14530,59fe740d-7b58-3caa-b997-c8ea719c53a0,3.367,0.3698630136986301,73.0,14748,private_ip,outlier,outlier,1.0,1.0,27.0,E,27,44,0.06267806267806268,8,7,4,0.48500634609340565,3
13724,c6af6899-218c-3d06-99fd-eed5f2627ef5,0.7316438679245283,0.1509433962264151,424.0,18614,default,outlier,outlier,3.0,1.0,64.0,E,64,152,0.037698412698412696,15,13,10,0.48487613752299563,4
17288,68d4b3e6-aaa0-3903-9467-cfc4e3a64677,36.787731578947366,0.2631578947368421,190.0,419381,default,outlier,outlier,1.0,1.0,50.0,E,50,94,0.03836734693877551,13,11,5,0.48471623605720787,3
27273,f1e1d5fd-a626-30c9-bcd7-6789dfbf81a5,0.2537000955109837,0.046800382043935,61.588235294117645,15938,default,Normal,normal,24.0,17.0,49.0,F,49,87,0.036989795918367346,10,16,10,0.4843873824829065,4
18010,cc51115a-6212-3276-9a67-90c8fac67dbb,0.0025821287779237,0.026281208935611,17.295454545454547,118,default,Normal,normal,79.0,44.0,20.0,F,20,52,0.1368421052631579,10,10,9,0.4843844719779098,2
31585,bf7c0cd9-83a8-3123-b153-f7013e8aaa2b,0.3819911616161616,0.0366161616161616,88.0,18153,default,Normal,normal,36.0,9.0,29.0,F,29,155,0.19088669950738915,12,14,2,0.48435892008579823,2
6244,6ef9ddd9-6e4b-3145-a127-7af97165f9e0,0.6272706896551724,0.0913793103448275,580.0,21830,default,outlier,outlier,1.0,1.0,53.0,E,53,147,0.05333817126269957,16,14,11,0.484294048646291,4
11899,936935d0-6f4f-3d1c-bc8d-783a2b4bb542,1.244125,0.3068181818181818,88.0,6569,private_ip,outlier,outlier,1.0,1.0,27.0,E,27,56,0.07977207977207977,7,7,1,0.48408272365390226,3
19815,09c6908e-7546-393f-8b10-9cb320d20171,2.774869565217392,0.9130434782608696,23.0,3830,private_ip,outlier,outlier,1.0,1.0,21.0,F,21,22,0.05238095238095238,2,2,1,0.4840077305758755,3
28883,3145e1e9-769b-319a-a3fb-6a1f3dc29ebc,82.09414285714286,0.7142857142857143,7.0,34480,private_ip,outlier,outlier,1.0,1.0,5.0,F,5,6,0.3,2,2,2,0.48392354846860725,3
27556,245e06a7-17df-31b9-b670-d6b988b9293b,68.43983333333333,0.8333333333333334,6.0,24639,private_ip,outlier,outlier,1.0,1.0,5.0,F,5,4,0.2,1,2,0,0.48391244611723927,3
31921,eca2c515-1727-35c5-b120-24ccd0f15f81,2.589555555555556,0.3333333333333333,9.0,1399,private_ip,outlier,outlier,1.0,1.0,3.0,F,3,4,0.6666666666666666,2,2,2,0.48389233801401393,3
8883,f38d4a76-65e4-3be8-8425-359bb1328d87,1198.7265,0.8333333333333334,6.0,431542,default,outlier,outlier,1.0,1.0,5.0,E,5,4,0.2,1,2,0,0.48385896886881297,2
30986,c8d87647-ee37-3146-9c19-4a823f4ae5d7,14.46439,0.005,200.0,173573,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.4838458852393065,2
25489,a824d3ba-f1e4-3810-8379-261623c68c5e,0.1233809523809523,0.238095238095238,84.0,622,private_ip,outlier,outlier,4.0,1.0,20.0,F,20,63,0.16578947368421051,5,5,2,0.483822304311663,3
31043,784fb6f7-3693-3daf-b869-0a671ced3395,86.64613953488373,0.0310077519379844,129.0,670642,default,outlier,outlier,1.0,1.0,4.0,F,4,9,0.75,3,3,3,0.4838215252958387,2
29855,52ba1077-a8fe-3c44-8e00-171a810adf81,7.07070707070707e-05,0.0252525252525252,2.2,1,default,Normal,normal,92.0,90.0,5.0,F,5,7,0.35,3,3,3,0.4838176452122995,2
7935,bf541c0a-0f1b-3aee-87a4-25bb413deafb,1.4604194444444445,0.1805555555555555,360.0,31546,default,outlier,outlier,1.0,1.0,65.0,E,65,146,0.035096153846153846,18,13,4,0.4837611536007799,4
14280,8fa8f7d5-2764-366a-9299-21222bb079db,1.3206301169590642,0.2076023391812865,342.0,27100,default,outlier,outlier,1.0,1.0,71.0,E,71,149,0.029979879275653924,16,12,7,0.48374105567138703,4
17774,de2423ec-fdde-3e3f-884f-7da4f1a86ff4,3.3371373626373626,0.0989010989010989,182.0,36442,private_ip,outlier,outlier,1.0,1.0,18.0,E,18,26,0.08496732026143791,5,9,3,0.4837218687998069,3
5622,9a45cefc-92ae-36fb-b5e0-91a5f3e085a8,0.755272506082725,0.1727493917274939,411.0,18626,default,outlier,outlier,1.0,1.0,71.0,E,71,154,0.030985915492957747,14,7,12,0.48370351413135965,4
13994,d2183bbe-fd27-39fa-99f0-52344aee7b74,1.3706194690265483,0.2389380530973451,113.0,9293,private_ip,outlier,outlier,1.0,1.0,27.0,E,27,53,0.0754985754985755,8,6,2,0.48368007461464807,3
12323,45b43b82-4280-3f8c-8b74-3828944b0a9a,0.0014430379746835,0.3164556962025316,79.0,7,private_ip,outlier,outlier,8.0,1.0,25.0,E,23,32,0.06324110671936758,7,6,3,0.4836547174333607,3
19963,a82201c9-15f4-326c-80c8-d9d499ca9119,0.0079416183447548,0.0031628887717448,41.23913043478261,1808,default,Normal,normal,92.0,92.0,12.0,F,12,16,0.12121212121212122,5,6,2,0.48363805164780654,2
1094,8b30adea-e1bc-33e9-8a27-513a41f26020,21.597774647887324,0.2816901408450704,71.0,92007,private_ip,outlier,outlier,1.0,1.0,20.0,E,20,35,0.09210526315789473,5,5,3,0.4836177721619378,3
3090,5754f9aa-c858-3fe7-baf8-e02e72e523e1,6.145279279279279,0.2612612612612612,111.0,40928,private_ip,outlier,outlier,1.0,1.0,29.0,E,29,53,0.06527093596059114,6,6,2,0.48360472038195806,3
17027,4ed12653-70f6-3961-a475-6fd63a37c429,3.319853658536585,0.2073170731707317,328.0,65335,default,outlier,outlier,2.0,1.0,68.0,E,68,140,0.030728709394205442,15,8,7,0.4835772201049739,4
860,009356b7-1b19-366c-8009-ecaa791498cd,9.034599557522125,0.2920353982300885,226.0,122510,default,outlier,outlier,1.0,1.0,66.0,E,66,126,0.02937062937062937,14,11,9,0.4835747257156056,4
29110,16519188-d1a8-3f2e-9c34-8380b52c2aa5,0.2744325581395349,0.0860465116279069,9.148936170212766,7081,default,Normal,normal,56.0,47.0,37.0,F,37,73,0.054804804804804805,7,14,10,0.4834378143733443,3
14539,6b7c0357-4ff2-3f31-a504-9ebbc6df8168,45.74791489361702,0.3404255319148936,47.0,129010,private_ip,outlier,outlier,1.0,1.0,16.0,E,16,28,0.11666666666666667,4,3,4,0.48342893671526355,2
19180,f57818c1-62ef-3b50-9d2f-9851146c4608,790.45075,0.5,4.0,189709,default,outlier,outlier,1.0,1.0,2.0,F,2,2,1.0,2,1,1,0.4833606097004671,2
8276,90e125ae-eebf-3054-9bec-e1ed82244e65,3.906344072164949,0.1675257731958762,388.0,90940,default,outlier,outlier,1.0,1.0,65.0,E,65,130,0.03125,14,10,12,0.4833605292849733,4
27653,6782176d-0279-3a46-9c33-14b7e1d47e81,1.8656288659793816,0.2268041237113402,97.0,10858,private_ip,outlier,outlier,5.0,1.0,22.0,F,22,58,0.12554112554112554,5,5,1,0.4833217430173838,3
19495,e9dfabea-ecd1-3d2f-8114-8d2c4efe40b1,0.0614507924085306,0.0029348464097045,62.329268292682926,18845,default,Normal,normal,82.0,82.0,15.0,F,15,20,0.09523809523809523,6,7,2,0.4832762076127494,2
22512,e29d4f0a-9700-33ec-96b7-1da2836551bd,0.0578880038387715,0.0028790786948176,62.023809523809526,18096,default,Normal,normal,84.0,84.0,15.0,F,15,20,0.09523809523809523,6,7,2,0.4832762076127494,2
29648,d313b650-4439-3288-8b00-8b44e71bf596,0.0648573790822654,0.0031004547333608,60.475,18827,default,Normal,normal,80.0,80.0,15.0,F,15,20,0.09523809523809523,6,7,2,0.4832762076127494,2
22268,cbe28dd6-9023-3c09-b270-f72a53017de8,0.0598526397215238,0.0029007928833881,63.83950617283951,18570,default,Normal,normal,81.0,81.0,15.0,F,15,20,0.09523809523809523,6,7,2,0.4832762076127494,2
27037,1311382f-e9aa-3fb9-a5da-cc16a9734d32,1.0865217391304347,0.8695652173913043,23.0,1500,private_ip,outlier,outlier,1.0,1.0,20.0,F,20,22,0.05789473684210526,2,2,1,0.4832066999841837,3
9918,f8c22b06-1ba2-39d6-8df6-0bf00cb24bb1,0.0003016759776536,0.0875232774674115,537.0,10,default,outlier,outlier,37.0,1.0,47.0,E,47,104,0.04810360777058279,11,12,14,0.4831608400993508,4
29527,4bfd0c14-4d59-3968-8845-01bdcf58a715,1.7991666666666668,0.3333333333333333,6.0,648,private_ip,outlier,outlier,3.0,1.0,2.0,F,2,1,0.5,1,1,0,0.483067520722506,3
24060,30163ef4-c296-3dab-9349-8b1115e9e55e,1.2416041666666668,0.1145833333333333,96.0,7152,private_ip,outlier,outlier,15.0,1.0,11.0,F,11,24,0.21818181818181817,4,5,4,0.4830351215446879,3
32368,3ee51892-7084-316f-8f2b-d52b2893fe29,1160.2845,0.75,4.0,278469,default,outlier,outlier,1.0,1.0,3.0,F,3,3,0.5,2,1,1,0.4829960073676161,2
11799,8e824e98-8008-3e56-9c15-28d24e59ac62,2.743073529411765,0.0514705882352941,136.0,22384,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,13,0.30952380952380953,4,3,3,0.48299028139294176,3
2503,04ad18ea-8036-35c6-b56e-64e0de8b593d,4.795117647058824,0.4411764705882353,68.0,19565,private_ip,outlier,outlier,1.0,1.0,30.0,E,30,47,0.054022988505747126,6,5,0,0.48296128337919897,3
21423,60ec0285-7153-3a94-aff8-a5870c037762,0.0621580251620282,0.012962256957682,119.22727272727272,9783,default,Normal,normal,16.0,22.0,34.0,F,34,97,0.08645276292335116,9,18,12,0.48293671656547804,4
34060,5b85f170-7605-3996-b1f4-e25c42c88d35,6.179775280898876e-05,0.0168539325842696,2.045977011494253,1,default,Normal,normal,87.0,87.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.48272148646283064,3
19595,48d59a36-33b6-374c-bb48-fe1bf3bff327,0.0001440677966101,0.0169491525423728,2.034482758620689,2,default,Normal,normal,88.0,87.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.48272148646283064,2
32395,a8c49b1f-65d1-3f80-939b-fe3f1f0638d6,0.0001,0.0147058823529411,3.5789473684210527,3,default,Normal,normal,96.0,95.0,5.0,F,5,8,0.4,2,4,2,0.4826301704845785,2
12854,2dd4382e-c557-3492-82ec-b860fc9db560,2.2138972431077697,0.1679197994987468,399.0,53001,default,outlier,outlier,1.0,1.0,67.0,E,67,135,0.030529172320217096,14,13,8,0.4826140251582872,4
21090,0d91b706-a9ca-30fb-8167-b62b048f2eb0,1.7751666666666668,0.3333333333333333,6.0,640,private_ip,outlier,outlier,3.0,1.0,2.0,F,2,1,0.5,1,1,0,0.48260246663136236,3
17758,b1e6f58a-780e-3f7e-bd06-2be62fd6ab2c,1.4430369565217391,0.1652173913043478,460.0,39828,default,outlier,outlier,2.0,1.0,76.0,E,76,162,0.028421052631578948,12,9,9,0.48252735148147174,4
19687,76c619bb-9593-3679-a482-8c6095a1c61c,0.6463948220064725,0.0496224379719525,77.25,35953,default,Normal,normal,26.0,12.0,46.0,F,46,142,0.06859903381642513,9,11,14,0.4824843171496381,4
25999,522e495b-ecf1-3155-812a-b5eeea68795b,0.0003207547169811,0.0188679245283018,2.07843137254902,3,default,Normal,normal,51.0,51.0,2.0,F,2,2,1.0,2,1,1,0.48239731517312134,2
33385,a3398f1a-397f-39dd-97a2-1d5f466d0f3c,0.4010681818181818,0.8636363636363636,22.0,530,private_ip,outlier,outlier,2.0,1.0,19.0,F,19,21,0.06140350877192982,2,2,2,0.4823912961708192,3
12514,63e48de1-1fe0-3dd6-8ad1-89221c34ff58,0.3540128571428571,0.0014285714285714,1400.0,29738,default,outlier,outlier,1.0,1.0,2.0,E,2,3,1.5,2,2,2,0.4823617894479357,2
6941,8a73482d-6288-348a-820c-bee9a4f6860c,0.963,0.1815856777493606,391.0,22592,default,outlier,outlier,1.0,1.0,71.0,E,71,140,0.028169014084507043,17,11,9,0.48224322463634506,4
28727,5077db63-879a-3efb-87f2-5d3d8d13e302,81.39223255813954,0.0166112956810631,150.5,1469944,default,Normal,normal,2.0,2.0,5.0,F,5,9,0.45,4,3,2,0.4822112438424146,2
10792,9653b887-0e5a-3aa8-8193-e3376828a3d8,2.463222222222222,0.3555555555555555,90.0,13302,private_ip,outlier,outlier,1.0,1.0,32.0,E,32,38,0.038306451612903226,5,7,3,0.48220439926234715,3
4574,d05f481c-66af-3f1b-87b9-8b791499729a,0.0065,0.3333333333333333,2.0,3,private_ip,Googlebot/2.1;unknown,bot,3.0,3.0,2.0,E,2,1,0.5,1,1,0,0.48220368077990905,3
7600,fb676711-5846-37cd-9251-88c3e1e47817,0.0066666666666666,0.3333333333333333,2.0,3,private_ip,Python-requests;unknown,bot,3.0,3.0,2.0,E,2,1,0.5,1,1,0,0.48220368077990905,3
2888,2b8e63a7-ffe7-30e2-befb-7f2dc11babaa,0.0071666666666666,0.3333333333333333,2.0,3,private_ip,Python-requests;unknown,bot,3.0,3.0,2.0,E,2,1,0.5,1,1,0,0.48220368077990905,3
3557,eee6ef46-0047-3890-a588-84963f3413df,0.0065,0.3333333333333333,2.0,3,private_ip,Googlebot/2.1;unknown,bot,3.0,3.0,2.0,E,2,1,0.5,1,1,0,0.48220368077990905,3
24429,a5a6bf2a-00cf-3922-86e0-7f5ab79f3293,0.0002088353413654,0.0240963855421686,2.7065217391304346,4,default,Normal,normal,98.0,92.0,6.0,F,6,10,0.3333333333333333,3,4,2,0.4820202740688016,2
18079,b6d1b83b-ec7d-3e8d-91e8-f6cfd9afffd5,916.2928888888888,0.5555555555555556,9.0,494799,default,outlier,outlier,1.0,1.0,5.0,F,5,7,0.35,3,2,1,0.48189139898593963,2
10203,4372d88b-8532-383e-8d0d-b0a56f427299,0.7785117753623189,0.1014492753623188,552.0,25785,default,outlier,outlier,2.0,1.0,56.0,E,56,171,0.05551948051948052,15,13,7,0.4818373880600419,4
23396,be432c29-5d42-307c-8bbb-bff6f84202f1,0.0007272727272727,0.0108225108225108,12.0,41,default,Normal,normal,78.0,77.0,10.0,F,10,18,0.2,3,7,3,0.4818026305008829,2
26167,2fe51732-06b2-31d2-abda-49644467ecd1,0.0023605703938433,0.0081484834766862,46.020833333333336,313,default,Normal,normal,56.0,48.0,18.0,F,18,45,0.14705882352941177,7,12,10,0.481634228761064,3
14843,7db28937-4050-373e-9152-610b8e2154d2,36.83825,1.0,4.0,8842,private_ip,outlier,outlier,1.0,1.0,4.0,E,4,3,0.25,1,1,0,0.48160257766498377,3
842,cbb4981e-a292-3689-ab3f-658a6f427aa5,8.236712328767124,0.3698630136986301,73.0,36077,private_ip,outlier,outlier,1.0,1.0,27.0,E,27,42,0.05982905982905983,7,4,4,0.481564598227915,3
19957,95391fca-f291-34ae-81e6-870015e9d886,0.0482444774851316,0.0031860662701784,58.85,13629,default,Normal,normal,80.0,80.0,15.0,F,15,20,0.09523809523809523,6,7,2,0.4814933664706817,2
14073,7f4bfde3-6e6e-3d32-ae9b-477afd4b1b7a,2103.6923333333334,1.0,3.0,378665,default,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4814737158115419,2
32894,bb8700cd-dd50-3c87-9485-2347783141a1,0.0587786008230452,0.0030864197530864,62.30769230769231,17140,default,Normal,normal,78.0,78.0,15.0,F,15,20,0.09523809523809523,6,7,2,0.4814166526250173,2
2723,54b11542-b70b-3fe6-b5d9-cb387a2d3b4f,94.964,0.6666666666666666,6.0,34188,private_ip,outlier,outlier,1.0,1.0,4.0,E,4,4,0.3333333333333333,2,3,1,0.48138006262805416,3
34350,28565546-6a0f-30d3-8fe7-d214a5e8f61e,4.857584615384615,0.3846153846153846,65.0,18945,private_ip,outlier,outlier,3.0,1.0,25.0,F,25,43,0.07166666666666667,4,4,2,0.4812951363654262,3
