Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_ecod,anomaly_vote_count
10663,560357f0-8763-3645-b313-bebeeadcfcfd,2.308265078183172e-05,0.0223380491437081,149.22222222222223,2,default,bingbot/2.0,bot,1342.0,9.0,30.0,E,30,30,0.034482758620689655,1,1,30,0.46804838547886174,4
17555,7b11b1f8-401c-3124-a8af-65122f80e02d,0.8988338815789474,0.131578947368421,608.0,32790,default,outlier,outlier,2.0,1.0,80.0,E,80,210,0.03322784810126582,24,16,12,0.4670350845011574,5
5635,b69522c8-96e9-3587-b1fb-42aecd89d012,0.3678436893203883,0.0699029126213592,1030.0,22733,default,outlier,outlier,3.0,1.0,72.0,E,72,210,0.04107981220657277,21,14,16,0.4664172214158524,5
10763,65b83579-e88d-3d8d-a82b-d3890a37437e,5.649717514124294e-05,0.0602636534839924,2.765625,2,default,BingPreview/1.0b,bot,494.0,192.0,32.0,E,32,43,0.04334677419354839,5,5,22,0.4662395336410473,4
23314,f9bce473-ad56-36d2-972f-2de55d188d0c,0.0384184118673647,0.0125072716695753,156.27272727272728,7925,default,Normal,normal,164.0,22.0,43.0,F,43,254,0.1406423034330011,19,20,8,0.466027319079503,5
13769,56c18d88-bffb-31b2-9225-97fbaa3faf80,2.5252525252525253e-05,0.0202020202020202,154.0,3,default,bingbot/2.0,bot,1386.0,9.0,28.0,E,28,28,0.037037037037037035,1,1,28,0.46573700840962495,4
30816,c5b96c8f-b589-385f-9ef4-1aec6c16a758,0.0188475967174677,0.0679953106682297,9.271739130434783,965,default,Normal,normal,115.0,92.0,58.0,F,58,110,0.03327283726557774,9,18,18,0.4655926393962849,5
5040,20dba05f-63bd-3c70-b6dc-225cf59bf4b7,0.1040434988179669,0.0264775413711583,2115.0,13204,default,outlier,outlier,1.0,1.0,56.0,E,56,217,0.07045454545454545,22,17,12,0.4653452790072292,5
614,1870c0a0-64f3-3c30-969d-7216695a397d,2.8157683024939665e-05,0.0265486725663716,138.11111111111111,3,default,bingbot/2.0,bot,1243.0,9.0,33.0,E,33,33,0.03125,1,1,33,0.4651748829875856,4
33412,f9e2a426-79bc-3719-bee0-c9938e86d6c3,0.1005619204307508,0.0164522883637451,56.66101694915254,20171,default,Normal,normal,80.0,59.0,55.0,F,55,130,0.04377104377104377,11,23,14,0.46513310157382515,5
20988,0acc165b-7db6-37b7-86a7-f841784a8dd8,0.1333421381031614,0.0257903494176372,66.77777777777777,19234,default,Normal,normal,47.0,36.0,62.0,F,62,153,0.04045478582760444,11,22,16,0.464414389556701,5
21864,bd5f1bb5-62ee-3f67-8555-ebcb03efe678,0.0844193185018304,0.0160518163897493,63.410714285714285,17987,default,Normal,normal,68.0,56.0,57.0,F,57,122,0.03822055137844611,12,22,12,0.4635979999819978,5
33246,dea40274-6119-3e64-bfb6-f09ebce60bc1,0.1388874439461883,0.0176382660687593,77.79069767441861,27875,default,Normal,normal,58.0,43.0,59.0,F,59,126,0.03682057276446522,12,21,13,0.46343255838033903,5
27638,262094e9-9242-3265-80d8-58c92a1320fe,0.017101409978308,0.0737527114967462,10.359550561797754,947,default,Normal,normal,117.0,89.0,68.0,F,68,117,0.025680421422300263,8,13,16,0.4633054150682193,5
28861,cedc26f5-ef13-3012-8681-a201c0768af2,0.1838306968790081,0.0243693886276186,54.395348837209305,25799,default,Normal,normal,51.0,43.0,57.0,F,57,127,0.039786967418546364,14,27,11,0.46325473518698135,5
14282,9e96c3af-109b-3e2a-990d-543e3125f8b5,0.3725203703703703,0.1611111111111111,540.0,12070,default,outlier,outlier,4.0,1.0,87.0,E,87,203,0.027131782945736434,19,14,14,0.46305336104790173,5
4216,ce2257e3-1cf4-321c-80f2-994bc6bf5ee1,0.3462962025316455,0.0624472573839662,1185.0,24622,default,outlier,outlier,1.0,1.0,74.0,E,74,203,0.037578674564975934,22,13,13,0.46301463388990294,5
5588,28bae9ea-c0c5-30bc-83fb-65ca5019e92a,1.9765739385065887e-05,0.0058565153733528,1366.0,2,private_ip,outlier,outlier,1193.0,1.0,8.0,E,6,6,0.2,2,1,5,0.4623548040434774,5
14430,5125c1e6-fd05-37de-99ab-b75f6d584ea3,0.3384769392033542,0.0849056603773584,954.0,19375,default,outlier,outlier,1.0,1.0,81.0,E,81,192,0.02962962962962963,20,18,9,0.46235431070423505,5
5659,15a5613a-4abb-348c-a2b9-ed0808380424,0.8864578313253012,0.1280120481927711,664.0,35317,default,outlier,outlier,3.0,1.0,85.0,E,85,207,0.028991596638655463,20,13,12,0.46228492515301134,5
21383,e196d5ef-7d62-37dc-a77d-8b17229511ed,0.0124794117647058,0.088235294117647,7.555555555555555,510,default,Normal,normal,114.0,90.0,60.0,F,60,115,0.03248587570621469,7,15,22,0.462094910296467,5
6445,ca9774dd-7b38-30f0-a4a2-5e71b37656c7,0.4330296108291032,0.065989847715736,1182.0,30711,default,outlier,outlier,2.0,1.0,78.0,E,78,200,0.033300033300033303,20,14,10,0.46193947683699665,5
4174,7fdae6e4-ac2a-3818-a6f7-331c9cff0808,4.2836041358936486e-05,0.0457902511078286,3.334975369458128,2,default,BingPreview/1.0b,bot,498.0,203.0,31.0,E,31,45,0.04838709677419355,3,4,27,0.46191662917596055,4
30763,2ba0fdd7-009d-3b61-bbd5-b05dd37ca571,0.1150281806879403,0.0248653128885205,54.84090909090909,16654,default,Normal,normal,61.0,44.0,60.0,F,60,130,0.03672316384180791,13,24,11,0.4617710957209268,5
6810,f5b5c3d5-fa3e-3d51-be54-fdc66d3a4e25,9.372637944066516e-05,0.0355253212396069,1323.0,8,default,outlier,outlier,47.0,1.0,47.0,E,47,158,0.0730804810360777,13,13,20,0.46157638985546,5
11380,f6fe715c-2667-303d-a159-2d794705e572,0.0249920382165605,0.2197452229299363,314.0,471,private_ip,outlier,outlier,10.0,1.0,69.0,E,69,131,0.02791986359761296,18,12,8,0.4612907014510136,5
10345,c04224be-c1f9-38e7-b5ed-3beb8991121a,0.8571420863309352,0.1690647482014388,556.0,28595,default,outlier,outlier,1.0,1.0,94.0,E,94,222,0.02539464653397392,17,11,15,0.4611626873835396,5
20295,0924ed98-82ca-3eef-976a-a69e18752659,0.1028966106965174,0.0183457711442786,57.42857142857143,19855,default,Normal,normal,72.0,56.0,59.0,F,59,141,0.04120397428404442,10,22,12,0.46087053941233425,5
14807,1d7c162d-9d6c-3c19-82fb-1438680b75b2,0.4770970149253731,0.1492537313432835,536.0,15344,default,outlier,outlier,2.0,1.0,80.0,E,80,205,0.03243670886075949,22,18,13,0.4605383436229188,5
31027,2a4bd41a-ba58-308e-882f-4e449ae05496,0.0790097115109968,0.0168523279063124,66.05660377358491,16597,default,Normal,normal,73.0,53.0,59.0,F,59,127,0.03711279953243717,12,19,12,0.4604851950603458,5
109,5b2680f7-cd8a-3848-ba2b-b3dab4a1c66d,4e-05,0.0278787878787878,3.767123287671233,2,default,BingPreview/1.0b,bot,631.0,219.0,23.0,E,23,36,0.07114624505928854,5,6,21,0.4602883557481122,4
9954,50f6d6fd-cce4-34eb-a264-d0b502386426,0.5633360522022839,0.1239804241435562,613.0,20720,default,outlier,outlier,2.0,1.0,76.0,E,76,204,0.035789473684210524,27,15,12,0.4602732482238775,5
8050,f125e7de-cdca-35c9-bfe7-39c0a16ce9c3,0.3301930212014134,0.0715547703180212,1132.0,22427,default,outlier,outlier,1.0,1.0,81.0,E,81,206,0.03179012345679012,21,13,9,0.460233507593266,5
22830,97520314-62cd-3f6b-8ae7-e451082cec82,0.0997765402018795,0.0198398886181691,55.25,17200,default,Normal,normal,72.0,52.0,57.0,F,57,129,0.040413533834586464,10,26,11,0.45990740092382865,5
23455,63de311f-9aa8-3ef6-a5b6-19205e26a3b2,0.101130890052356,0.0159823642876825,62.56896551724138,22021,default,Normal,normal,71.0,58.0,58.0,F,58,115,0.03478523895946763,10,21,12,0.45981378508800375,5
3135,c4bef511-d0b8-310c-a176-0e8cd2445ce9,2.3207021276595747,0.2063829787234042,470.0,65444,default,outlier,outlier,1.0,1.0,97.0,E,97,191,0.020511168384879725,16,15,13,0.4596701735413107,5
17690,ee6e7ac3-b17d-3058-9658-819f407ba961,2.4922118380062303e-05,0.0233644859813084,142.66666666666666,2,default,bingbot/2.0,bot,1284.0,9.0,30.0,E,30,30,0.034482758620689655,1,1,30,0.459509763500088,4
8859,b81bf0e2-58a0-3e67-86fc-75c50fad942e,0.1867288503253796,0.1952277657266811,461.0,5165,default,outlier,outlier,2.0,1.0,90.0,E,90,189,0.02359550561797753,24,13,12,0.459432238666845,5
15688,d0921e71-d3c7-3298-b075-7949908a33b8,2.1455938697318007e-05,0.0053639846743295,1305.0,2,private_ip,outlier,outlier,1141.0,1.0,7.0,E,6,6,0.2,2,1,5,0.4593239587587207,5
32963,6e519370-1fbe-35b1-8ba8-dabe0246c846,0.0916027197668771,0.0131131617289946,67.50819672131148,22634,default,Normal,normal,73.0,61.0,54.0,F,54,113,0.03948287910552061,11,21,13,0.4588194787960551,5
13638,c3bc5f91-0928-31b4-a775-098fab516b7c,1.7238696098562627,0.1745379876796714,487.0,50372,default,outlier,outlier,3.0,1.0,85.0,E,85,185,0.025910364145658265,22,16,10,0.4577974445542953,5
8766,c3afbd2e-b6d6-36a9-bd5f-bbd6a47dd727,3.239289446185998e-05,0.0365726227795193,106.33333333333331,2,default,bingbot/2.0,bot,957.0,9.0,35.0,E,35,35,0.029411764705882353,1,1,35,0.45765581193319305,4
9603,64271df0-bce9-3d16-ba55-70a830232b71,18.8235,0.5,4.0,4518,default,outlier,outlier,1.0,1.0,2.0,E,0,0,0.0,0,0,0,0.457623993279063,1
16171,08d225f8-6723-3fa4-8e1c-0e7d0b3c0f38,1.902587519025875e-05,0.0060882800608828,1314.0,2,private_ip,outlier,outlier,1134.0,1.0,8.0,E,6,6,0.2,2,1,5,0.4573845576532142,5
8893,10868008-a377-3c13-aef7-ea5cb58688da,0.0006999241274658,0.0386949924127465,1318.0,56,default,outlier,outlier,30.0,1.0,51.0,E,51,165,0.06470588235294118,15,14,18,0.457308257093213,5
654,96d507a6-eb8b-3fe3-8ecc-c3ca43433d84,0.218199203187251,0.1049136786188579,753.0,9859,default,outlier,outlier,1.0,1.0,79.0,E,79,194,0.03148328464784161,18,18,15,0.45702268790557876,5
23268,7057ae26-7715-3f1e-bc1b-94c18b84f0a9,0.361513230429989,0.0683572216097023,151.16666666666666,19674,default,Normal,normal,1.0,6.0,62.0,F,62,194,0.05129561078794289,23,27,14,0.45678657297019853,5
27398,603e5d0e-edf7-3d54-b174-9efce5198315,0.2742632933104631,0.0506003430531732,116.6,19188,default,Normal,normal,1.0,10.0,59.0,F,58,201,0.060798548094373864,14,38,13,0.456740312905732,5
23748,70f8c3ac-d900-3457-b2c8-feb800599f92,0.105388135203495,0.013106461255461,79.07272727272728,27500,default,Normal,normal,65.0,55.0,57.0,F,57,122,0.03822055137844611,11,20,11,0.456378750429567,5
19349,1ac4d01d-a306-37a0-a848-1623a5a2daf5,0.1009973975276512,0.0195185426154847,58.0,18628,default,Normal,normal,65.0,53.0,60.0,F,60,126,0.03559322033898305,9,21,13,0.4559018665499043,5
11573,26a576bc-c81e-3447-a787-31397ea68265,2.8699551569506727e-05,0.0295964125560538,123.88888888888889,2,default,bingbot/2.0,bot,1115.0,9.0,33.0,E,33,33,0.03125,1,1,33,0.45584865593143187,4
15343,c226753e-a27f-354b-9415-1b9c37aa904d,2.5457438345266508e-05,0.0238663484486873,139.66666666666666,2,default,bingbot/2.0,bot,1257.0,9.0,30.0,E,30,30,0.034482758620689655,1,1,30,0.4555770101210723,4
34333,eb0d9697-da49-3ffb-9f8d-ce0fab981a23,840.8206153846154,0.0256410256410256,39.0,1967521,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.4554839850420279,4
6470,1865c6e1-9c8e-397e-b4a7-9ae177e78c6a,3.3973412112259975e-05,0.0443131462333825,3.471794871794872,2,default,BingPreview/1.0b,bot,492.0,195.0,30.0,E,30,54,0.06206896551724138,6,5,20,0.45544423032086345,4
6518,94e55007-7e36-319b-aa2c-997429661b32,0.0001112185686653,0.0483558994197292,1034.0,7,default,outlier,outlier,82.0,1.0,50.0,E,50,140,0.05714285714285714,11,12,22,0.4554051266355902,5
5893,d7b8550b-d935-3254-ac61-c4252ac47fbb,7.657142857142857e-05,0.0548571428571428,875.0,5,default,outlier,outlier,33.0,1.0,48.0,E,48,139,0.06161347517730496,14,15,23,0.4552243122741023,5
4612,700a68bd-badc-3b1a-baf4-7b39a85550a1,0.329,0.8333333333333334,6.0,119,default,Firefox;Python-requests,bot,1.0,1.0,5.0,E,0,0,0.0,0,0,0,0.45516606153560757,1
16821,d9d64636-b501-3fdf-9925-19d3d913cd0f,2.783300198807157e-05,0.0337972166998011,111.77777777777776,2,default,bingbot/2.0,bot,1006.0,9.0,34.0,E,34,34,0.030303030303030304,1,1,34,0.45503904779195536,4
30023,6e56effd-4ac3-34d6-8ea3-401b007f2298,0.3366896955503513,0.0124121779859484,474.44444444444446,86260,default,Normal,normal,48.0,9.0,53.0,F,53,196,0.07111756168359942,15,13,13,0.45495046757104074,5
21665,12e1f8b0-3693-3df6-abc7-ee53bf07e9de,0.0076952714535901,0.1225919439579684,8.157142857142857,264,default,Normal,normal,89.0,70.0,70.0,F,70,118,0.02443064182194617,7,14,14,0.4547341613285454,5
7141,f7c78b62-7b53-3c81-a1c6-252c119b1b77,1.167269978401728,0.2073434125269978,463.0,32427,default,outlier,outlier,1.0,1.0,96.0,E,96,194,0.021271929824561404,22,9,13,0.45433248760987877,5
25532,0de17c71-dd83-37b7-970e-85034ccc4ecc,0.0955460143687991,0.0191583989052343,51.280701754385966,16757,default,Normal,normal,71.0,57.0,56.0,F,56,127,0.041233766233766234,10,22,14,0.45407759655249536,5
27615,eb2c81d5-f5ae-39e3-b19f-e0340bb6fcee,0.0948466257668711,0.020109066121336,55.35849056603774,16697,default,Normal,normal,66.0,53.0,59.0,F,59,122,0.03565166569257744,10,20,14,0.45405151223129736,5
15906,1cba4d92-926f-3fd9-ad50-56a9ad26c871,2.661064425770308e-05,0.0378151260504201,3.5172413793103448,2,default,BingPreview/1.0b,bot,522.0,203.0,27.0,E,27,44,0.06267806267806268,4,4,21,0.45403313650025756,4
12822,b8f464ca-c671-376f-bfc3-9766a0b43fa9,3.295310519645121e-05,0.0291508238276299,3.602739726027397,2,default,BingPreview/1.0b,bot,600.0,219.0,23.0,E,23,37,0.07312252964426877,3,6,21,0.4538222262310435,4
31064,bd1a7250-ae56-3045-a768-ac318e547d85,0.1184548332629801,0.0240607851414098,52.644444444444446,16838,default,Normal,normal,56.0,45.0,57.0,F,57,134,0.041979949874686714,12,23,14,0.45377255043868503,5
27724,2b880fc4-297e-3e83-a7cb-4247354599e8,0.1596944301186178,0.0319752449716348,62.54838709677419,18579,default,Normal,normal,40.0,31.0,62.0,F,62,137,0.03622421998942359,12,23,13,0.4537166800870447,5
6120,25e915b9-5914-3dcf-9368-672f6e6d4640,3.3333333333333335e-05,0.0376344086021505,103.33333333333331,2,default,bingbot/2.0,bot,930.0,9.0,35.0,E,35,35,0.029411764705882353,1,1,35,0.4536933307433899,4
14418,34ebc2dc-5ae1-3727-9368-440eb349f73f,1.9984012789768184e-05,0.005595523581135,1251.0,2,private_ip,outlier,outlier,1060.0,1.0,7.0,E,6,6,0.2,2,1,5,0.4531910084673517,5
12629,9998f63b-fea6-3ef7-a69a-d5ad2fb92746,7.440273037542663e-05,0.0266211604095563,1465.0,7,default,outlier,outlier,33.0,1.0,39.0,E,39,138,0.0931174089068826,11,15,23,0.45284535686588145,5
847,dde8d252-0c2f-36e9-9cee-3ef9b4556c31,0.5538846153846153,0.1451048951048951,572.0,19010,default,outlier,outlier,1.0,1.0,83.0,E,83,208,0.030561269468116367,24,13,12,0.45283692698116296,5
3406,39b95e92-204e-3197-b43c-fbe0a7f7403c,2.342606149341142e-05,0.0190336749633967,151.77777777777777,2,default,bingbot/2.0,bot,1366.0,9.0,26.0,E,26,26,0.04,1,1,26,0.45252265568860595,4
10531,ed75a55c-bfb0-3b22-a121-49ec0d6f8876,2.0202020202020203e-05,0.0062160062160062,1287.0,2,private_ip,outlier,outlier,1089.0,1.0,8.0,E,6,6,0.2,2,1,5,0.4525098545508963,5
2973,2fad1af2-e7c8-3606-ac51-c669a6e438f8,0.8730380747126437,0.1034482758620689,696.0,36459,default,outlier,outlier,1.0,1.0,72.0,E,72,197,0.03853677621283255,23,19,12,0.45230695743271687,5
7117,9be84832-a988-3b9a-9653-32c13fd84862,0.3686923076923076,1.0,26.0,576,default,outlier,outlier,1.0,1.0,26.0,E,0,0,0.0,0,0,0,0.45216358955347546,1
14884,020ea201-e42b-392e-92f1-627f017fd18f,0.4675173210161663,0.2147806004618937,433.0,12147,default,outlier,outlier,3.0,1.0,93.0,E,93,204,0.023842917251051893,18,13,12,0.4520500744060013,5
25910,5a456b91-c305-3323-b831-107a48a9846e,0.2030126811594202,0.03743961352657,66.24,20172,default,Normal,normal,33.0,25.0,62.0,F,62,140,0.0370174510840825,12,23,15,0.45200660456018726,5
3867,4db24314-7fe0-36df-89fe-84649249d2fb,1.6650843170320404,0.1517706576728499,593.0,59244,default,outlier,outlier,1.0,1.0,90.0,E,90,213,0.02659176029962547,17,11,14,0.45171255856865056,5
7064,0d9c27e0-55fe-3f5d-ace9-c9a4170291ca,2.202643171806168e-05,0.0273127753303964,126.11111111111111,2,default,bingbot/2.0,bot,1135.0,9.0,31.0,E,31,31,0.03333333333333333,1,1,31,0.4516552044910922,4
1558,d254af93-1477-37e8-9d2d-dc5320a497d1,2.309251670378619,0.2115812917594654,449.0,62212,default,outlier,outlier,2.0,1.0,95.0,E,95,209,0.023404255319148935,20,14,7,0.4514571951082834,5
7200,763e51b2-06ea-3d53-aea2-143b55af0cb6,1.771117166212534e-05,0.0054495912806539,1468.0,2,private_ip,outlier,outlier,1068.0,1.0,8.0,E,7,7,0.16666666666666666,2,2,5,0.451291967797824,5
7598,f90bff13-cf5f-3d49-add5-0806b5753460,1.607717041800643e-05,0.0057877813504823,1555.0,2,private_ip,outlier,outlier,1148.0,1.0,9.0,E,8,8,0.14285714285714285,2,3,5,0.45116122906948275,5
2238,eb9f5ec0-c902-3a5d-819e-b2a2f8d0b53e,0.427,1.0,26.0,667,default,outlier,outlier,1.0,1.0,26.0,E,0,0,0.0,0,0,0,0.4507683736264251,1
13152,b1db9626-8daf-38fc-a329-b526004af296,3.1218529707955686e-05,0.0342396777442094,110.33333333333331,2,default,bingbot/2.0,bot,993.0,9.0,34.0,E,34,34,0.030303030303030304,1,1,34,0.4506507341092322,4
20179,4386a2a5-01ee-3aaa-80c1-32d1c30cc62c,0.014245580991017,0.011011301072153,230.06666666666663,2950,default,Normal,normal,160.0,15.0,38.0,F,38,218,0.155049786628734,20,18,6,0.4504160586962175,5
17248,d27009de-5faf-3c54-97fb-df90a0b7ae24,2.7506654835847385e-05,0.028393966282165,125.22222222222224,2,default,bingbot/2.0,bot,1127.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.44970471029030334,4
12841,fca53020-66d3-3325-8a23-13499f4bc1e1,1.0358565737051793e-05,0.0063745019920318,1255.0,1,private_ip,outlier,outlier,657.0,1.0,8.0,E,7,8,0.19047619047619047,2,2,6,0.4495926773006018,5
2611,10664f0c-b960-33e3-91a6-9d06a079cd1b,0.3419275147928994,0.1079881656804733,676.0,13869,default,outlier,outlier,2.0,1.0,73.0,E,73,189,0.03595890410958904,24,17,12,0.44956895669074215,5
23005,84fdd540-86cb-3171-a039-5f2f45593581,0.0219474479516454,0.0137676292813969,175.1764705882353,3922,default,Normal,normal,144.0,17.0,41.0,F,41,242,0.1475609756097561,21,17,6,0.44937169418096934,5
25069,5a33faa5-1a21-3696-a91c-7eb1fefc9538,0.1649041700080192,0.0236567762630312,75.57575757575758,24677,default,Normal,normal,41.0,33.0,59.0,F,59,117,0.03419053185271771,16,18,12,0.4493508800974575,5
15755,ad776986-2c00-384c-9208-b36b1b836256,1.9623875715453804e-05,0.0065412919051512,1223.0,2,private_ip,outlier,outlier,1051.0,1.0,8.0,E,6,6,0.2,2,1,5,0.44898115837251706,5
7439,55d3f382-f843-3fd7-8969-1b0190d6407a,4.909090909090909e-05,0.0581818181818181,3.0726256983240225,2,default,BingPreview/1.0b,bot,439.0,179.0,32.0,E,32,44,0.04435483870967742,3,4,26,0.4485715717442669,4
11620,af7004c9-c65d-3bf8-a207-b288d1d1d408,0.5061909262759924,0.1550094517958412,529.0,16067,default,outlier,outlier,1.0,1.0,82.0,E,82,188,0.02830472749171936,23,18,9,0.44844864760002356,5
6966,e7d0cdae-4a93-3f23-a73d-614a9827d962,1.730103806228374e-05,0.0062283737024221,1445.0,2,private_ip,outlier,outlier,1086.0,1.0,9.0,E,7,7,0.16666666666666666,2,2,5,0.44821974490882244,5
31215,93ba1380-1e1e-3a28-942c-fa4af9675b30,0.0958980392156862,0.0154061624649859,70.0,20542,default,Normal,normal,67.0,51.0,55.0,F,55,122,0.04107744107744108,10,21,13,0.4481148463688057,5
7709,214e64c6-49b7-3bd8-b4d6-dda300f6dbcf,0.0020110497237569,0.0283149171270718,1448.0,175,default,outlier,outlier,57.0,1.0,41.0,E,41,163,0.09939024390243903,12,16,25,0.44804046982096635,5
33300,8609414c-46cc-3b7f-a035-7978f12aa8bd,0.0983802334432885,0.0131946206546561,77.27450980392157,23263,default,Normal,normal,65.0,51.0,52.0,F,52,111,0.0418552036199095,13,20,13,0.44802087861334006,5
16200,9174228d-f8cf-308e-977d-bfc3f0301c12,0.4511554404145078,0.0694300518134715,965.0,26122,default,outlier,outlier,1.0,1.0,67.0,E,67,213,0.04816824966078698,21,15,17,0.4477839824528619,5
4920,f4368b06-f270-3e8f-8952-915d022002b9,0.1824336372847011,0.0678824721377912,987.0,10804,default,outlier,outlier,7.0,1.0,67.0,E,67,202,0.04568068747173225,25,14,9,0.44774609517157016,5
20687,6ea4b5d6-15af-39c4-a3fc-71e97e830d26,0.1261575595038551,0.0194435132417029,64.84782608695652,22580,default,Normal,normal,55.0,46.0,58.0,F,58,124,0.03750756200846945,10,19,15,0.44741710987192107,5
7815,57d53415-2945-3407-ab0d-15d6045790fc,1.292123407643312,0.125796178343949,628.0,48688,default,outlier,outlier,2.0,1.0,79.0,E,79,177,0.02872444011684518,22,13,14,0.4472377868346895,5
4289,8acdc345-7754-3abb-b158-8fa422de8996,1.5420271739130436,0.2717391304347826,368.0,34048,default,outlier,outlier,2.0,1.0,100.0,E,100,173,0.017474747474747476,20,14,10,0.44692237807277924,5
32568,ccb24f41-d3fc-3fb2-94d8-058c7dde2c23,0.0375622406639004,0.0774550484094052,7.53125,1630,default,Normal,normal,118.0,96.0,56.0,F,56,101,0.03279220779220779,9,14,20,0.4461733198493355,5
24922,679f6610-d582-32b8-9833-17ca768a3d06,0.1217856370029753,0.0151474168244522,77.02083333333333,27015,default,Normal,normal,52.0,48.0,56.0,F,56,113,0.03668831168831169,13,20,10,0.4458638962936313,5
3854,2b7a57a1-62c0-34b7-a36a-66b859d0573e,2.993619047619048,0.2549019607843137,357.0,64124,default,outlier,outlier,1.0,1.0,91.0,E,91,183,0.022344322344322345,21,14,11,0.4457691430982049,5
34382,76b4a8dd-ba85-3215-9ce4-9b948e615592,0.1227555555555555,0.0153846153846153,81.62790697674419,25853,default,Normal,normal,57.0,43.0,54.0,F,54,126,0.0440251572327044,16,17,12,0.4454685858850712,5
709,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
709,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
708,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
708,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
709,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
709,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
710,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
711,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
708,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
708,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
711,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
710,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
710,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
710,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
711,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
711,2a55c4c4-fa91-3940-adc1-1dd159f94bc9,0.0001970509383378,0.064343163538874,746.0,9,default,outlier,outlier,70.0,1.0,48.0,E,48,126,0.05585106382978723,14,15,23,0.4453488650775608,5
4375,c20b2bff-77e9-3f8d-a772-0d1171bb3941,1.5931372549019605e-05,0.0073529411764705,816.0,1,private_ip,outlier,outlier,623.0,1.0,6.0,E,5,5,0.25,2,1,4,0.44522763129910103,5
2162,0721e091-4c71-3b5d-b1de-fc5db80273ab,0.0001108695652173,0.0510869565217391,920.0,7,default,outlier,outlier,42.0,1.0,47.0,E,47,142,0.06567992599444958,14,14,20,0.44513057733398265,5
9259,9f700d84-c1dd-3e19-ae5d-828f048e0bf2,5.438250670241287,0.2412868632707774,373.0,121709,default,outlier,outlier,1.0,1.0,90.0,E,90,181,0.022596754057428215,20,11,12,0.44508460166166586,5
